Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays
2015-06-20,0,Sat,NYN,ATL,syndn001,perew001,4,6,30,10,1,1,0,6,0,2,0,4,1,7,1,1,1,0,6,4,4,4,0,0,27,7,0,0,2,0
2015-06-21,0,Sun,NYN,ATL,harvm001,tehej001,0,1,30,6,2,0,0,1,0,0,0,3,0,7,1,0,0,0,8,4,0,0,0,0,27,10,0,0,2,0
2015-06-23,0,Tue,ATL,WAS,wooda002,stras001,1,3,36,9,1,0,1,1,0,0,0,2,0,9,0,0,0,0,10,3,3,3,0,0,24,15,1,0,2,0
2015-06-24,0,Wed,ATL,WAS,mills001,zimmj003,1,2,40,10,1,0,0,1,0,1,0,1,1,6,0,1,1,0,8,7,2,2,0,0,32,15,0,0,1,0
2015-06-25,0,Thu,ATL,WAS,wislm001,fistd001,0,7,31,6,1,0,0,0,1,0,1,1,0,6,0,0,1,0,7,3,4,4,0,0,24,12,3,0,2,0
2015-06-26,0,Fri,ATL,PIT,perew001,lirif001,2,3,34,6,0,0,1,2,0,0,0,4,0,4,0,0,3,0,6,5,3,3,0,1,28,12,1,0,1,0
2015-06-27,0,Sat,ATL,PIT,tehej001,mortc002,4,8,36,11,4,0,0,4,0,0,2,0,0,8,0,0,1,0,7,3,8,8,1,0,24,9,2,0,1,0
2015-06-28,0,Sun,ATL,PIT,wooda002,lockj001,2,1,33,8,0,0,1,2,1,0,0,4,0,7,0,0,1,0,9,3,1,1,0,0,27,10,0,0,0,0
2015-06-30,0,Tue,WAS,ATL,zimmj003,mills001,6,1,35,8,1,0,1,1,0,0,1,0,0,7,0,0,0,0,8,3,5,5,1,0,27,9,1,0,1,0
2015-07-01,0,Wed,WAS,ATL,fistd001,wislm001,1,4,31,7,0,0,2,4,0,0,0,2,1,6,1,0,1,0,5,6,1,1,0,0,27,11,0,0,2,0
2015-07-02,0,Thu,WAS,ATL,schem001,banum001,1,2,27,5,1,0,0,2,2,0,0,0,0,9,0,1,0,0,2,5,1,1,0,0,27,9,0,0,2,0
2015-07-03,0,Fri,PHI,ATL,morga001,tehej001,1,2,30,7,1,0,2,2,0,0,0,2,0,6,0,0,1,0,6,3,0,0,0,0,27,11,2,0,1,0
2015-07-04,0,Sat,PHI,ATL,corrk001,wooda002,5,9,34,10,3,0,1,9,1,0,0,5,0,5,1,0,0,0,7,4,5,5,0,0,27,9,0,0,2,0
2015-07-05,0,Sun,PHI,ATL,hamec001,mills001,4,0,35,7,1,0,0,0,0,0,1,1,0,10,1,0,1,0,7,7,4,4,1,0,30,7,0,0,0,0
2015-07-06,0,Mon,ATL,MIL,wislm001,lohsk001,5,3,40,15,4,0,1,5,1,0,0,3,0,7,0,0,1,0,12,5,3,3,0,0,27,12,0,0,1,0
2015-07-07,0,Tue,ATL,MIL,banum001,cravt001,4,3,34,10,1,1,1,4,1,0,0,2,0,4,0,1,1,0,6,6,3,3,0,0,27,11,0,0,1,0
2015-07-08,0,Wed,ATL,MIL,tehej001,fierm001,5,6,31,7,1,0,2,5,2,0,0,5,1,7,0,1,1,0,6,3,6,6,0,0,24,5,0,0,0,0
2015-07-09,0,Thu,ATL,COL,wooda002,kendk001,3,5,34,10,2,0,0,3,1,1,0,1,0,9,0,0,2,0,7,5,5,5,0,0,24,10,0,0,2,0
2015-07-10,0,Fri,ATL,COL,mills001,germg001,3,5,32,8,0,0,1,3,0,0,1,2,0,5,0,1,2,0,5,4,5,5,1,0,24,7,0,0,1,0
2015-07-11,0,Sat,ATL,COL,wislm001,delaj001,2,3,33,6,1,0,2,2,0,0,0,5,1,8,0,0,0,0,9,7,3,3,0,0,25,5,0,0,1,0
2015-07-12,0,Sun,ATL,COL,wooda002,bettc001,3,11,34,8,2,0,0,3,0,0,0,7,1,10,0,0,1,0,11,3,11,11,1,0,24,7,0,0,1,0
2015-07-17,0,Fri,CHN,ATL,hendk001,tehej001,2,4,30,7,3,0,0,4,0,0,0,5,1,7,1,0,0,1,8,6,2,2,0,0,27,13,1,0,2,0
2015-07-18,0,Sat,CHN,ATL,lestj001,banum001,4,0,29,2,0,0,0,0,0,0,1,2,0,9,0,1,0,0,5,5,2,2,0,0,27,3,2,0,0,0
2015-07-19,0,Sun,CHN,ATL,arrij001,mills001,4,1,32,5,4,0,0,1,0,0,0,4,0,12,2,0,0,0,8,4,2,2,1,0,27,6,1,1,1,0
2015-07-20,0,Mon,LAN,ATL,beacb001,wislm001,5,7,34,11,5,0,1,6,0,0,0,4,1,5,1,0,0,0,7,5,5,5,1,0,27,8,0,0,1,0
2015-07-21,0,Tue,LAN,ATL,andeb004,wooda002,3,4,32,9,2,1,0,4,0,0,0,5,0,8,0,0,0,0,9,4,3,3,0,0,27,13,1,0,2,0
2015-07-22,0,Wed,LAN,ATL,bolsm001,tehej001,3,1,29,3,0,0,0,1,1,0,0,2,0,7,0,0,1,0,4,4,3,3,0,0,27,7,1,0,2,0
2015-07-24,0,Fri,ATL,SLN,banum001,coont001,2,4,30,6,1,0,0,1,2,0,0,1,0,8,0,0,1,0,4,5,4,4,0,0,24,14,2,0,3,0
2015-07-25,0,Sat,ATL,SLN,mills001,martc006,0,1,30,7,0,0,0,0,0,0,0,1,1,6,0,0,4,0,4,2,1,1,0,0,24,6,0,0,1,0
2015-07-26,0,Sun,ATL,SLN,wislm001,wachm001,3,2,35,8,1,0,1,3,0,0,0,4,0,6,1,0,1,0,9,3,2,2,1,0,27,10,0,0,1,0
2015-07-27,0,Mon,ATL,BAL,wooda002,gausk001,1,2,41,9,2,0,1,1,0,0,0,1,0,8,2,0,0,0,8,5,2,2,1,0,30,4,0,0,0,0
2015-07-28,0,Tue,ATL,BAL,tehej001,jimeu001,3,7,35,8,0,0,1,3,0,0,1,3,0,4,0,0,0,0,9,4,6,6,0,0,24,5,1,0,0,0
2015-07-29,0,Wed,ATL,BAL,foltm001,tillc001,0,2,30,4,1,0,0,0,0,0,0,0,0,2,0,0,2,0,3,2,2,2,0,0,24,4,0,0,0,0
2015-07-30,0,Thu,ATL,PHI,mills001,haraa001,1,4,37,12,0,0,0,1,1,0,0,2,0,7,0,0,1,0,12,3,4,4,0,0,24,14,0,0,1,0
2015-07-31,0,Fri,ATL,PHI,perew001,buchd001,3,9,37,10,2,0,1,3,0,0,0,0,0,4,0,0,0,0,7,4,9,9,1,0,24,10,0,0,0,0
2015-08-01,0,Sat,ATL,PHI,wislm001,nolaa001,2,12,33,6,1,0,1,2,0,0,0,0,0,6,1,0,0,0,4,5,12,12,1,0,24,8,0,0,0,0
2015-08-02,0,Sun,ATL,PHI,tehej001,morga001,6,2,37,11,1,0,1,6,0,0,1,3,0,3,0,0,0,0,8,3,2,2,0,0,27,10,0,0,1,0
2015-08-03,0,Mon,SFN,ATL,cainm001,foltm001,8,9,49,17,2,0,4,9,0,0,1,2,1,4,1,0,2,0,10,7,8,8,0,0,36,9,1,0,4,0
2015-08-04,0,Tue,SFN,ATL,peavj001,mills001,8,3,35,9,0,0,0,3,1,0,0,1,0,11,0,1,0,0,7,5,8,8,0,0,27,10,0,0,1,0
2015-08-05,0,Wed,SFN,ATL,bumgm001,perew001,6,1,34,7,2,0,0,1,0,0,0,1,0,11,0,0,0,0,7,3,5,5,1,0,27,12,2,0,1,0
2015-08-06,0,Thu,MIA,ATL,urenj001,wislm001,8,9,32,12,3,1,1,9,3,1,1,2,1,1,1,0,0,0,6,4,8,8,1,0,27,13,0,0,1,0
2015-08-07,0,Fri,MIA,ATL,fernj003,tehej001,3,6,33,8,0,0,0,6,0,0,0,2,0,8,0,1,0,0,5,5,3,3,0,0,27,8,0,0,0,0
2015-08-08,0,Sat,MIA,ATL,koeht001,foltm001,2,7,35,14,5,0,0,7,0,1,0,3,0,5,1,0,2,0,8,4,2,2,0,0,27,12,1,0,1,0
2015-08-09,0,Sun,MIA,ATL,handb001,mills001,4,1,30,3,1,0,1,1,0,0,0,3,0,5,1,0,1,0,5,6,4,4,1,0,27,12,1,0,0,0
2015-08-11,0,Tue,ATL,TBA,perew001,ramie004,0,2,31,6,1,0,0,0,0,0,0,0,0,5,0,0,1,0,4,1,2,2,0,0,24,12,0,0,2,0
2015-08-12,0,Wed,ATL,TBA,wislm001,odorj001,6,9,33,9,3,0,1,5,0,1,0,3,0,10,0,0,1,0,4,6,7,6,1,0,24,11,1,0,0,0
2015-08-14,0,Fri,ARI,ATL,ray-r002,tehej001,2,3,27,8,1,2,0,3,2,0,0,6,1,0,0,0,3,0,8,3,1,1,1,0,27,6,0,1,1,0
2015-08-15,0,Sat,ARI,ATL,corbp001,foltm001,8,4,35,7,3,0,1,4,0,0,0,3,0,11,0,0,0,0,7,5,8,8,0,0,27,10,0,0,1,0
2015-08-16,0,Sun,ARI,ATL,delar003,mills001,1,2,33,9,3,0,1,2,0,0,0,5,0,4,0,1,1,0,9,5,1,1,0,0,30,7,0,0,1,0
2015-08-17,0,Mon,ATL,SDN,perew001,rea-c001,3,5,32,7,0,0,1,3,1,0,0,2,0,9,0,1,0,0,5,3,5,5,1,0,24,10,0,0,4,0
2015-08-18,0,Tue,ATL,SDN,wislm001,shiej002,0,9,33,8,2,0,0,0,0,0,0,3,0,8,0,0,2,0,9,5,9,9,0,1,24,11,0,0,2,0
2015-08-19,0,Wed,ATL,SDN,tehej001,rosst001,2,3,32,8,1,0,0,2,0,0,0,4,0,10,1,1,2,0,7,4,3,3,0,0,24,5,0,0,1,0
2015-08-20,0,Thu,ATL,CHN,foltm001,arrij001,1,7,34,8,0,0,0,1,0,1,0,2,0,11,2,0,1,0,9,4,7,7,0,0,24,8,0,0,0,0
2015-08-21,0,Fri,ATL,CHN,mills001,hendk001,3,5,35,8,2,0,0,3,2,0,0,2,0,10,2,0,0,0,9,5,3,3,0,0,24,9,2,0,2,0
2015-08-22,0,Sat,ATL,CHN,perew001,hared001,7,9,39,11,4,0,2,7,0,0,0,0,0,7,1,0,0,0,5,4,9,9,0,0,24,7,0,0,0,0
2015-08-23,0,Sun,ATL,CHN,wislm001,hammj002,3,9,35,8,1,0,1,3,0,0,2,1,0,9,1,0,0,0,8,5,9,9,0,0,24,9,1,0,0,0
2015-08-24,0,Mon,COL,ATL,delaj001,tehej001,3,5,32,10,3,0,2,5,1,0,0,5,0,4,0,1,0,0,9,4,3,3,0,0,27,13,0,0,0,0
2015-08-25,0,Tue,COL,ATL,bettc001,foltm001,5,1,32,7,1,0,0,1,0,0,0,6,0,8,0,1,1,0,10,4,1,1,2,0,27,7,3,0,0,0
2015-08-26,0,Wed,COL,ATL,flany001,mills001,6,3,32,10,1,0,2,3,3,0,0,8,2,10,0,0,2,0,13,4,6,6,0,0,27,9,0,0,1,0
2015-08-28,0,Fri,NYA,ATL,tanam001,perew001,15,4,33,7,1,0,1,4,0,1,0,3,0,9,0,0,0,0,6,6,15,15,0,0,27,12,0,0,2,0
2015-08-29,0,Sat,NYA,ATL,sevel001,wislm001,3,1,34,8,1,0,0,0,0,0,0,4,0,9,1,0,1,0,10,4,3,3,2,0,27,5,0,1,1,0
2015-08-30,0,Sun,NYA,ATL,eovan001,tehej001,20,6,39,12,2,0,1,6,0,0,0,6,0,10,0,0,0,0,12,6,20,20,0,0,27,6,0,0,1,0
2015-08-31,0,Mon,MIA,ATL,narvc001,mills001,4,0,27,3,0,0,0,0,0,0,0,5,0,6,1,1,2,0,5,4,4,4,0,1,27,7,1,0,1,0
2015-09-01,0,Tue,MIA,ATL,nicoj001,banum001,7,1,33,8,1,0,0,1,0,0,1,3,0,3,0,0,2,0,9,4,7,7,1,0,27,9,0,0,0,0
2015-09-02,0,Wed,MIA,ATL,conla001,perew001,7,3,29,5,1,0,0,3,0,1,2,5,0,7,0,0,2,0,7,4,5,5,1,0,27,18,1,0,2,0
2015-09-03,0,Thu,ATL,WAS,wislm001,zimmj003,1,15,27,2,0,0,0,1,0,0,0,6,0,11,0,0,1,0,5,8,15,15,1,0,24,8,0,0,1,0
2015-09-04,0,Fri,ATL,WAS,tehej001,roart001,2,5,38,9,3,0,0,2,0,0,1,3,1,3,0,0,0,0,10,6,5,5,0,0,27,11,1,0,3,0
2015-09-05,0,Sat,ATL,WAS,mills001,gonzg003,2,8,32,5,1,0,0,2,0,1,0,5,0,12,0,0,0,0,9,4,7,7,2,0,24,10,1,0,0,0
2015-09-06,0,Sun,ATL,WAS,banum001,rossj002,4,8,33,7,2,0,0,4,0,1,0,4,0,8,0,0,1,0,7,5,7,7,0,0,24,5,3,0,1,0
2015-09-07,0,Mon,ATL,PHI,perew001,haraa001,7,2,37,12,4,0,2,7,1,0,0,3,2,7,1,0,0,0,7,3,2,2,0,0,27,11,0,0,1,0
2015-09-08,0,Tue,ATL,PHI,weber001,nolaa001,0,5,33,7,0,0,0,0,0,0,0,3,0,10,1,0,1,0,9,4,5,5,0,0,24,13,0,0,3,0
2015-09-09,0,Wed,ATL,PHI,tehej001,buchd001,8,1,38,18,2,1,1,7,3,1,1,6,1,4,0,0,3,0,14,3,1,1,0,0,27,6,0,0,0,0
2015-09-10,0,Thu,NYN,ATL,colob001,mills001,7,2,34,8,0,1,0,2,0,0,0,2,0,3,0,0,1,0,7,5,7,7,1,0,27,8,0,0,2,0
2015-09-11,0,Fri,NYN,ATL,matzs001,wislm001,5,1,36,9,1,0,1,1,0,0,0,2,0,9,1,0,1,0,10,6,4,4,0,1,27,12,0,1,1,0
2015-09-12,0,Sat,NYN,ATL,syndn001,perew001,6,4,30,4,0,0,1,4,0,0,0,2,0,10,0,0,0,0,1,7,6,6,2,0,27,14,0,0,4,0
2015-09-13,0,Sun,NYN,ATL,niesj001,weber001,10,7,42,13,0,0,0,6,1,1,2,2,0,5,0,0,1,0,11,7,7,7,0,0,30,11,1,0,1,0
2015-09-15,0,Tue,TOR,ATL,buehm001,tehej001,2,3,31,10,2,0,0,2,1,0,0,2,0,5,0,0,4,0,6,6,2,2,0,0,27,6,0,0,0,0
2015-09-16,0,Wed,TOR,ATL,pricd001,mills001,9,1,32,7,2,0,0,1,0,1,0,4,0,12,0,0,1,0,9,4,8,8,0,1,27,15,2,0,2,0
2015-09-17,0,Thu,TOR,ATL,estrm001,wislm001,5,0,28,3,0,0,0,0,0,0,0,2,0,4,0,0,2,0,3,3,5,5,0,1,27,9,0,0,1,0
