Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays
2015-05-15,0,Fri,CHA,OAK,rodoc001,hahnj001,7,6,35,9,3,0,0,7,0,0,2,2,0,9,0,1,1,0,5,5,6,6,1,0,27,13,1,0,1,0
2015-05-16,0,Sat,CHA,OAK,dankj001,chavj001,4,3,37,13,2,0,0,4,0,0,1,2,0,5,0,0,2,0,9,5,3,3,0,0,27,5,0,0,1,0
2015-05-17,0,Sun,CHA,OAK,samaj001,kazms001,7,3,38,10,2,0,1,6,1,0,0,3,0,10,0,0,1,0,8,2,3,3,0,0,27,9,0,0,2,0
2015-05-18,0,Mon,CLE,CHA,klubc001,salec001,1,2,34,7,0,1,0,1,0,0,0,2,0,13,0,0,2,0,5,3,1,1,0,0,30,8,0,0,0,0
2015-05-19,0,Tue,CLE,CHA,bauet001,quinj001,3,1,30,4,1,0,0,1,1,0,0,4,0,11,0,0,0,0,7,3,3,3,0,0,27,12,0,0,1,0
2015-05-20,0,Wed,CLE,CHA,marcs001,rodoc001,4,3,33,6,0,0,2,3,0,0,0,2,0,7,0,0,0,0,5,4,4,4,0,0,27,10,0,0,2,0
2015-05-21,0,Thu,CLE,CHA,salad001,dankj001,5,2,33,7,2,0,1,2,0,0,0,3,0,11,0,0,1,0,7,3,5,5,1,0,27,11,2,0,1,0
2015-05-22,0,Fri,MIN,CHA,hughp001,samaj001,2,3,31,9,1,0,0,3,0,1,1,2,0,4,1,0,1,0,8,2,2,2,0,0,27,6,0,0,0,0
2015-05-23,0,Sat,MIN,CHA,may-t001,salec001,4,3,33,6,1,1,0,3,0,0,1,1,0,11,1,1,0,0,5,2,3,3,0,0,27,14,1,0,2,0
2015-05-24,0,Sun,MIN,CHA,gibsk002,quinj001,8,1,30,4,0,0,1,1,0,0,1,0,0,8,0,0,1,0,3,3,7,7,0,0,27,10,1,0,0,0
2015-05-25,0,Mon,CHA,TOR,noesh001,hutcd001,0,6,29,4,0,0,0,0,0,0,0,0,0,8,0,0,2,0,2,2,6,6,0,0,24,15,0,0,1,0
2015-05-26,0,Tue,CHA,TOR,dankj001,dickr001,9,10,41,14,3,0,1,9,0,1,1,2,0,8,1,0,0,0,9,4,10,10,0,0,24,7,1,0,0,0
2015-05-27,0,Wed,CHA,TOR,samaj001,estrm001,5,3,43,14,2,1,0,5,0,0,1,0,0,6,1,0,0,0,9,5,2,2,0,0,30,11,0,1,0,0
2015-05-28,1,Thu,CHA,BAL,salec001,wilst004,3,2,34,9,3,0,0,3,0,0,1,1,0,2,2,1,0,0,6,3,2,2,0,0,27,4,0,0,0,0
2015-05-28,2,Thu,CHA,BAL,beckc002,wrigm001,3,6,32,6,1,0,2,3,0,0,0,3,0,4,0,0,0,0,5,3,5,5,0,0,24,9,2,0,1,0
2015-05-29,0,Fri,CHA,HOU,rodoc001,mccul002,6,3,41,9,2,0,1,5,0,1,2,6,0,13,0,1,0,0,11,5,1,1,0,0,33,13,2,1,1,0
2015-05-30,0,Sat,CHA,HOU,quinj001,keucd001,0,3,31,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,3,3,3,0,0,24,10,0,0,0,0
2015-05-31,0,Sun,CHA,HOU,dankj001,carmf001,6,0,38,10,2,0,1,6,0,0,0,1,0,3,2,0,0,0,6,1,0,0,0,0,27,16,0,0,3,0
