Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays
2015-04-18,0,Sat,NYA,TBA,tanam001,odorj001,9,0,30,3,1,0,0,0,0,0,0,2,0,10,0,0,0,0,5,4,9,9,1,0,27,9,0,0,1,0
2015-04-19,0,Sun,NYA,TBA,pinem001,andrm001,5,3,35,9,2,0,1,3,0,0,1,2,0,11,1,1,0,0,8,5,5,5,1,1,27,11,0,0,1,0
2015-04-21,0,Tue,BOS,TBA,milew001,archc001,1,0,28,4,0,0,0,0,0,0,0,4,0,5,0,0,2,0,5,4,0,0,1,0,27,5,1,0,0,0
2015-04-22,0,Wed,BOS,TBA,kellj001,karnn001,5,7,33,12,1,0,2,6,0,0,1,3,0,10,0,1,1,0,6,4,5,5,1,0,27,10,1,0,1,0
2015-04-23,0,Thu,BOS,TBA,buchc001,odorj001,1,2,31,6,1,0,0,2,0,0,1,4,0,10,0,0,0,0,9,4,1,1,0,0,27,9,1,0,0,0
2015-04-24,0,Fri,TOR,TBA,dickr001,smyld001,3,12,37,13,4,1,3,10,0,1,1,2,0,6,0,0,0,0,5,3,3,3,0,0,27,5,0,0,0,0
2015-04-25,0,Sat,TOR,TBA,norrd002,ramie004,2,4,32,9,3,0,0,4,0,0,0,3,0,9,0,0,0,0,7,5,2,2,0,0,27,8,0,0,1,0
2015-04-26,0,Sun,TOR,TBA,buehm001,archc001,1,5,34,13,1,0,1,5,0,1,0,3,0,6,0,0,2,0,9,2,1,1,0,0,27,11,1,0,0,0
2015-04-27,0,Mon,TBA,NYA,karnn001,warra001,1,4,33,6,1,0,0,1,0,0,0,1,0,10,0,0,0,0,6,3,4,4,0,0,24,8,0,0,1,0
2015-04-28,0,Tue,TBA,NYA,odorj001,whitc001,2,4,36,9,2,1,0,2,0,0,0,3,0,12,0,0,0,0,10,3,4,4,1,0,24,12,1,0,0,0
2015-04-29,0,Wed,TBA,NYA,smyld001,pinem001,3,2,45,7,1,1,0,3,1,0,1,4,1,13,0,0,1,0,9,6,2,2,0,0,39,10,0,0,1,0
2015-05-01,0,Fri,TBA,BAL,coloa001,tillc001,2,0,30,4,1,0,0,2,0,0,0,2,0,9,0,1,1,0,3,5,0,0,0,0,27,8,0,0,0,0
2015-05-02,0,Sat,TBA,BAL,archc001,gonzm003,0,4,31,4,2,0,0,0,0,0,0,1,0,7,0,0,0,0,5,3,4,4,0,0,24,13,0,0,0,0
2015-05-03,0,Sun,TBA,BAL,karnn001,chenw001,2,4,33,7,2,0,1,2,0,0,0,3,0,8,0,0,1,0,7,6,4,4,0,0,24,6,0,0,0,0
2015-05-04,0,Mon,TBA,BOS,odorj001,buchc001,5,1,37,11,4,0,1,5,0,0,1,4,0,7,0,1,0,0,10,3,1,1,1,0,27,8,0,0,1,0
2015-05-05,0,Tue,TBA,BOS,smyld001,porcr001,0,2,34,8,0,0,0,0,0,0,0,0,0,6,1,0,0,0,7,3,2,2,0,0,24,11,1,0,0,0
2015-05-06,0,Wed,TBA,BOS,coloa001,mastj001,5,3,32,9,3,0,2,5,1,0,1,9,0,3,0,1,2,0,11,5,3,3,2,0,27,14,2,0,0,0
2015-05-07,0,Thu,TEX,TBA,martn002,archc001,5,4,33,7,2,0,1,4,0,0,0,1,0,9,0,0,1,0,3,4,5,5,1,0,27,7,0,0,0,0
2015-05-08,0,Fri,TEX,TBA,gally001,karnn001,2,8,33,9,1,0,2,7,0,1,0,2,0,6,1,0,0,0,4,4,2,2,0,0,27,7,0,0,0,0
2015-05-09,0,Sat,TEX,TBA,detwr001,andrm001,2,7,32,10,2,0,3,7,0,0,1,4,0,4,1,2,0,0,6,5,2,2,0,0,27,8,1,1,0,0
2015-05-10,0,Sun,TEX,TBA,rodrw002,odorj001,2,1,30,5,0,0,0,1,1,0,1,2,0,10,0,0,0,0,6,4,2,2,1,0,27,8,0,0,1,0
2015-05-11,0,Mon,NYA,TBA,sabac001,coloa001,11,5,31,7,2,0,2,5,0,1,1,2,0,11,0,0,1,0,3,3,11,11,0,0,27,7,0,0,0,0
2015-05-12,0,Tue,NYA,TBA,eovan001,archc001,2,4,28,6,0,0,0,3,0,1,0,3,1,7,1,0,0,0,4,3,2,2,0,0,27,8,0,0,0,0
2015-05-13,0,Wed,NYA,TBA,warra001,karnn001,2,3,29,7,2,0,1,3,0,0,0,1,0,10,0,1,1,0,3,5,2,2,1,0,27,9,1,0,0,0
2015-05-14,0,Thu,NYA,TBA,whitc001,ramie004,1,6,32,10,2,0,1,6,0,0,0,4,0,6,1,1,1,0,6,2,1,1,1,0,27,6,0,0,1,0
2015-05-15,0,Fri,TBA,MIN,odorj001,hughp001,2,3,34,8,1,0,1,2,0,0,0,1,0,4,0,0,0,0,6,3,3,3,2,0,24,7,1,0,0,0
2015-05-16,0,Sat,TBA,MIN,coloa001,may-t001,4,6,35,9,2,1,2,4,0,1,0,0,0,5,1,0,0,0,5,5,4,4,0,0,24,7,2,0,2,0
2015-05-17,0,Sun,TBA,MIN,archc001,gibsk002,11,3,46,19,4,0,0,11,0,0,1,3,1,8,0,1,0,0,12,4,3,3,0,0,27,11,0,0,2,0
2015-05-19,0,Tue,TBA,ATL,ramie004,foltm001,5,3,35,8,1,1,1,5,0,0,1,1,0,10,1,0,0,0,5,6,3,3,0,0,27,6,0,0,0,0
2015-05-20,0,Wed,TBA,ATL,odorj001,perew001,1,2,33,8,1,0,0,1,0,1,0,3,1,10,0,0,1,0,9,3,2,2,0,0,24,11,0,0,0,0
2015-05-21,0,Thu,OAK,TBA,chavj001,coloa001,0,3,32,7,1,0,1,3,0,0,0,1,0,8,3,0,0,0,6,5,0,0,0,0,27,5,0,0,0,0
2015-05-22,0,Fri,OAK,TBA,kazms001,archc001,2,5,33,12,1,1,3,5,1,0,0,3,0,5,2,0,1,0,8,6,2,2,2,0,27,5,0,0,0,0
2015-05-23,0,Sat,OAK,TBA,gravk001,karnn001,5,0,32,6,1,0,0,0,0,0,1,3,0,9,0,0,0,0,9,3,4,4,0,0,27,10,2,1,1,0
2015-05-24,0,Sun,OAK,TBA,grays001,ramie004,7,2,36,10,1,0,0,2,0,0,0,1,0,8,3,0,0,0,8,3,7,7,0,0,27,7,1,0,1,0
2015-05-25,0,Mon,SEA,TBA,eliar001,odorj001,4,1,35,8,3,0,1,1,0,0,1,3,0,7,0,0,0,0,11,3,3,3,0,0,27,7,1,0,1,0
2015-05-26,0,Tue,SEA,TBA,happj001,coloa001,7,6,42,12,4,0,0,6,0,0,2,2,1,6,1,0,0,0,10,7,6,6,0,0,30,10,2,0,1,0
2015-05-27,0,Wed,SEA,TBA,hernf002,archc001,3,0,26,4,0,0,0,0,1,0,1,1,0,8,0,0,4,0,2,2,3,3,0,0,27,4,0,0,0,0
2015-05-29,0,Fri,TBA,BAL,karnn001,gonzm003,1,2,32,5,0,0,1,1,0,0,3,0,0,8,0,0,0,0,7,6,2,2,0,0,26,8,0,0,0,0
2015-05-30,0,Sat,TBA,BAL,ramie004,chenw001,3,0,32,8,2,0,2,3,0,1,0,2,0,6,1,1,1,0,5,3,0,0,0,0,27,13,0,0,0,0
2015-05-31,0,Sun,TBA,BAL,odorj001,tillc001,9,5,39,15,6,0,2,8,0,1,1,4,0,14,0,0,0,0,9,6,5,5,0,0,27,8,0,0,0,0
2015-06-01,0,Mon,TBA,ANA,coloa001,richg002,3,7,32,6,1,0,1,3,0,0,0,3,0,6,0,0,1,0,5,3,7,7,0,0,24,8,1,0,0,0
2015-06-02,0,Tue,TBA,ANA,archc001,wilsc004,6,1,32,6,0,0,1,6,0,0,1,4,0,10,1,0,1,0,4,2,1,1,1,0,27,5,1,1,1,0
2015-06-03,0,Wed,TBA,ANA,karnn001,santh001,6,5,37,8,0,0,3,6,0,0,2,2,0,7,2,1,0,0,5,7,5,5,2,0,30,14,0,0,1,0
2015-06-04,0,Thu,TBA,SEA,ramie004,eliar001,2,1,30,6,1,0,0,2,0,0,1,1,0,8,3,1,2,0,3,5,1,1,0,0,27,9,0,0,0,0
2015-06-05,0,Fri,TBA,SEA,odorj001,happj001,1,0,32,7,2,0,1,1,0,0,1,1,1,6,0,2,0,0,6,4,0,0,0,0,27,6,0,0,1,0
2015-06-06,0,Sat,TBA,SEA,coloa001,hernf002,1,2,29,3,0,1,0,0,0,0,0,3,0,8,2,0,0,0,4,2,2,2,0,0,24,12,0,0,1,0
2015-06-07,0,Sun,TBA,SEA,archc001,montm002,3,1,31,5,0,0,1,3,1,1,0,1,0,5,0,0,1,0,4,3,0,0,0,0,27,6,2,0,1,0
2015-06-09,0,Tue,ANA,TBA,shoem001,karnn001,8,2,32,6,2,0,0,2,0,0,0,2,0,10,0,0,0,0,5,3,7,7,0,0,27,9,3,0,0,0
2015-06-10,0,Wed,ANA,TBA,weavj003,ramie004,2,4,32,9,3,0,1,4,0,0,0,3,0,1,1,1,0,0,7,5,2,2,0,0,27,9,0,0,1,0
2015-06-11,0,Thu,ANA,TBA,richg002,coloa001,6,2,31,5,1,0,1,2,0,0,0,1,0,9,0,1,0,0,3,6,6,6,0,0,27,14,1,0,2,0
2015-06-12,0,Fri,CHA,TBA,dankj001,andrm001,5,7,35,14,1,0,0,7,2,1,0,2,1,7,1,0,0,0,9,5,3,3,1,0,27,6,1,0,0,0
2015-06-13,0,Sat,CHA,TBA,samaj001,archc001,4,5,32,9,1,2,0,4,0,0,1,2,1,8,2,0,0,0,6,3,4,4,1,0,27,11,0,0,1,0
2015-06-14,0,Sun,CHA,TBA,salec001,karnn001,1,2,29,5,0,0,1,2,0,0,1,3,0,13,2,0,1,0,7,4,1,1,1,0,27,14,0,0,0,0
2015-06-15,0,Mon,WAS,TBA,gonzg003,ramie004,1,6,31,11,2,1,0,6,0,3,2,7,0,4,3,0,1,0,13,4,1,1,0,0,27,5,0,0,1,0
2015-06-16,0,Tue,WAS,TBA,roart001,coloa001,16,4,35,8,1,0,1,4,0,0,0,2,0,7,0,0,0,0,6,6,15,15,0,0,27,12,1,0,3,0
2015-06-17,0,Wed,TBA,WAS,gelts001,zimmj003,5,0,38,12,0,0,2,3,0,0,0,1,0,11,0,0,2,0,7,5,0,0,0,0,27,11,0,0,0,0
2015-06-18,0,Thu,TBA,WAS,archc001,fistd001,5,3,38,12,2,1,1,3,0,0,0,1,0,6,0,1,1,0,7,5,2,2,0,0,27,14,1,0,1,0
2015-06-19,0,Fri,TBA,CLE,karnn001,carrc003,4,1,34,11,0,0,3,4,0,1,0,1,0,7,0,0,2,0,5,5,1,1,2,0,27,7,1,0,2,0
2015-06-20,0,Sat,TBA,CLE,ramie004,klubc001,4,1,29,6,1,1,1,4,0,0,1,6,1,6,1,1,3,0,5,6,1,1,1,0,27,9,1,0,1,0
2015-06-21,0,Sun,TBA,CLE,coloa001,andec002,0,1,33,7,1,0,0,0,0,0,0,2,1,6,1,0,1,0,8,3,1,1,1,0,26,9,0,0,1,0
2015-06-22,0,Mon,TOR,TBA,hutcd001,andrm001,8,5,41,15,2,1,1,5,0,0,1,4,0,15,5,0,0,0,14,4,8,8,1,0,27,10,1,0,1,0
2015-06-23,0,Tue,TOR,TBA,dickr001,archc001,3,4,30,9,1,0,1,3,0,0,2,4,0,2,1,0,2,0,8,2,2,2,0,0,27,7,1,0,0,0
2015-06-24,0,Wed,TOR,TBA,estrm001,karnn001,1,0,40,4,1,0,0,0,0,0,0,3,1,15,0,0,0,0,7,6,1,1,3,0,36,9,0,0,1,0
2015-06-26,0,Fri,BOS,TBA,porcr001,coloa001,4,3,38,12,3,0,0,2,0,1,0,2,1,10,0,1,2,0,8,7,4,4,0,0,30,11,0,0,0,0
2015-06-27,0,Sat,BOS,TBA,milew001,andrm001,1,4,29,7,2,1,3,4,0,0,1,3,0,12,2,0,2,0,5,4,1,1,0,0,27,6,0,0,0,0
2015-06-28,0,Sun,BOS,TBA,mastj001,archc001,5,3,36,10,3,0,0,3,0,0,2,1,0,12,0,1,0,0,9,4,5,5,1,0,27,6,0,0,0,0
2015-06-29,0,Mon,CLE,TBA,andec002,karnn001,7,1,29,3,1,0,1,1,0,0,0,0,0,3,0,0,0,0,1,5,7,7,2,0,27,7,1,0,1,0
2015-06-30,0,Tue,CLE,TBA,salad001,ramie004,6,2,29,2,2,0,0,1,0,0,1,2,0,4,0,0,1,0,3,5,6,6,0,0,27,8,1,0,1,0
2015-07-01,0,Wed,CLE,TBA,carrc003,coloa001,8,1,27,1,0,0,0,1,0,0,1,2,0,13,0,0,1,0,2,3,7,7,0,0,27,6,1,0,0,0
2015-07-02,0,Thu,CLE,TBA,klubc001,moorm003,5,4,36,7,1,0,0,3,0,0,0,1,0,19,2,0,1,0,3,6,5,5,3,0,30,7,1,0,3,0
2015-07-03,0,Fri,TBA,NYA,archc001,tanam001,5,7,40,12,2,1,0,5,1,2,0,4,0,13,1,2,1,0,6,7,7,7,1,0,34,8,0,0,3,0
2015-07-04,0,Sat,TBA,NYA,karnn001,pinem001,2,3,34,7,2,0,1,2,0,0,0,1,0,14,0,0,0,0,6,3,2,2,1,0,24,6,1,0,1,0
2015-07-05,0,Sun,TBA,NYA,ramie004,novai001,8,1,32,9,2,1,0,7,1,2,1,5,0,4,0,0,3,0,6,3,1,1,1,0,27,14,1,0,3,0
2015-07-07,2,Tue,TBA,KCA,andrm001,volqe001,1,7,31,5,2,0,1,1,0,0,0,4,0,7,1,0,1,0,7,4,7,7,0,0,24,8,1,0,0,0
2015-07-07,1,Tue,TBA,KCA,moorm003,younc003,5,9,36,9,2,1,2,4,0,1,0,3,0,10,0,0,0,0,8,6,9,9,0,0,25,13,1,0,3,0
2015-07-08,0,Wed,TBA,KCA,archc001,guthj001,7,9,38,14,1,0,2,7,0,0,0,4,0,5,0,0,1,0,8,2,9,9,1,0,24,8,1,0,1,0
2015-07-09,0,Thu,TBA,KCA,karnn001,venty001,3,8,31,6,2,0,0,3,0,2,0,5,0,6,0,0,0,0,8,3,8,8,1,0,24,9,0,0,0,0
2015-07-10,0,Fri,HOU,TBA,mchuc001,ramie004,1,3,27,4,1,0,1,3,0,0,0,2,0,6,0,0,1,0,2,4,1,1,0,0,27,11,0,0,1,0
2015-07-11,0,Sat,HOU,TBA,keucd001,odorj001,0,3,30,7,2,0,0,3,0,0,0,3,0,5,1,0,1,0,6,5,0,0,0,0,27,8,0,0,0,0
2015-07-12,0,Sun,HOU,TBA,mccul002,moorm003,3,4,27,5,0,1,0,3,0,0,0,3,0,11,0,0,1,0,2,5,3,3,0,0,27,8,0,0,0,0
2015-07-17,0,Fri,TBA,TOR,odorj001,hutcd001,2,6,31,5,1,0,1,2,0,0,1,3,0,8,0,0,1,0,6,4,6,6,0,1,24,9,1,0,1,0
2015-07-18,0,Sat,TBA,TOR,ramie004,dickr001,3,2,32,8,3,0,2,3,1,0,0,1,0,6,0,1,1,0,4,5,2,2,0,1,27,10,1,0,1,0
2015-07-19,0,Sun,TBA,TOR,archc001,estrm001,0,4,28,4,2,0,0,0,1,0,0,0,0,8,0,1,0,0,2,3,4,4,0,0,24,8,0,0,0,0
2015-07-20,0,Mon,TBA,PHI,moorm003,buchd001,3,5,32,6,2,1,0,3,1,0,0,3,0,9,1,0,1,0,6,4,4,4,1,0,24,12,2,0,2,0
2015-07-21,0,Tue,TBA,PHI,karnn001,nolaa001,1,0,34,7,1,0,1,1,0,0,0,1,0,10,0,0,0,0,7,6,0,0,0,0,27,7,1,0,1,0
2015-07-22,0,Wed,TBA,PHI,odorj001,morga001,4,5,40,13,3,0,1,4,0,0,1,5,0,7,1,1,1,0,12,6,5,5,0,0,29,11,3,0,2,0
2015-07-24,0,Fri,BAL,TBA,tillc001,archc001,1,3,27,5,1,0,0,3,0,0,1,4,1,5,1,0,1,0,5,4,1,1,0,0,27,7,0,0,1,0
2015-07-25,0,Sat,BAL,TBA,gonzm003,ramie004,5,1,32,5,2,0,1,1,0,0,0,0,0,6,0,0,0,0,4,3,5,5,0,0,27,8,2,0,1,0
2015-07-26,0,Sun,BAL,TBA,chenw001,moorm003,5,2,32,8,2,0,2,2,0,0,1,4,0,7,0,0,1,0,8,3,5,5,1,0,27,10,0,0,1,0
2015-07-27,0,Mon,DET,TBA,sanca004,karnn001,2,5,33,12,4,0,2,5,1,0,0,3,0,9,0,1,1,0,8,4,2,2,1,0,27,12,0,0,0,0
2015-07-28,0,Tue,DET,TBA,pricd001,odorj001,2,10,33,11,3,1,3,10,0,1,0,3,0,7,0,0,1,0,3,4,2,2,0,0,27,3,0,0,1,0
2015-07-29,0,Wed,DET,TBA,verlj001,archc001,2,1,30,4,0,0,1,1,0,0,1,0,0,12,0,1,0,0,3,3,0,0,0,0,27,7,1,0,0,0
2015-07-31,0,Fri,TBA,BOS,ramie004,rodre004,5,7,38,10,2,0,0,5,0,0,1,6,0,9,0,0,1,0,13,3,4,4,2,0,24,10,3,0,1,0
2015-08-01,0,Sat,TBA,BOS,moorm003,kellj001,7,11,39,13,2,0,1,7,0,0,1,2,0,9,0,1,0,0,8,5,11,11,2,0,24,9,0,0,0,0
2015-08-02,0,Sun,TBA,BOS,odorj001,milew001,4,3,36,9,4,1,1,4,0,0,1,3,0,8,0,0,0,0,9,5,3,3,0,0,27,6,0,0,0,0
2015-08-03,0,Mon,TBA,CHA,karnn001,quinj001,5,4,38,12,4,0,1,5,0,1,1,4,1,9,0,0,0,0,12,6,4,4,1,0,27,4,0,0,0,0
2015-08-04,0,Tue,TBA,CHA,archc001,salec001,11,3,39,13,0,0,4,10,0,0,1,5,0,12,0,0,1,0,7,3,3,3,0,0,27,6,0,0,0,0
2015-08-05,0,Wed,TBA,CHA,ramie004,rodoc001,5,6,40,12,4,0,1,5,0,0,1,3,1,11,0,0,1,0,9,5,6,6,0,0,28,12,2,0,2,0
2015-08-07,0,Fri,NYN,TBA,degrj001,odorj001,4,3,34,8,2,0,3,3,0,0,1,1,0,9,0,0,1,0,6,5,2,2,1,0,27,4,1,0,0,0
2015-08-08,0,Sat,NYN,TBA,syndn001,karnn001,4,5,33,10,1,0,1,5,0,0,1,3,0,8,2,0,1,0,8,5,4,4,1,0,27,6,1,0,0,0
2015-08-09,0,Sun,NYN,TBA,colob001,archc001,3,4,31,10,2,0,1,4,1,1,0,0,0,1,0,0,1,0,5,4,3,3,1,0,27,6,0,0,1,0
2015-08-11,0,Tue,ATL,TBA,perew001,ramie004,0,2,26,4,1,0,1,2,0,0,0,4,0,1,0,0,2,0,4,3,0,0,0,0,27,13,0,0,1,0
2015-08-12,0,Wed,ATL,TBA,wislm001,odorj001,6,9,37,14,4,0,2,7,0,1,0,2,0,11,1,0,0,0,7,4,6,6,1,0,27,11,0,0,1,0
2015-08-14,0,Fri,TBA,TEX,karnn001,perem004,3,5,35,12,3,0,0,3,0,0,1,1,0,4,0,0,1,0,7,5,5,5,0,0,24,11,1,0,1,0
2015-08-15,0,Sat,TBA,TEX,archc001,lewic001,4,12,36,10,0,0,1,4,0,0,0,3,0,9,0,0,0,0,8,3,11,11,0,0,24,5,1,0,0,0
2015-08-16,0,Sun,TBA,TEX,smyld001,gally001,3,5,37,12,2,1,0,3,1,0,0,1,0,9,1,0,1,0,9,3,5,5,0,0,24,6,0,0,0,0
2015-08-17,0,Mon,TBA,HOU,ramie004,kazms001,9,2,41,15,0,0,1,9,0,1,0,4,0,11,0,0,1,0,10,4,2,2,0,0,27,7,2,0,0,0
2015-08-18,0,Tue,TBA,HOU,odorj001,felds001,2,3,38,9,1,0,1,2,0,0,0,2,0,5,0,0,1,0,8,4,3,3,0,0,27,9,0,0,2,0
2015-08-19,0,Wed,TBA,HOU,karnn001,keucd001,2,3,46,10,2,1,0,2,0,1,0,1,0,14,1,0,1,0,7,6,3,3,1,0,38,12,0,0,2,0
2015-08-20,0,Thu,TBA,HOU,archc001,mchuc001,1,0,33,8,0,0,0,1,1,0,0,2,0,7,0,1,0,0,8,1,0,0,0,0,27,8,0,0,0,0
2015-08-21,0,Fri,TBA,OAK,smyld001,bassc001,2,1,32,7,2,0,1,2,0,0,2,2,0,5,0,1,1,0,7,4,1,1,1,0,27,4,2,0,0,0
2015-08-22,0,Sat,TBA,OAK,ramie004,grays001,5,4,32,7,3,0,3,5,0,0,0,3,0,6,1,0,2,0,3,2,4,4,0,0,27,10,1,0,1,0
2015-08-23,0,Sun,TBA,OAK,odorj001,gravk001,2,8,31,7,1,0,0,2,0,1,0,4,0,5,2,0,2,0,7,4,8,8,0,0,24,12,2,0,1,0
2015-08-25,0,Tue,MIN,TBA,sante001,karnn001,11,7,39,13,3,1,1,7,0,0,2,5,0,5,2,0,1,0,12,4,11,11,1,0,27,6,0,0,1,0
2015-08-26,0,Wed,MIN,TBA,dufft001,archc001,5,3,34,9,1,1,2,3,0,0,0,5,0,6,0,1,1,0,9,5,5,5,0,0,27,5,1,0,0,0
2015-08-27,0,Thu,MIN,TBA,milot001,smyld001,4,5,30,9,2,0,1,4,0,2,0,2,0,4,0,0,0,0,5,4,3,3,0,0,27,10,1,0,1,0
2015-08-28,0,Fri,KCA,TBA,volqe001,ramie004,3,2,33,7,1,0,0,1,0,0,1,2,0,8,0,0,0,0,7,4,2,2,0,0,27,7,0,1,1,0
2015-08-29,0,Sat,KCA,TBA,medlk001,odorj001,6,3,31,5,1,0,1,3,0,0,2,3,0,11,1,0,1,0,6,4,5,5,0,0,27,6,3,0,0,0
2015-08-30,0,Sun,KCA,TBA,duffd001,karnn001,2,3,32,9,0,0,2,3,0,0,0,2,0,9,0,1,0,0,7,4,2,2,1,0,27,9,1,0,1,0
2015-08-31,0,Mon,TBA,BAL,archc001,chenw001,6,3,35,10,2,1,3,5,0,1,0,1,0,7,0,0,1,0,4,4,3,3,0,0,27,9,2,0,1,0
2015-09-01,0,Tue,TBA,BAL,smyld001,tillc001,11,2,41,15,4,0,1,11,0,1,1,4,1,8,0,0,0,0,9,2,2,2,0,0,27,5,0,0,1,0
2015-09-02,0,Wed,TBA,BAL,ramie004,gausk001,6,7,42,13,5,0,3,6,0,0,0,5,0,9,0,1,2,0,8,6,7,7,1,0,30,13,0,0,1,0
2015-09-04,0,Fri,TBA,NYA,odorj001,sevel001,2,5,35,9,2,0,1,2,0,0,0,3,0,8,0,1,0,0,9,3,5,5,0,0,24,4,0,0,0,0
2015-09-05,0,Sat,TBA,NYA,moorm003,eovan001,3,2,32,6,1,0,0,3,0,0,1,7,0,10,0,0,1,0,10,5,2,2,0,0,27,6,0,0,0,0
2015-09-06,0,Sun,TBA,NYA,archc001,novai001,4,6,37,10,2,0,2,4,0,0,1,2,0,7,2,0,1,0,9,4,5,5,1,0,24,7,1,0,0,0
2015-09-07,0,Mon,TBA,DET,smyld001,wolfr001,4,5,38,12,2,0,2,4,0,0,0,2,0,5,0,0,1,0,9,3,5,5,1,0,24,5,1,0,1,0
2015-09-08,0,Tue,TBA,DET,ramie004,boydm001,7,8,48,13,1,1,0,7,0,2,0,4,0,11,0,1,1,0,8,6,6,6,3,1,38,11,2,0,0,0
2015-09-09,0,Wed,TBA,DET,odorj001,lobsk001,8,0,37,13,3,0,4,8,0,0,0,4,0,7,0,0,1,0,6,4,0,0,0,0,27,9,1,0,2,0
2015-09-11,0,Fri,BOS,TBA,milew001,archc001,4,8,36,12,4,0,2,8,0,0,1,0,0,7,1,0,0,0,5,6,4,4,0,0,27,6,0,0,0,0
2015-09-12,0,Sat,BOS,TBA,porcr001,moorm003,10,4,33,7,2,0,2,4,0,0,0,3,0,10,0,1,0,0,5,5,8,8,0,0,27,10,1,0,0,0
2015-09-13,0,Sun,BOS,TBA,hillr001,smyld001,2,0,41,3,1,0,0,0,0,0,2,4,1,14,0,0,1,0,8,7,2,2,0,0,39,13,0,0,2,0
2015-09-14,0,Mon,NYA,TBA,sabac001,ramie004,4,1,33,6,1,0,0,1,0,0,0,2,0,12,1,0,1,0,7,4,4,4,0,0,27,7,0,0,2,0
2015-09-15,0,Tue,NYA,TBA,warra001,odorj001,3,6,35,13,1,0,1,5,0,0,0,3,0,10,2,0,1,0,8,4,3,3,2,0,27,5,2,0,0,0
2015-09-16,0,Wed,NYA,TBA,sevel001,archc001,3,1,34,7,3,0,0,1,0,0,0,4,0,13,1,0,0,0,10,3,3,3,1,0,27,6,0,0,0,0
2015-09-17,0,Thu,BAL,TBA,tillc001,moorm003,4,3,32,6,1,0,1,3,0,0,1,4,0,8,0,0,1,0,7,3,4,4,2,0,27,4,0,0,0,0
2015-09-18,0,Fri,BAL,TBA,wilst004,smyld001,6,8,35,13,5,0,1,8,0,0,0,4,1,6,0,0,2,0,7,4,6,6,0,0,27,12,0,0,1,0
