Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays,Game ID
2015-04-18,0,Sat,ANA,HOU,wilsc004,keucd001,0,4,28,4,0,0,2,4,0,0,0,5,1,11,1,0,0,0,5,4,0,0,1,0,27,11,1,0,0,0,HOU201504180
2015-04-19,0,Sun,ANA,HOU,richg002,felds001,3,4,31,6,0,0,1,3,0,0,0,7,1,8,2,1,0,0,10,4,3,3,1,0,27,11,0,0,0,0,HOU201504190
2015-04-20,0,Mon,HOU,SEA,wojca001,iwakh001,7,5,34,9,3,0,3,6,1,1,0,1,0,9,1,0,1,0,3,5,5,5,1,0,27,6,1,0,0,0,SEA201504200
2015-04-21,0,Tue,HOU,SEA,mchuc001,walkt004,6,3,35,9,2,0,0,6,0,1,1,6,0,13,1,0,1,0,10,3,3,3,2,0,27,10,0,0,1,0,SEA201504210
2015-04-22,0,Wed,HOU,SEA,carmf001,happj001,2,3,36,10,2,0,1,2,0,0,0,3,0,7,1,0,1,0,10,3,3,3,0,0,24,10,0,0,1,0,SEA201504220
2015-04-24,0,Fri,HOU,OAK,keucd001,kazms001,5,4,41,11,2,0,0,5,1,0,0,7,2,10,0,1,0,0,11,5,4,4,1,0,33,15,0,0,1,0,OAK201504240
2015-04-25,0,Sat,HOU,OAK,felds001,gravk001,9,3,38,11,3,0,2,8,0,0,2,4,0,4,0,1,1,0,8,4,3,3,1,0,27,10,0,0,0,0,OAK201504250
2015-04-26,0,Sun,HOU,OAK,wojca001,pomed001,7,6,38,10,2,0,1,7,0,0,0,4,1,9,4,1,0,0,8,4,6,6,0,0,27,10,0,0,0,0,OAK201504260
2015-04-27,0,Mon,HOU,SDN,mchuc001,shiej002,9,4,37,10,3,0,3,8,0,0,0,5,0,13,3,1,0,0,6,6,4,4,0,0,27,12,0,0,0,0,SDN201504270
2015-04-28,0,Tue,HOU,SDN,carmf001,rosst001,14,3,43,17,6,1,3,13,0,1,2,4,0,13,3,0,0,0,9,3,3,3,0,0,27,9,1,0,0,0,SDN201504280
2015-04-29,0,Wed,HOU,SDN,keucd001,casha001,7,2,36,9,4,0,1,6,0,1,0,3,0,10,2,0,0,0,6,2,1,1,0,0,27,12,2,0,0,0,SDN201504290
2015-04-30,0,Thu,SEA,HOU,paxtj001,felds001,2,3,34,7,2,0,0,3,0,0,0,3,0,8,1,0,1,0,6,5,2,2,2,0,30,19,0,1,3,0,HOU201504300
2015-05-01,0,Fri,SEA,HOU,eliar001,dedus001,3,4,29,9,0,0,3,4,0,0,0,3,0,8,1,0,3,0,4,6,3,3,0,0,27,12,0,0,0,0,HOU201505010
2015-05-02,0,Sat,SEA,HOU,walkt004,mchuc001,4,11,38,14,4,0,5,11,0,0,0,3,1,4,1,0,1,0,6,3,4,4,0,0,27,10,0,0,1,0,HOU201505020
2015-05-03,0,Sun,SEA,HOU,happj001,carmf001,6,7,30,8,2,0,3,7,0,0,0,4,1,9,0,1,0,0,3,4,4,4,0,0,27,12,2,0,3,0,HOU201505030
2015-05-04,0,Mon,TEX,HOU,detwr001,keucd001,2,1,29,4,2,0,0,1,0,1,0,2,0,9,2,0,1,0,4,2,2,2,0,0,27,11,0,0,1,0,HOU201505040
2015-05-05,0,Tue,TEX,HOU,rodrw002,felds001,7,1,30,3,1,0,1,1,0,0,0,1,0,9,0,0,0,0,3,4,7,7,0,0,27,8,1,0,0,0,HOU201505050
2015-05-06,0,Wed,TEX,HOU,lewic001,dedus001,11,3,32,7,3,0,1,3,0,0,0,2,0,8,0,0,2,0,4,4,11,11,1,0,27,9,0,0,0,0,HOU201505060
2015-05-07,0,Thu,HOU,ANA,mchuc001,santh001,3,2,33,6,0,0,0,3,0,0,0,5,1,8,3,0,1,0,8,4,2,2,0,0,27,8,0,0,2,0,ANA201505070
2015-05-08,0,Fri,HOU,ANA,carmf001,weavj003,0,2,32,6,0,0,0,0,0,0,0,0,0,6,0,2,0,0,5,2,2,2,0,0,24,14,1,0,2,0,ANA201505080
2015-05-09,0,Sat,HOU,ANA,keucd001,shoem001,6,5,32,6,1,0,3,6,0,0,0,5,0,13,0,1,0,0,4,3,5,5,0,0,27,13,0,0,1,0,ANA201505090
2015-05-10,0,Sun,HOU,ANA,felds001,richg002,1,3,28,1,0,0,0,1,0,0,1,4,0,11,0,0,0,0,5,2,3,3,2,0,24,11,1,0,0,0,ANA201505100
2015-05-12,0,Tue,SFN,HOU,hestc001,mchuc001,8,1,29,2,0,0,1,1,0,0,0,0,0,10,0,0,0,0,1,5,8,8,0,0,27,10,1,0,1,0,HOU201505120
2015-05-13,0,Wed,SFN,HOU,hudst001,oberb001,3,4,30,8,0,0,3,4,0,0,0,3,0,7,0,0,2,0,5,6,3,3,2,0,27,12,1,0,2,0,HOU201505130
2015-05-14,0,Thu,TOR,HOU,hutcd001,carmf001,4,6,31,8,5,0,0,5,0,0,0,6,1,13,2,0,1,0,7,4,4,4,0,0,27,15,0,0,3,0,HOU201505140
2015-05-15,0,Fri,TOR,HOU,dickr001,keucd001,4,8,34,11,3,0,3,8,0,1,1,0,0,5,0,0,0,0,4,4,4,4,0,0,27,18,0,0,1,0,HOU201505150
2015-05-16,0,Sat,TOR,HOU,estrm001,felds001,5,6,32,8,1,0,3,6,0,0,0,4,0,13,0,0,0,0,6,4,5,5,1,0,27,5,1,0,0,0,HOU201505160
2015-05-17,0,Sun,TOR,HOU,buehm001,mchuc001,2,4,29,6,2,0,2,4,0,1,0,2,0,5,0,0,0,0,4,3,2,2,0,0,27,7,1,0,0,0,HOU201505170
2015-05-18,0,Mon,OAK,HOU,pomed001,mccul002,2,1,25,2,0,0,0,1,2,1,1,6,0,8,1,0,2,0,7,5,2,2,0,0,27,11,0,0,1,0,HOU201505180
2015-05-19,0,Tue,OAK,HOU,grays001,carmf001,4,6,33,11,1,0,3,6,0,0,0,4,0,6,0,1,0,0,7,5,4,4,0,0,27,17,0,0,1,0,HOU201505190
2015-05-20,0,Wed,OAK,HOU,hahnj001,keucd001,1,6,33,10,3,0,1,6,0,1,0,3,0,9,0,1,0,0,7,4,0,0,0,0,27,15,1,0,0,0,HOU201505200
2015-05-21,0,Thu,HOU,DET,felds001,pricd001,5,6,42,9,2,1,1,4,0,0,0,1,0,14,0,0,0,0,5,6,5,5,1,0,30,14,1,0,3,0,DET201505210
2015-05-22,0,Fri,HOU,DET,mchuc001,simoa001,2,6,31,4,2,0,0,1,1,0,0,1,0,7,0,0,0,0,4,2,6,6,0,0,24,12,0,0,2,0,DET201505220
2015-05-23,0,Sat,HOU,DET,mccul002,lobsk001,3,2,32,8,1,0,0,3,0,1,0,3,0,8,0,1,1,0,6,5,2,2,1,0,27,8,2,0,1,1,DET201505230
2015-05-24,0,Sun,HOU,DET,carmf001,sanca004,10,8,39,13,1,1,2,9,1,0,0,4,1,15,2,0,0,0,7,5,8,8,1,0,27,11,0,0,1,0,DET201505240
2015-05-25,0,Mon,HOU,BAL,keucd001,chenw001,3,4,37,11,2,0,1,3,0,0,0,0,0,12,0,0,1,0,7,1,4,4,0,0,24,13,0,0,3,0,BAL201505250
2015-05-26,0,Tue,HOU,BAL,felds001,tillc001,4,1,33,8,4,0,0,4,0,0,0,6,0,5,1,0,1,0,8,4,1,1,1,0,27,12,1,0,3,0,BAL201505260
2015-05-27,0,Wed,HOU,BAL,mchuc001,jimeu001,4,5,38,11,5,0,1,4,0,0,0,1,0,5,0,0,0,0,8,3,5,5,0,0,24,8,0,0,1,0,BAL201505270
2015-05-29,0,Fri,CHA,HOU,rodoc001,mccul002,6,3,40,10,3,0,0,2,0,1,0,3,0,11,0,1,1,0,8,8,5,5,0,0,33,8,1,0,0,0,HOU201505290
2015-05-30,0,Sat,CHA,HOU,quinj001,keucd001,0,3,29,8,0,0,2,3,0,1,0,4,0,10,1,0,0,0,7,1,0,0,0,0,27,10,2,1,2,0,HOU201505300
2015-05-31,0,Sun,CHA,HOU,dankj001,carmf001,6,0,32,10,4,1,0,0,0,0,0,1,0,6,0,0,3,0,6,4,5,5,0,0,27,11,1,0,0,0,HOU201505310
2015-06-01,0,Mon,BAL,HOU,jimeu001,oberb001,2,5,29,9,1,0,1,5,0,1,1,4,0,10,1,0,0,0,6,4,2,2,0,0,27,15,0,0,1,0,HOU201506010
2015-06-02,0,Tue,BAL,HOU,wrigm001,mchuc001,4,6,33,9,1,0,2,6,0,0,1,3,0,9,0,0,1,0,7,3,4,4,0,0,27,8,0,0,2,0,HOU201506020
2015-06-03,0,Wed,BAL,HOU,gonzm003,mccul002,1,3,27,4,0,0,3,3,0,0,0,0,0,10,0,0,1,0,0,1,1,1,0,0,27,9,0,0,0,0,HOU201506030
2015-06-04,0,Thu,BAL,HOU,chenw001,keucd001,3,2,31,5,2,0,1,2,0,1,0,4,0,14,1,0,0,0,7,4,3,3,0,0,27,10,0,0,2,0,HOU201506040
2015-06-05,0,Fri,HOU,TOR,carmf001,sanca006,2,6,31,6,0,0,1,1,0,0,0,0,0,6,1,0,2,0,2,4,5,5,0,0,24,9,1,0,1,0,TOR201506050
2015-06-06,0,Sat,HOU,TOR,oberb001,hutcd001,2,7,32,8,0,0,1,2,0,0,0,1,0,10,0,1,2,0,4,4,5,5,1,0,24,8,1,0,0,0,TOR201506060
2015-06-07,0,Sun,HOU,TOR,mchuc001,dickr001,6,7,34,8,2,0,1,4,0,1,2,5,0,8,2,1,0,0,9,4,7,7,0,0,25,6,1,0,1,0,TOR201506070
2015-06-08,0,Mon,HOU,CHA,mccul002,salec001,1,3,32,5,2,0,0,1,0,0,1,1,0,16,0,0,0,0,6,2,3,3,0,0,24,11,0,0,1,0,CHA201506080
2015-06-09,0,Tue,HOU,CHA,keucd001,rodoc001,2,4,34,7,2,0,1,2,0,0,1,2,0,8,1,0,0,0,8,3,4,4,0,0,24,11,0,0,1,0,CHA201506090
2015-06-10,0,Wed,HOU,CHA,velav001,quinj001,1,4,35,7,2,0,0,1,0,1,0,2,0,6,1,0,0,0,10,5,4,4,1,0,24,11,0,0,1,0,CHA201506100
2015-06-12,0,Fri,SEA,HOU,hernf002,oberb001,0,10,34,11,2,0,4,9,0,0,0,5,0,10,0,0,2,0,5,2,0,0,0,0,27,11,1,0,1,0,HOU201506120
2015-06-13,0,Sat,SEA,HOU,montm002,mchuc001,8,1,31,6,3,0,0,1,0,0,0,5,0,7,0,0,2,0,8,4,8,8,0,0,27,12,1,0,1,0,HOU201506130
2015-06-14,0,Sun,SEA,HOU,eliar001,mccul002,0,13,39,14,3,0,2,12,0,0,1,7,0,8,0,0,0,0,10,5,0,0,0,0,27,10,0,0,1,0,HOU201506140
2015-06-15,0,Mon,COL,HOU,bettc001,keucd001,3,6,33,9,0,0,3,6,0,0,0,3,0,9,0,0,0,0,6,4,3,3,0,0,27,16,1,0,1,0,HOU201506150
2015-06-16,0,Tue,COL,HOU,rusic001,velav001,5,8,34,11,0,0,3,8,0,0,1,4,1,10,2,0,1,0,7,5,5,5,0,0,27,8,0,0,1,0,HOU201506160
2015-06-17,0,Wed,HOU,COL,oberb001,kendk001,8,4,37,13,3,0,4,8,2,0,0,4,0,5,1,1,0,0,8,5,4,4,0,0,27,7,0,0,0,0,COL201506170
2015-06-18,0,Thu,HOU,COL,mchuc001,haled001,8,4,38,13,4,0,2,8,1,0,0,2,0,17,3,0,1,0,6,4,4,4,0,0,27,5,0,0,0,0,COL201506180
2015-06-19,0,Fri,HOU,SEA,mccul002,eliar001,2,5,31,4,1,0,2,2,0,0,2,0,0,13,0,0,0,0,4,3,3,3,0,0,24,10,1,0,1,0,SEA201506190
2015-06-20,0,Sat,HOU,SEA,keucd001,walkt004,3,6,35,8,1,0,2,3,0,0,0,1,0,15,0,0,0,0,6,4,6,6,2,0,24,9,0,0,0,0,SEA201506200
2015-06-21,0,Sun,HOU,SEA,velav001,happj001,6,2,36,10,1,0,2,5,0,0,0,4,0,10,0,0,2,0,7,6,2,2,0,0,27,10,0,0,0,0,SEA201506210
2015-06-22,0,Mon,HOU,ANA,oberb001,santh001,3,4,32,5,2,0,1,3,0,0,0,2,0,6,0,0,0,0,4,5,4,4,2,0,24,12,2,0,0,0,ANA201506220
2015-06-23,0,Tue,HOU,ANA,mchuc001,wilsc004,13,3,43,16,4,0,3,11,0,1,1,4,1,8,0,0,0,0,9,2,3,3,0,0,27,9,0,0,1,0,ANA201506230
2015-06-24,0,Wed,HOU,ANA,mccul002,heana001,1,2,43,7,1,0,0,1,0,0,0,3,1,12,1,1,1,0,6,8,2,2,0,0,38,10,0,0,0,0,ANA201506240
2015-06-25,0,Thu,NYA,HOU,warra001,keucd001,0,4,28,7,4,0,0,4,0,1,2,3,0,6,2,1,0,0,6,1,0,0,0,0,27,8,0,0,1,0,HOU201506250
2015-06-26,0,Fri,NYA,HOU,eovan001,velav001,3,2,32,5,1,0,0,2,0,0,0,3,0,11,2,0,0,0,6,5,3,3,0,0,27,5,0,0,1,0,HOU201506260
2015-06-27,0,Sat,NYA,HOU,tanam001,oberb001,9,6,37,10,4,0,3,6,0,0,0,4,0,12,0,0,0,0,8,5,8,8,0,0,27,11,2,0,1,0,HOU201506270
2015-06-28,0,Sun,NYA,HOU,pinem001,mchuc001,1,3,26,7,3,1,0,2,1,1,0,0,0,8,0,2,1,0,1,2,1,1,1,0,27,10,0,0,0,0,HOU201506280
2015-06-29,0,Mon,KCA,HOU,blanj001,mccul002,1,6,29,7,1,0,2,6,0,1,0,7,0,8,0,0,1,0,7,3,1,1,0,0,27,10,0,0,1,0,HOU201506290
2015-06-30,0,Tue,KCA,HOU,duffd001,keucd001,0,4,29,6,1,1,1,3,0,0,0,2,0,6,0,0,1,0,3,2,0,0,0,0,27,12,0,0,1,0,HOU201506300
2015-07-01,0,Wed,KCA,HOU,volqe001,velav001,5,6,34,10,1,0,2,6,0,0,2,2,0,12,3,0,0,0,8,5,5,5,1,0,27,10,0,0,1,0,HOU201507010
2015-07-03,0,Fri,HOU,BOS,strad003,mastj001,12,8,48,17,3,0,1,11,0,0,1,4,0,9,2,0,0,0,11,8,7,7,0,0,30,10,2,0,0,0,BOS201507030
2015-07-04,0,Sat,HOU,BOS,mchuc001,buchc001,1,6,32,6,1,0,0,1,0,0,0,0,0,8,0,0,1,0,4,2,5,5,0,0,24,10,2,0,0,0,BOS201507040
2015-07-05,0,Sun,HOU,BOS,mccul002,rodre004,4,5,36,9,0,0,2,4,0,0,0,5,0,14,2,1,0,0,10,4,3,3,0,0,24,9,2,0,2,0,BOS201507050
2015-07-06,0,Mon,HOU,CLE,keucd001,carrc003,9,4,39,16,3,0,2,9,1,1,0,3,0,12,0,1,1,0,8,4,4,4,0,0,27,8,0,0,2,0,CLE201507060
2015-07-07,0,Tue,HOU,CLE,velav001,klubc001,0,2,32,6,0,0,0,0,0,0,0,2,0,9,0,0,1,0,7,3,2,2,0,0,24,8,0,0,1,0,CLE201507070
2015-07-08,0,Wed,HOU,CLE,strad003,bauet001,2,4,33,6,0,0,1,2,0,0,0,0,0,10,1,0,0,0,4,4,4,4,0,0,24,11,0,0,0,0,CLE201507080
2015-07-09,0,Thu,HOU,CLE,oberb001,andec002,1,3,29,4,0,0,1,1,0,0,0,3,0,2,0,1,1,0,4,4,3,3,0,0,24,10,0,0,1,0,CLE201507090
2015-07-10,0,Fri,HOU,TBA,mchuc001,ramie004,1,3,30,5,1,0,1,1,0,0,0,1,0,8,0,0,1,0,3,3,3,3,0,0,24,11,0,0,1,0,TBA201507100
2015-07-11,0,Sat,HOU,TBA,keucd001,odorj001,0,3,30,3,1,0,0,0,0,0,0,5,0,6,0,0,0,0,8,3,3,3,0,0,24,16,0,0,1,0,TBA201507110
2015-07-12,0,Sun,HOU,TBA,mccul002,moorm003,3,4,34,7,1,0,1,3,0,0,0,4,0,6,0,0,0,0,8,4,4,4,1,0,24,7,0,0,2,0,TBA201507120
2015-07-17,0,Fri,TEX,HOU,perem004,mchuc001,2,3,28,9,2,1,0,3,1,0,0,4,0,6,0,0,3,0,6,4,2,2,0,0,27,12,1,0,2,0,HOU201507170
2015-07-18,0,Sat,TEX,HOU,lewic001,felds001,7,6,36,8,2,0,2,5,0,0,0,1,0,8,1,0,0,0,4,5,7,7,0,0,27,15,1,0,1,0,HOU201507180
2015-07-19,0,Sun,TEX,HOU,gally001,keucd001,0,10,36,13,4,0,2,10,0,1,1,6,0,5,0,0,0,0,10,3,0,0,0,0,27,9,0,0,0,0,HOU201507190
2015-07-21,0,Tue,BOS,HOU,johnb004,velav001,3,8,31,9,2,1,1,6,0,1,2,4,0,6,2,0,1,0,6,4,3,3,0,0,27,11,0,0,2,0,HOU201507210
2015-07-22,0,Wed,BOS,HOU,kellj001,mchuc001,2,4,31,8,1,0,3,4,0,0,1,1,0,8,0,1,1,0,5,3,2,2,0,0,27,12,0,2,1,0,HOU201507220
2015-07-23,0,Thu,BOS,HOU,milew001,mccul002,4,5,32,10,3,0,3,5,0,0,0,5,0,5,0,1,0,0,7,6,4,4,1,0,27,13,1,0,0,0,HOU201507230
2015-07-24,0,Fri,HOU,KCA,kazms001,guthj001,4,0,36,11,2,0,1,4,0,0,0,2,0,5,1,0,0,0,7,4,0,0,0,0,27,6,1,0,1,0,KCA201507240
2015-07-25,0,Sat,HOU,KCA,felds001,duffd001,1,2,32,5,1,0,0,1,0,1,0,1,0,6,0,1,0,0,3,3,2,2,0,0,29,12,1,0,2,0,KCA201507250
2015-07-26,0,Sun,HOU,KCA,keucd001,venty001,1,5,33,6,2,1,0,1,0,0,1,0,0,5,0,0,0,0,6,3,5,5,0,0,24,10,0,0,0,0,KCA201507260
2015-07-28,0,Tue,ANA,HOU,wilsc004,mchuc001,5,10,33,14,3,1,2,9,1,0,2,4,0,9,1,0,1,0,6,5,5,5,1,0,27,12,0,0,0,0,HOU201507280
2015-07-29,0,Wed,ANA,HOU,richg002,mccul002,3,6,31,11,2,0,2,6,0,2,0,3,0,5,0,1,1,0,6,3,3,3,1,0,27,12,0,0,0,0,HOU201507290
2015-07-30,0,Thu,ANA,HOU,shoem001,kazms001,0,3,32,6,0,0,1,3,0,0,1,2,0,8,0,0,1,0,6,3,0,0,1,0,27,10,0,0,0,0,HOU201507300
2015-07-31,0,Fri,ARI,HOU,delar003,felds001,6,4,37,8,0,0,2,4,0,0,0,1,0,9,0,1,1,0,4,7,6,6,2,0,30,12,1,0,1,0,HOU201507310
2015-08-01,0,Sat,ARI,HOU,hellj001,keucd001,2,9,36,14,2,0,4,9,0,0,1,2,0,4,0,0,2,0,6,3,2,2,0,0,27,8,1,0,0,0,HOU201508010
2015-08-02,0,Sun,ARI,HOU,ray-r002,mchuc001,1,4,30,8,2,0,1,4,1,1,1,4,0,11,2,0,0,0,9,3,1,1,0,0,27,10,0,0,0,0,HOU201508020
2015-08-03,0,Mon,HOU,TEX,mccul002,lewic001,9,12,40,13,3,0,3,9,0,0,0,2,0,6,0,0,0,0,6,4,12,12,0,0,24,5,0,0,0,0,TEX201508030
2015-08-04,0,Tue,HOU,TEX,strad003,gally001,3,4,32,6,1,0,1,3,0,0,1,4,0,8,2,0,1,0,7,3,4,4,0,0,24,4,0,0,0,0,TEX201508040
2015-08-05,0,Wed,HOU,TEX,kazms001,martn002,3,4,30,4,1,0,0,3,0,0,1,8,0,5,3,0,1,0,9,4,1,1,0,0,24,7,2,0,1,0,TEX201508050
2015-08-06,0,Thu,HOU,OAK,felds001,brooa001,5,4,37,9,1,0,1,4,1,1,0,2,0,10,2,1,0,0,6,5,2,2,0,0,30,12,1,0,1,0,OAK201508060
2015-08-07,0,Fri,HOU,OAK,keucd001,grays001,1,3,31,5,0,0,1,1,0,0,0,0,0,5,0,0,1,0,3,2,3,3,0,0,24,13,1,0,2,0,OAK201508070
2015-08-08,0,Sat,HOU,OAK,mchuc001,chavj001,1,2,32,6,1,0,1,1,0,0,0,5,0,5,1,0,1,0,9,3,2,2,0,0,24,3,0,0,0,0,OAK201508080
2015-08-09,0,Sun,HOU,OAK,fierm001,bassc001,4,5,32,6,2,0,1,4,0,0,0,4,0,12,1,1,0,0,5,6,5,5,0,0,26,12,0,1,0,0,OAK201508090
2015-08-11,0,Tue,HOU,SFN,kazms001,bumgm001,1,3,31,5,0,1,0,1,0,0,0,0,0,12,1,1,0,0,3,4,2,2,0,0,24,9,2,0,0,0,SFN201508110
2015-08-12,0,Wed,HOU,SFN,felds001,hestc001,2,0,29,5,0,0,2,2,0,0,0,6,0,6,0,2,1,0,6,5,0,0,0,0,27,8,0,0,1,0,SFN201508120
2015-08-14,0,Fri,DET,HOU,simoa001,keucd001,1,5,30,8,3,1,0,5,1,0,0,4,0,6,3,0,1,0,6,3,1,1,0,0,27,6,1,0,1,0,HOU201508140
2015-08-15,0,Sat,DET,HOU,verlj001,mchuc001,4,2,39,8,0,0,1,2,0,0,0,2,0,11,0,0,0,0,6,6,4,4,0,0,33,15,0,0,1,0,HOU201508150
2015-08-16,0,Sun,DET,HOU,boydm001,fierm001,5,6,33,9,0,2,2,6,0,0,0,4,0,5,0,1,1,0,5,4,2,2,1,0,27,7,2,0,0,0,HOU201508160
2015-08-17,0,Mon,TBA,HOU,ramie004,kazms001,9,2,35,7,0,0,1,1,0,0,0,3,0,8,0,0,0,0,9,4,6,6,0,0,27,8,1,0,1,0,HOU201508170
2015-08-18,0,Tue,TBA,HOU,odorj001,felds001,2,3,34,10,3,0,1,3,1,0,0,3,1,12,1,1,1,0,8,3,2,2,0,0,30,15,0,0,1,0,HOU201508180
2015-08-19,0,Wed,TBA,HOU,karnn001,keucd001,2,3,46,11,2,0,1,3,0,0,0,2,0,19,2,0,2,0,7,7,2,2,0,0,39,14,0,0,2,0,HOU201508190
2015-08-20,0,Thu,TBA,HOU,archc001,mchuc001,1,0,27,1,0,0,0,0,0,0,0,1,0,11,0,0,0,0,1,3,1,1,1,0,27,11,0,0,0,0,HOU201508200
2015-08-21,0,Fri,LAN,HOU,andeb004,fierm001,0,3,30,7,2,0,2,3,0,0,0,0,0,8,1,0,1,0,3,1,0,0,0,0,27,6,0,0,0,0,HOU201508210
2015-08-22,0,Sat,LAN,HOU,greiz001,kazms001,1,3,27,3,0,1,2,3,0,0,0,0,0,6,0,1,0,0,0,4,1,1,0,0,27,6,0,0,0,0,HOU201508220
2015-08-23,0,Sun,LAN,HOU,kersc001,mccul002,2,3,36,10,3,0,1,3,0,0,0,0,0,12,2,1,0,0,5,5,2,2,3,0,30,8,0,0,2,0,HOU201508230
2015-08-24,0,Mon,HOU,NYA,felds001,eovan001,0,1,31,5,0,0,0,0,1,0,0,3,0,9,0,1,0,0,8,3,1,1,1,0,25,7,0,0,2,0,NYA201508240
2015-08-25,0,Tue,HOU,NYA,keucd001,novai001,15,1,43,15,4,1,3,14,0,0,0,8,0,4,0,0,0,0,9,2,1,1,0,0,27,9,0,0,0,0,NYA201508250
2015-08-26,0,Wed,HOU,NYA,mchuc001,pinem001,6,2,34,10,1,0,2,5,0,1,1,3,0,8,2,0,2,0,6,4,2,2,1,0,27,5,0,1,0,0,NYA201508260
2015-08-28,0,Fri,HOU,MIN,kazms001,gibsk002,0,3,33,6,1,0,0,0,0,0,0,4,0,10,0,0,0,0,10,2,3,3,0,0,24,7,0,0,1,0,MIN201508280
2015-08-29,0,Sat,HOU,MIN,fierm001,pelfm001,4,1,38,10,2,0,0,4,0,0,0,4,0,6,1,0,0,0,11,4,1,1,0,0,27,7,0,0,1,0,MIN201508290
2015-08-30,0,Sun,HOU,MIN,mccul002,sante001,5,7,36,12,2,0,2,5,0,0,1,1,0,12,0,1,1,0,6,4,7,7,0,0,24,9,0,0,0,0,MIN201508300
2015-08-31,0,Mon,SEA,HOU,nunov001,keucd001,3,8,33,11,2,0,3,8,0,1,1,2,0,4,1,0,2,0,5,3,3,3,2,0,27,9,1,0,2,0,HOU201508310
2015-09-01,0,Tue,SEA,HOU,eliar001,felds001,7,5,35,9,2,0,1,4,0,1,0,4,1,9,1,0,0,0,8,4,7,7,0,0,27,6,0,0,2,0,HOU201509010
2015-09-02,0,Wed,SEA,HOU,walkt004,kazms001,8,3,31,7,4,0,0,3,0,1,1,3,0,7,0,1,1,0,6,6,5,5,0,0,27,12,1,1,1,0,HOU201509020
2015-09-04,0,Fri,MIN,HOU,pelfm001,mchuc001,0,8,36,13,1,0,2,8,0,0,0,1,0,10,0,0,1,0,5,3,0,0,0,0,27,9,0,0,1,0,HOU201509040
2015-09-05,0,Sat,MIN,HOU,sante001,mccul002,3,2,34,8,1,0,1,2,0,0,0,4,0,12,1,0,1,0,9,3,3,3,0,0,27,8,0,0,1,0,HOU201509050
