Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays
2015-04-17,0,Fri,SDN,CHN,shiej002,hammj002,5,4,34,8,0,0,2,5,0,0,0,2,0,7,0,0,1,0,4,4,3,3,1,0,27,7,2,0,0,0
2015-04-18,0,Sat,SDN,CHN,rosst001,hendk001,6,7,43,10,2,0,1,6,0,0,0,1,0,13,0,0,0,0,5,6,7,7,0,0,31,6,1,0,1,0
2015-04-19,0,Sun,SDN,CHN,casha001,lestj001,5,2,36,10,0,0,2,5,0,0,0,2,0,5,1,0,0,0,6,4,0,0,0,0,27,6,2,0,0,0
2015-04-20,0,Mon,SDN,COL,despo001,delaj001,14,3,44,17,5,1,1,14,0,1,0,1,0,10,0,0,1,0,5,3,3,3,0,0,27,14,0,1,1,0
2015-04-21,0,Tue,SDN,COL,morrb001,matzt001,7,6,36,13,4,0,1,7,0,0,1,7,0,5,1,1,2,0,10,4,6,6,0,0,27,10,0,0,0,0
2015-04-22,0,Wed,SDN,COL,shiej002,kendk001,4,5,33,7,2,0,2,4,0,0,0,1,0,4,0,0,1,0,3,4,5,5,1,0,25,12,1,0,2,0
2015-04-23,0,Thu,SDN,COL,rosst001,lylej001,1,2,31,7,1,0,0,1,0,0,0,3,0,7,0,2,1,0,6,4,2,2,1,0,24,9,0,0,0,0
2015-04-24,0,Fri,LAN,SDN,greiz001,casha001,3,0,32,6,1,0,0,0,0,0,0,3,0,9,0,0,1,0,8,3,3,3,0,0,27,12,1,0,2,0
2015-04-25,0,Sat,LAN,SDN,mccab001,kenni001,11,8,35,8,1,1,3,7,0,0,0,3,0,10,2,0,0,0,3,5,11,11,0,0,27,10,0,0,0,0
2015-04-26,0,Sun,LAN,SDN,bakes002,morrb001,1,3,28,5,2,0,2,3,0,0,0,2,0,8,1,0,0,0,3,3,1,1,0,0,27,10,0,0,2,0
2015-04-27,0,Mon,HOU,SDN,mchuc001,shiej002,9,4,37,10,2,0,0,4,0,0,0,0,0,7,0,0,0,0,6,5,7,7,0,0,27,7,2,0,0,0
2015-04-28,0,Tue,HOU,SDN,carmf001,rosst001,14,3,34,6,0,0,2,3,0,0,0,2,0,10,1,0,0,0,6,4,13,13,3,0,27,6,1,0,0,0
2015-04-29,0,Wed,HOU,SDN,keucd001,casha001,7,2,31,3,1,0,0,2,0,0,0,0,0,4,0,0,0,0,2,4,6,6,1,0,27,3,2,2,0,0
2015-05-01,0,Fri,COL,SDN,butle001,kenni001,3,14,39,14,2,0,0,13,0,1,1,4,0,4,2,0,0,0,7,4,3,3,0,0,27,9,0,0,1,0
2015-05-02,0,Sat,COL,SDN,delaj001,morrb001,2,4,32,8,2,0,0,4,0,0,1,4,1,11,0,0,0,0,9,3,2,2,0,0,27,9,0,0,1,0
2015-05-03,0,Sun,COL,SDN,kendk001,shiej002,6,8,31,7,2,0,3,8,0,0,3,1,0,4,1,0,0,0,3,5,6,6,0,1,27,6,0,0,0,0
2015-05-04,0,Mon,SDN,SFN,rosst001,bumgm001,0,2,32,2,0,0,0,0,0,0,0,1,0,9,0,0,0,0,6,2,2,2,0,0,24,14,1,0,1,0
2015-05-05,0,Tue,SDN,SFN,casha001,voger001,0,6,31,4,0,0,0,0,0,0,0,2,0,8,1,0,0,0,6,3,4,4,0,0,24,10,2,0,1,0
2015-05-06,0,Wed,SDN,SFN,kenni001,hestc001,9,1,42,16,4,1,0,9,0,1,0,7,0,7,3,0,1,0,14,3,1,1,0,0,27,12,0,0,0,0
2015-05-07,0,Thu,SDN,ARI,despo001,delar003,0,11,29,3,2,0,0,0,1,0,0,2,0,8,0,0,0,0,5,4,11,11,1,0,24,9,0,1,0,0
2015-05-08,0,Fri,SDN,ARI,shiej002,hellj001,6,5,37,12,2,2,2,6,0,0,0,6,0,7,3,2,1,0,10,4,5,5,0,0,27,6,0,0,0,0
2015-05-09,0,Sat,SDN,ARI,rosst001,andec001,6,4,49,14,5,0,1,6,0,1,0,4,1,8,3,0,0,0,12,6,4,4,0,0,36,14,1,0,1,0
2015-05-10,0,Sun,SDN,ARI,casha001,hudsd001,1,2,34,8,1,0,0,1,0,0,0,3,1,9,1,0,1,0,9,4,2,2,0,0,24,9,0,0,1,0
2015-05-12,0,Tue,SDN,SEA,kenni001,paxtj001,4,11,33,6,1,0,0,4,0,0,0,9,0,8,0,0,1,0,11,3,11,11,0,0,24,8,0,0,0,0
2015-05-13,0,Wed,SDN,SEA,shiej002,walkt004,4,2,32,8,1,0,1,3,1,1,1,2,1,9,2,0,0,0,6,4,2,2,0,0,27,6,1,1,1,0
2015-05-14,0,Thu,WAS,SDN,fistd001,rosst001,3,8,35,13,0,1,3,8,0,0,0,2,0,8,0,0,2,0,5,4,3,3,0,0,27,12,1,0,0,0
2015-05-15,0,Fri,WAS,SDN,zimmj003,despo001,10,0,33,7,0,0,0,0,0,0,0,1,0,7,0,0,1,0,7,4,9,9,0,0,27,15,0,1,2,0
2015-05-16,0,Sat,WAS,SDN,schem001,casha001,4,1,31,5,2,0,0,1,0,0,0,4,0,13,0,0,1,0,7,4,3,3,0,0,27,13,2,0,2,0
2015-05-17,0,Sun,WAS,SDN,stras001,kenni001,10,5,35,7,1,0,3,5,0,0,0,1,0,9,1,0,0,0,4,5,10,10,0,0,27,8,0,0,1,0
2015-05-19,0,Tue,CHN,SDN,hammj002,shiej002,3,4,31,5,2,0,0,4,0,0,0,0,0,10,1,0,1,0,3,3,3,3,0,0,27,7,0,0,0,0
2015-05-20,0,Wed,CHN,SDN,wadat001,rosst001,3,2,30,6,1,0,1,2,2,0,1,4,0,15,0,0,1,0,8,3,3,3,1,0,27,12,0,0,1,0
2015-05-21,0,Thu,CHN,SDN,hendk001,despo001,3,0,30,5,0,0,0,0,0,0,0,0,0,7,1,0,2,0,3,4,3,3,0,0,27,10,0,0,0,0
2015-05-22,0,Fri,SDN,LAN,casha001,greiz001,1,2,33,6,2,0,0,1,0,0,0,1,0,7,0,0,0,0,6,3,1,1,0,0,24,8,1,0,1,0
2015-05-23,0,Sat,SDN,LAN,kenni001,bolsm001,0,2,27,1,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,3,2,2,0,0,24,5,0,0,0,0
2015-05-24,0,Sun,SDN,LAN,shiej002,friac001,11,3,44,20,4,0,2,11,0,1,0,3,0,5,0,0,1,0,10,3,3,3,0,0,27,10,0,0,2,0
2015-05-25,0,Mon,SDN,ANA,rosst001,weavj003,3,4,34,9,1,0,0,3,0,0,0,2,0,10,1,1,0,0,6,5,3,3,1,0,26,8,0,1,1,0
2015-05-26,0,Tue,SDN,ANA,despo001,shoem001,4,0,37,9,1,0,0,4,2,0,0,4,1,10,0,0,0,0,9,6,0,0,2,0,30,7,1,0,1,0
2015-05-27,0,Wed,SDN,ANA,casha001,richg002,5,4,35,8,2,0,1,5,1,0,1,3,1,11,1,0,0,0,8,3,4,4,0,0,27,10,0,0,2,0
2015-05-28,0,Thu,PIT,SDN,burna001,kenni001,11,5,36,9,1,0,0,3,0,0,0,2,0,8,1,0,2,0,6,5,9,9,0,0,27,9,1,0,0,0
2015-05-29,0,Fri,PIT,SDN,lirif001,shiej002,2,6,31,7,2,0,1,6,2,0,0,5,1,12,0,0,1,0,6,5,2,2,0,0,27,8,0,0,0,0
2015-05-30,0,Sat,PIT,SDN,mortc002,rosst001,5,2,31,4,1,0,0,1,0,0,0,1,0,6,0,0,1,0,3,5,4,4,0,0,27,8,1,0,1,0
2015-05-31,0,Sun,PIT,SDN,lockj001,despo001,1,7,36,13,0,0,1,6,1,1,0,3,0,7,0,0,0,0,10,2,1,1,0,0,27,11,1,0,0,0
2015-06-01,0,Mon,NYN,SDN,degrj001,casha001,7,0,28,2,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1,5,6,6,0,0,27,4,1,0,3,0
2015-06-02,0,Tue,NYN,SDN,syndn001,kenni001,2,7,36,14,1,2,1,7,1,0,0,2,0,13,1,1,0,0,8,5,2,2,0,0,27,6,0,0,0,0
2015-06-03,0,Wed,NYN,SDN,gee-d001,shiej002,3,7,34,10,0,0,0,6,1,1,1,1,0,5,1,0,1,0,7,3,2,2,0,0,27,11,1,0,3,0
2015-06-05,0,Fri,SDN,CIN,rosst001,moscj001,6,2,34,9,1,0,3,6,0,1,0,3,0,5,0,0,1,0,5,5,2,2,0,0,27,7,0,0,0,0
2015-06-06,0,Sat,SDN,CIN,casha001,lorem002,9,7,36,10,2,0,2,9,0,0,0,8,0,10,0,0,0,0,8,5,7,7,0,0,27,9,0,0,0,0
2015-06-07,0,Sun,SDN,CIN,despo001,cuetj001,0,4,31,4,2,0,0,0,0,0,0,2,0,11,0,0,0,0,6,2,4,4,0,0,24,8,0,0,0,0
2015-06-08,0,Mon,SDN,ATL,kenni001,mills001,5,3,40,9,5,1,0,5,1,1,0,2,0,10,3,0,0,0,6,7,3,3,1,0,33,16,0,0,1,0
2015-06-09,0,Tue,SDN,ATL,shiej002,foltm001,5,6,40,14,4,0,1,5,1,0,0,3,0,5,1,0,1,0,12,4,5,5,1,0,24,11,1,0,0,0
2015-06-10,0,Wed,SDN,ATL,rosst001,perew001,1,4,31,5,2,0,0,1,0,0,1,2,0,6,0,0,1,0,6,4,3,3,2,0,24,15,1,0,3,0
2015-06-11,0,Thu,SDN,ATL,casha001,tehej001,6,4,38,7,0,0,0,5,0,0,1,7,0,12,1,0,2,1,8,6,2,2,0,0,33,20,2,0,2,0
2015-06-12,0,Fri,LAN,SDN,kersc001,despo001,4,3,35,7,1,0,2,3,0,0,0,3,0,16,1,0,0,0,8,4,4,4,0,0,27,15,1,0,1,0
2015-06-13,0,Sat,LAN,SDN,greiz001,kenni001,1,2,30,8,1,0,1,2,0,0,0,1,0,7,1,0,1,0,5,3,1,1,0,0,27,10,0,0,2,0
2015-06-14,0,Sun,LAN,SDN,bolsm001,shiej002,4,2,45,11,0,0,0,2,1,0,0,4,0,15,1,1,0,0,12,7,4,4,0,0,36,15,0,0,3,0
2015-06-15,0,Mon,OAK,SDN,hahnj001,rosst001,9,1,32,5,1,0,0,1,1,0,1,3,0,7,1,0,0,0,9,4,9,9,0,0,27,8,1,0,0,0
2015-06-16,0,Tue,OAK,SDN,kazms001,casha001,6,5,34,9,0,0,2,3,0,0,0,1,0,12,1,1,1,0,3,4,6,6,0,0,27,10,0,0,1,0
2015-06-17,0,Wed,SDN,OAK,despo001,chavj001,2,16,32,5,0,0,2,2,0,0,0,1,0,13,0,0,0,0,4,5,16,16,1,0,24,11,1,0,1,0
2015-06-18,0,Thu,SDN,OAK,kenni001,gravk001,3,1,33,7,1,1,2,3,0,1,0,2,0,8,2,0,0,0,6,4,1,1,1,0,27,7,0,0,1,0
2015-06-19,0,Fri,SDN,ARI,shiej002,delar003,2,4,34,6,1,0,0,2,0,1,0,5,0,7,0,0,0,0,11,3,4,4,2,0,24,9,1,0,1,0
2015-06-20,0,Sat,SDN,ARI,rosst001,ray-r002,8,1,36,10,4,2,2,7,0,0,0,4,0,10,0,0,1,0,5,1,1,1,0,0,27,11,0,0,1,0
2015-06-21,0,Sun,SDN,ARI,casha001,hellj001,2,7,34,8,4,0,0,2,0,1,0,0,0,8,0,0,0,0,6,4,3,3,0,0,24,7,2,0,0,0
2015-06-23,0,Tue,SDN,SFN,despo001,bumgm001,3,2,39,8,3,0,0,3,0,0,0,2,0,18,0,1,0,0,5,6,2,2,1,0,33,15,0,0,0,0
2015-06-24,0,Wed,SDN,SFN,kenni001,voger001,0,6,32,5,2,0,0,0,0,0,0,2,0,7,1,0,0,0,7,3,1,1,0,0,24,8,1,0,1,0
2015-06-25,0,Thu,SDN,SFN,shiej002,hestc001,8,13,37,12,2,1,1,8,0,0,1,2,0,8,0,0,2,0,5,5,13,13,0,0,24,6,0,0,0,0
2015-06-26,0,Fri,ARI,SDN,ray-r002,rosst001,2,4,29,8,3,0,0,3,2,1,0,0,0,7,2,0,0,0,4,4,2,2,0,0,27,12,0,0,2,0
2015-06-27,0,Sat,ARI,SDN,hellj001,casha001,2,7,38,15,5,0,1,7,0,0,0,1,0,8,0,0,1,0,8,3,2,2,0,0,27,10,1,0,2,0
2015-06-28,0,Sun,ARI,SDN,andec001,despo001,6,4,31,5,1,0,3,4,1,0,0,2,0,3,0,0,0,0,3,5,5,5,0,0,27,5,1,1,0,0
2015-06-30,0,Tue,SEA,SDN,montm002,kenni001,5,0,27,1,1,0,0,0,0,0,1,4,0,7,0,0,1,0,5,4,1,1,0,0,27,5,2,0,0,0
2015-07-01,0,Wed,SEA,SDN,walkt004,shiej002,7,0,29,3,1,0,0,0,0,0,1,1,0,10,1,0,1,0,4,4,6,6,0,0,27,8,1,0,0,0
2015-07-02,0,Thu,SDN,SLN,rosst001,coont001,5,3,39,8,2,0,3,5,1,0,0,6,2,9,0,2,0,0,8,5,3,3,0,0,33,13,0,0,0,0
2015-07-03,0,Fri,SDN,SLN,casha001,wachm001,2,1,34,8,0,1,1,2,0,0,0,1,0,10,1,0,1,0,6,4,1,1,0,0,27,11,0,0,4,0
2015-07-04,0,Sat,SDN,SLN,despo001,martc006,1,2,32,9,0,0,1,1,2,0,0,2,0,6,0,1,0,0,8,4,1,1,0,0,24,7,1,0,0,0
2015-07-05,0,Sun,SDN,SLN,kenni001,lynnl001,1,3,30,3,0,0,0,1,0,0,0,3,0,9,0,0,0,0,5,2,3,3,0,0,24,8,0,0,1,0
2015-07-06,0,Mon,SDN,PIT,shiej002,burna001,1,2,29,7,0,0,0,1,0,1,0,3,0,5,0,1,1,0,5,3,1,1,0,0,26,12,1,0,1,0
2015-07-07,0,Tue,SDN,PIT,rosst001,lirif001,2,3,34,8,1,0,0,2,1,0,0,1,0,9,0,0,0,0,7,5,3,3,1,0,24,8,0,0,0,0
2015-07-08,0,Wed,SDN,PIT,casha001,mortc002,2,5,32,5,2,0,1,2,0,0,0,5,1,9,1,0,0,0,8,3,5,5,1,0,24,9,0,0,0,0
2015-07-10,0,Fri,SDN,TEX,kenni001,rodrw002,3,4,32,8,1,0,1,2,1,1,0,5,0,10,1,0,1,0,9,4,3,3,1,0,24,6,0,1,0,0
2015-07-11,0,Sat,SDN,TEX,shiej002,lewic001,6,5,37,10,1,0,2,6,0,0,1,2,0,6,0,0,1,0,7,4,5,5,0,0,27,7,0,0,1,0
2015-07-12,0,Sun,SDN,TEX,rosst001,gally001,2,1,35,8,0,1,0,2,0,0,0,4,0,5,1,1,0,0,10,4,1,1,0,0,27,15,0,0,1,0
2015-07-17,0,Fri,COL,SDN,delaj001,shiej002,2,4,28,6,1,0,3,4,0,0,0,3,0,11,1,0,2,1,4,5,1,1,0,0,27,15,1,0,2,0
2015-07-18,0,Sat,COL,SDN,bettc001,rosst001,4,5,28,5,1,0,2,5,0,0,0,4,0,7,0,0,1,0,3,4,4,4,0,0,27,11,0,0,0,0
2015-07-20,0,Mon,SFN,SDN,hudst001,kenni001,2,4,31,10,2,1,1,4,0,1,1,4,0,6,0,0,1,0,9,4,2,2,0,0,27,9,1,0,1,0
2015-07-21,0,Tue,SFN,SDN,hestc001,despo001,9,3,29,4,1,0,0,3,0,1,1,2,0,7,0,0,2,0,3,4,9,9,1,0,27,14,0,0,2,0
2015-07-22,0,Wed,SFN,SDN,cainm001,shiej002,7,1,32,6,1,0,1,1,0,0,0,3,0,8,1,1,0,0,7,5,7,7,0,0,27,10,0,1,1,0
2015-07-23,0,Thu,MIA,SDN,koeht001,rosst001,4,0,27,3,0,0,0,0,1,0,1,4,0,9,0,1,1,0,6,4,3,3,1,0,27,15,2,0,1,0
2015-07-24,0,Fri,MIA,SDN,hared001,casha001,1,3,31,8,2,0,3,3,0,0,1,0,0,6,0,0,0,0,5,3,1,1,0,0,27,14,0,0,0,0
2015-07-25,0,Sat,MIA,SDN,pheld001,kenni001,1,3,30,8,1,0,0,3,1,1,0,2,0,9,1,0,0,0,7,4,1,1,0,0,27,10,0,0,1,0
2015-07-26,0,Sun,MIA,SDN,latom001,despo001,2,3,29,7,1,1,1,3,1,1,0,1,0,8,0,0,0,0,5,4,2,2,0,0,27,12,0,0,0,0
2015-07-28,0,Tue,SDN,NYN,shiej002,syndn001,0,4,30,4,1,0,0,0,0,0,0,0,0,9,0,0,1,0,3,2,4,4,0,0,24,8,1,0,2,0
2015-07-29,0,Wed,SDN,NYN,rosst001,colob001,7,3,38,15,3,0,2,7,2,1,0,3,0,11,3,0,1,0,10,4,3,3,0,0,27,8,0,0,2,0
2015-07-30,0,Thu,SDN,NYN,casha001,niesj001,8,7,39,13,2,0,2,8,0,0,0,2,0,6,0,0,1,0,6,5,5,5,0,0,27,9,2,0,0,0
2015-07-31,0,Fri,SDN,MIA,kenni001,pheld001,8,3,40,12,1,0,0,8,0,1,1,5,0,8,1,0,3,0,6,5,3,3,0,0,33,13,0,0,0,0
2015-08-01,0,Sat,SDN,MIA,despo001,urenj001,5,3,33,9,2,1,0,4,1,2,1,0,0,3,0,0,0,0,5,5,3,3,1,0,27,11,0,0,0,0
2015-08-02,0,Sun,SDN,MIA,shiej002,fernj003,2,5,34,7,0,1,1,2,0,0,0,3,0,15,0,0,0,0,8,4,5,5,0,0,25,11,0,0,1,0
2015-08-03,0,Mon,SDN,MIL,rosst001,peraw001,13,5,39,13,2,1,3,13,0,1,0,6,0,8,0,0,1,0,6,4,4,4,1,0,27,13,1,0,1,0
2015-08-04,0,Tue,SDN,MIL,casha001,nelsj004,1,4,33,6,1,0,0,1,0,1,0,1,0,7,1,0,0,0,7,4,4,4,0,0,24,8,0,0,0,0
2015-08-05,0,Wed,SDN,MIL,kenni001,jungt001,5,8,36,11,3,0,1,5,0,1,0,0,0,12,0,0,1,0,5,2,7,7,0,0,24,6,1,0,0,0
2015-08-06,0,Thu,SDN,MIL,despo001,garzm001,1,10,28,2,0,0,1,1,0,0,0,3,0,5,0,0,0,0,3,4,10,10,0,0,24,11,0,1,0,0
2015-08-07,0,Fri,PHI,SDN,nolaa001,shiej002,4,3,46,11,1,1,0,3,0,0,2,3,0,12,2,0,0,0,12,7,4,4,0,0,36,10,0,0,0,0
2015-08-08,0,Sat,PHI,SDN,morga001,rosst001,4,2,34,9,1,0,0,2,0,0,0,1,0,6,0,0,1,0,6,4,4,4,1,0,27,11,0,0,1,0
2015-08-09,0,Sun,PHI,SDN,willj003,casha001,5,3,37,9,1,0,1,3,0,0,0,0,0,7,1,0,0,0,7,5,5,5,0,0,27,7,0,0,0,0
2015-08-10,0,Mon,CIN,SDN,holmd002,kenni001,1,2,29,7,1,0,1,2,1,0,0,4,0,6,1,0,1,0,8,5,1,1,0,0,27,8,1,0,0,0
2015-08-11,0,Tue,CIN,SDN,lorem002,rea-c001,6,11,36,11,3,0,1,8,0,0,0,5,0,5,0,0,0,0,6,4,6,6,0,0,27,10,1,0,3,0
2015-08-12,0,Wed,CIN,SDN,igler001,shiej002,7,3,29,5,1,0,1,3,0,0,1,2,0,11,0,1,2,0,2,5,7,7,0,1,27,8,0,0,0,0
2015-08-14,0,Fri,SDN,COL,rosst001,flany001,9,5,36,12,2,1,3,9,1,0,0,3,1,7,0,0,1,0,4,6,2,2,0,0,27,10,2,0,0,0
2015-08-15,0,Sat,SDN,COL,casha001,grayj003,7,5,35,11,4,0,0,6,0,2,0,3,0,8,0,1,0,0,6,5,4,4,1,0,27,13,2,0,1,0
2015-08-16,0,Sun,SDN,COL,kenni001,rusic001,0,5,31,5,0,0,0,0,0,0,0,1,0,4,0,0,1,0,5,3,2,2,0,0,24,8,1,0,2,0
2015-08-17,0,Mon,ATL,SDN,perew001,rea-c001,3,5,28,9,1,0,2,5,1,0,0,4,0,4,0,0,2,0,4,4,3,3,0,0,27,12,0,0,0,0
2015-08-18,0,Tue,ATL,SDN,wislm001,shiej002,0,9,33,13,3,1,3,9,0,1,0,6,0,2,0,0,1,0,7,3,0,0,0,0,27,14,0,0,2,0
2015-08-19,0,Wed,ATL,SDN,tehej001,rosst001,2,3,31,8,3,0,1,3,0,0,1,2,0,9,1,0,0,0,7,4,2,2,0,0,27,12,0,0,2,0
2015-08-21,0,Fri,SLN,SDN,lackj001,casha001,3,9,37,13,2,0,3,8,0,0,0,3,0,9,0,1,0,0,7,6,2,2,1,0,27,11,1,0,0,0
2015-08-22,0,Sat,SLN,SDN,martc006,kenni001,0,8,35,12,4,1,0,8,2,0,1,2,0,8,0,0,0,0,8,6,0,0,0,0,27,6,0,1,1,0
2015-08-23,0,Sun,SLN,SDN,wachm001,rea-c001,10,3,38,11,3,0,0,3,0,0,1,2,0,6,0,0,0,0,11,5,9,9,0,0,27,12,2,0,1,0
2015-08-25,0,Tue,SDN,WAS,shiej002,stras001,3,8,32,7,0,0,2,3,0,0,0,1,0,8,0,0,2,0,3,5,8,8,0,0,24,9,1,0,0,0
2015-08-26,0,Wed,SDN,WAS,rosst001,gonzg003,6,5,34,10,1,0,2,6,1,1,0,2,0,11,0,1,0,0,5,5,5,5,1,0,27,13,1,0,1,0
2015-08-27,0,Thu,SDN,WAS,casha001,rossj002,2,4,29,3,0,1,0,2,0,1,0,3,0,10,0,0,0,0,4,3,4,4,1,0,24,9,0,0,0,0
2015-08-28,0,Fri,SDN,PHI,kenni001,nolaa001,1,7,29,2,1,0,1,1,0,0,0,2,0,7,0,0,0,0,3,4,7,7,1,0,24,7,0,0,1,0
2015-08-29,0,Sat,SDN,PHI,rea-c001,morga001,3,4,36,8,1,0,0,3,0,0,2,0,0,6,2,0,0,0,8,4,4,4,0,0,24,10,1,0,0,0
2015-08-30,0,Sun,SDN,PHI,shiej002,ashea001,9,4,42,16,2,0,3,9,1,0,0,3,0,7,0,0,0,0,10,2,4,4,0,0,27,10,0,0,3,0
2015-08-31,0,Mon,TEX,SDN,lewic001,rosst001,0,7,36,12,5,1,0,7,0,1,0,2,1,2,2,0,0,0,8,2,0,0,0,0,27,13,1,0,0,0
2015-09-01,0,Tue,TEX,SDN,gally001,casha001,8,6,39,14,3,1,1,6,0,1,0,3,0,5,0,0,1,0,10,7,5,5,0,0,27,9,1,2,0,0
2015-09-02,0,Wed,TEX,SDN,hamec001,kenni001,4,3,36,8,2,0,0,3,1,0,0,2,0,11,1,0,1,0,6,4,4,4,1,0,30,8,2,0,0,0
2015-09-03,0,Thu,LAN,SDN,latom001,rea-c001,7,10,36,15,5,1,2,10,1,0,0,1,0,7,0,1,0,0,4,5,6,6,0,0,27,10,1,0,0,0
2015-09-04,0,Fri,LAN,SDN,bolsm001,shiej002,8,4,31,4,0,0,3,4,0,0,0,2,0,12,1,0,1,0,2,6,8,8,1,0,27,10,0,0,0,0
2015-09-05,0,Sat,LAN,SDN,wooda002,rosst001,2,0,28,3,0,0,0,0,1,0,1,4,0,6,0,0,0,0,7,4,2,2,1,0,27,8,0,0,0,0
2015-09-06,0,Sun,LAN,SDN,andeb004,casha001,5,1,32,6,1,0,1,1,0,0,0,4,0,8,1,0,1,0,8,5,2,2,0,0,27,6,1,0,1,0
2015-09-07,0,Mon,COL,SDN,kendk001,kenni001,6,4,35,11,4,0,1,3,0,0,0,3,0,12,0,0,2,0,7,5,4,4,0,0,27,7,2,0,1,0
2015-09-08,0,Tue,COL,SDN,grayj003,rea-c001,1,2,30,7,3,0,1,2,2,0,0,4,0,8,0,0,1,0,9,3,1,1,0,0,27,7,0,0,1,0
2015-09-09,0,Wed,COL,SDN,rusic001,shiej002,4,11,39,18,5,0,2,11,0,0,1,2,0,2,0,0,3,0,7,4,4,4,0,0,27,8,1,0,2,0
2015-09-10,0,Thu,COL,SDN,delaj001,rosst001,4,3,30,6,0,0,1,3,0,2,0,3,0,14,0,0,1,0,5,3,4,4,0,0,27,10,0,0,0,0
2015-09-11,0,Fri,SDN,SFN,casha001,peavj001,1,9,31,4,0,0,1,1,0,0,1,0,0,5,0,0,0,0,4,4,9,9,0,0,24,11,0,0,0,0
2015-09-12,0,Sat,SDN,SFN,kenni001,bumgm001,0,8,28,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,4,8,8,1,0,24,13,1,0,1,0
2015-09-13,0,Sun,SDN,SFN,despo001,leakm001,3,10,32,5,1,2,1,3,0,0,0,2,0,4,0,0,1,0,4,6,10,10,1,0,24,7,1,0,0,0
2015-09-14,0,Mon,SDN,ARI,shiej002,hellj001,10,3,36,11,2,0,1,9,1,1,0,5,1,7,2,1,0,0,6,4,3,3,0,0,27,8,0,0,0,0
2015-09-15,0,Tue,SDN,ARI,rosst001,chacj001,4,6,36,10,1,0,1,2,0,0,0,3,0,8,0,1,1,0,8,6,6,6,2,0,24,9,0,0,1,0
2015-09-16,0,Wed,SDN,ARI,casha001,ray-r002,4,3,31,5,1,0,1,4,0,0,0,5,0,8,0,0,3,0,5,3,3,3,0,0,27,7,0,0,2,0
