Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays,Game ID
2015-05-12,0,Tue,TOR,BAL,buehm001,tillc001,10,2,31,5,2,0,0,2,0,0,0,1,1,5,0,0,2,0,3,4,6,6,1,0,27,11,3,1,1,0,BAL201505120
2015-05-13,0,Wed,TOR,BAL,sanca006,gonzm003,1,6,32,9,5,0,1,6,1,0,2,5,0,2,0,1,0,0,10,2,0,0,0,0,27,9,0,1,1,0,BAL201505130
2015-05-15,0,Fri,ANA,BAL,weavj003,chenw001,3,1,32,5,0,0,1,1,0,0,0,1,0,6,0,0,1,0,5,2,3,3,0,0,27,12,1,0,2,0,BAL201505150
2015-05-16,0,Sat,ANA,BAL,shoem001,jimeu001,6,1,30,3,0,0,1,1,0,0,0,0,0,9,0,0,0,0,2,3,6,6,1,0,27,7,0,0,0,0,BAL201505160
2015-05-17,0,Sun,ANA,BAL,richg002,wrigm001,0,3,30,7,1,0,0,2,0,0,0,1,0,7,0,0,1,0,4,3,0,0,0,0,27,11,0,0,1,0,BAL201505170
2015-05-19,0,Tue,SEA,BAL,walkt004,gonzm003,4,9,35,13,2,0,1,7,0,0,0,5,1,6,2,0,2,0,7,3,4,4,0,0,27,3,0,0,0,0,BAL201505190
2015-05-20,0,Wed,SEA,BAL,eliar001,chenw001,4,2,35,10,1,0,0,2,0,0,0,0,0,6,0,0,1,0,6,4,4,4,0,0,27,8,0,0,1,0,BAL201505200
2015-05-21,0,Thu,SEA,BAL,happj001,tillc001,4,5,31,6,0,0,1,5,0,0,0,5,0,10,1,0,0,0,7,7,4,4,0,0,27,5,1,0,1,0,BAL201505210
2015-05-22,0,Fri,BAL,MIA,jimeu001,alvah001,8,5,36,11,2,0,0,7,2,0,0,7,1,6,0,0,1,0,10,5,5,5,1,0,27,15,1,1,0,0,MIA201505220
2015-05-23,0,Sat,BAL,MIA,wrigm001,hared001,0,1,45,9,2,0,0,0,1,0,0,3,1,15,0,0,1,0,10,5,1,1,0,0,38,14,1,0,0,0,MIA201505230
2015-05-24,0,Sun,BAL,MIA,gonzm003,koeht001,2,5,31,6,2,0,0,2,0,1,0,5,0,4,0,0,1,0,8,3,5,5,0,0,24,9,0,0,1,0,MIA201505240
2015-05-25,0,Mon,HOU,BAL,keucd001,chenw001,3,4,27,6,0,0,2,4,0,0,0,1,0,3,0,0,2,0,0,4,3,3,0,0,27,7,0,0,1,0,BAL201505250
2015-05-26,0,Tue,HOU,BAL,felds001,tillc001,4,1,29,5,1,0,0,1,0,1,0,3,0,5,2,0,3,0,5,4,4,4,0,0,27,12,0,0,1,0,BAL201505260
2015-05-27,0,Wed,HOU,BAL,mchuc001,jimeu001,4,5,33,10,1,0,3,4,0,0,1,0,0,9,2,0,1,0,5,3,4,4,0,0,27,10,0,0,0,0,BAL201505270
2015-05-28,1,Thu,CHA,BAL,salec001,wilst004,3,2,33,6,0,0,1,2,0,0,0,0,0,16,0,0,0,0,4,4,3,3,0,0,27,15,0,0,1,0,BAL201505281
2015-05-28,2,Thu,CHA,BAL,beckc002,wrigm001,3,6,34,13,3,1,0,6,1,0,0,4,0,5,1,0,1,0,9,5,3,3,0,0,27,10,0,0,1,0,BAL201505282
2015-05-29,0,Fri,TBA,BAL,karnn001,gonzm003,1,2,31,6,0,0,1,2,0,0,0,2,0,9,0,1,0,0,5,2,1,1,0,0,27,7,0,0,0,0,BAL201505290
2015-05-30,0,Sat,TBA,BAL,ramie004,chenw001,3,0,29,3,0,0,0,0,0,0,0,1,0,8,0,0,0,0,3,3,3,3,0,0,27,10,0,0,2,0,BAL201505300
2015-05-31,0,Sun,TBA,BAL,odorj001,tillc001,9,5,37,10,1,0,4,5,0,0,1,4,0,7,0,0,0,0,10,4,8,8,1,0,27,8,1,0,0,0,BAL201505310
2015-06-01,0,Mon,BAL,HOU,jimeu001,oberb001,2,5,32,7,1,1,0,2,0,0,0,2,0,8,0,1,1,0,5,4,5,5,0,0,24,7,0,0,0,0,HOU201506010
2015-06-02,0,Tue,BAL,HOU,wrigm001,mchuc001,4,6,32,7,0,1,0,4,0,0,0,2,0,9,0,0,1,0,3,4,6,6,0,0,24,10,0,0,1,0,HOU201506020
2015-06-03,0,Wed,BAL,HOU,gonzm003,mccul002,1,3,31,4,1,1,0,1,0,0,0,0,0,11,0,0,0,0,3,2,3,3,0,0,24,6,0,0,1,0,HOU201506030
2015-06-04,0,Thu,BAL,HOU,chenw001,keucd001,3,2,33,8,0,0,1,3,0,0,0,2,0,10,1,0,2,0,5,3,2,2,1,0,27,1,1,0,0,0,HOU201506040
2015-06-05,0,Fri,BAL,CLE,tillc001,marcs001,5,2,34,11,1,1,1,5,0,1,0,1,0,7,0,1,2,0,4,3,2,2,0,0,27,12,0,1,1,0,CLE201506050
2015-06-06,0,Sat,BAL,CLE,jimeu001,salad001,1,2,29,6,1,0,1,1,1,0,0,2,0,12,0,0,2,0,4,3,2,2,0,0,24,7,0,0,3,0,CLE201506060
2015-06-07,0,Sun,BAL,CLE,norrb001,carrc003,7,3,40,12,1,1,2,7,0,1,0,3,0,11,0,0,0,0,10,6,3,3,0,0,27,6,0,0,0,0,CLE201506070
2015-06-09,0,Tue,BOS,BAL,rodre004,gonzm003,0,1,27,5,1,0,0,0,1,0,1,3,0,8,0,0,1,0,7,4,0,0,0,0,27,12,0,0,1,0,BAL201506090
2015-06-10,0,Wed,BOS,BAL,porcr001,chenw001,2,5,31,10,2,0,0,5,0,1,0,2,0,9,0,0,1,0,5,3,2,2,0,0,27,11,0,0,1,0,BAL201506100
2015-06-11,0,Thu,BOS,BAL,milew001,tillc001,5,6,32,10,2,0,3,6,0,1,0,2,0,5,0,0,0,0,5,4,5,5,0,0,27,9,0,0,0,0,BAL201506110
2015-06-12,0,Fri,NYA,BAL,pinem001,jimeu001,3,11,40,16,2,0,2,10,0,0,0,2,0,4,0,0,1,0,7,5,3,3,0,0,27,7,0,0,0,0,BAL201506120
2015-06-13,0,Sat,NYA,BAL,sabac001,norrb001,4,9,39,15,3,1,3,9,0,0,0,0,0,4,0,0,0,0,6,4,4,4,0,0,27,10,0,0,1,0,BAL201506130
2015-06-14,0,Sun,NYA,BAL,warra001,wrigm001,5,3,33,6,1,0,0,3,0,0,0,5,0,10,0,0,0,0,8,3,5,5,1,0,27,8,0,0,0,0,BAL201506140
2015-06-15,0,Mon,PHI,BAL,haraa001,chenw001,0,4,28,5,1,0,1,4,0,0,0,3,0,5,1,0,1,0,3,2,0,0,1,0,27,13,0,0,1,0,BAL201506150
2015-06-16,0,Tue,PHI,BAL,willj003,tillc001,3,19,39,17,2,0,8,17,0,1,1,8,0,7,0,0,2,1,7,4,3,3,1,0,27,8,1,0,2,0,BAL201506160
2015-06-17,0,Wed,BAL,PHI,jimeu001,corrk001,6,4,35,8,2,0,2,6,0,0,0,1,0,9,0,0,0,0,3,4,3,3,1,0,27,6,1,0,1,0,PHI201506170
2015-06-18,0,Thu,BAL,PHI,norrb001,osuls001,1,2,34,6,1,0,1,1,0,0,0,2,0,11,1,0,0,0,8,3,2,2,0,0,24,9,0,0,2,0,PHI201506180
2015-06-19,0,Fri,BAL,TOR,wrigm001,estrm001,4,5,33,6,0,0,0,4,0,0,2,5,0,8,1,0,0,0,9,3,5,5,0,0,24,11,2,0,3,0,TOR201506190
2015-06-20,0,Sat,BAL,TOR,gausk001,buehm001,5,3,35,10,3,0,0,5,0,1,1,1,1,8,0,0,1,0,6,5,3,3,1,0,27,7,0,0,1,0,TOR201506200
2015-06-21,0,Sun,BAL,TOR,tillc001,copes001,13,9,42,16,0,2,2,13,0,0,0,5,0,9,0,1,1,0,7,7,9,9,0,0,27,9,0,0,1,0,TOR201506210
2015-06-23,0,Tue,BAL,BOS,jimeu001,kellj001,6,4,33,11,2,1,1,6,1,1,0,3,0,5,0,2,0,0,5,5,4,4,1,0,27,9,0,0,0,0,BOS201506230
2015-06-24,0,Wed,BAL,BOS,norrb001,buchc001,1,5,33,8,2,0,0,1,0,0,0,1,0,11,0,1,1,0,6,3,0,0,0,0,24,8,2,1,2,0,BOS201506240
2015-06-25,0,Thu,BAL,BOS,gonzm003,rodre004,8,6,39,14,6,0,1,7,1,1,1,2,1,9,1,0,0,0,9,4,6,6,1,0,27,7,0,0,1,0,BOS201506250
2015-06-26,0,Fri,CLE,BAL,klubc001,chenw001,3,4,32,10,3,0,1,4,0,1,0,2,1,10,0,0,1,0,7,4,3,3,0,0,27,13,0,0,1,0,BAL201506260
2015-06-28,2,Sun,CLE,BAL,murat001,tillc001,0,8,33,8,3,0,3,8,0,0,0,4,0,12,0,0,1,0,5,2,0,0,0,0,27,9,0,0,1,0,BAL201506282
2015-06-28,1,Sun,CLE,BAL,bauet001,jimeu001,0,4,28,6,3,0,2,4,0,0,1,2,0,5,0,0,2,0,3,3,0,0,0,0,27,8,0,0,0,0,BAL201506281
2015-06-29,0,Mon,TEX,BAL,rodrw002,norrb001,8,1,34,9,2,0,0,1,0,0,0,3,0,14,0,0,2,0,9,3,8,8,0,0,27,10,1,0,0,0,BAL201506290
2015-06-30,0,Tue,TEX,BAL,lewic001,gonzm003,8,6,35,7,0,0,3,6,0,0,0,1,0,6,1,0,0,0,3,4,8,8,0,0,27,13,0,0,4,0,BAL201506300
2015-07-01,0,Wed,TEX,BAL,martn002,chenw001,2,4,32,9,2,0,2,4,0,0,0,1,0,7,0,0,2,0,5,2,2,2,0,0,27,8,0,0,0,0,BAL201507010
2015-07-02,0,Thu,TEX,BAL,gally001,gausk001,2,0,28,3,0,0,0,0,0,0,0,3,0,4,0,0,1,0,4,5,2,2,0,0,27,13,2,0,0,0,BAL201507020
2015-07-03,0,Fri,BAL,CHA,jimeu001,dankj001,0,1,31,5,0,0,0,0,0,0,0,2,0,9,0,0,2,0,6,2,1,1,1,0,24,13,0,0,1,0,CHA201507030
2015-07-04,0,Sat,BAL,CHA,tillc001,samaj001,2,3,30,4,0,0,1,2,0,0,0,2,0,10,0,0,1,0,3,3,3,3,1,0,24,6,0,0,1,0,CHA201507040
2015-07-05,0,Sun,BAL,CHA,gonzm003,rodoc001,9,1,38,10,3,0,1,9,1,1,0,5,0,11,2,0,0,0,9,3,1,1,0,0,27,7,0,0,0,0,CHA201507050
2015-07-06,0,Mon,BAL,MIN,chenw001,hughp001,2,4,38,10,1,0,2,2,0,0,0,1,0,7,1,0,2,0,7,3,4,4,0,0,28,10,0,0,1,0,MIN201507060
2015-07-07,0,Tue,BAL,MIN,gausk001,gibsk002,3,8,33,7,3,0,1,3,0,0,0,2,0,10,0,0,1,0,5,4,7,7,2,0,24,13,0,1,2,0,MIN201507070
2015-07-08,0,Wed,BAL,MIN,jimeu001,milot001,3,5,33,7,1,1,2,2,0,0,0,2,0,6,0,0,1,0,5,4,5,5,0,0,24,6,0,0,0,0,MIN201507080
2015-07-10,0,Fri,WAS,BAL,gonzg003,tillc001,2,3,33,9,1,0,2,3,0,0,0,3,0,9,0,1,1,0,7,4,2,2,0,0,27,15,0,0,2,0,BAL201507100
2015-07-11,0,Sat,WAS,BAL,zimmj003,gonzm003,7,4,35,10,1,0,2,4,0,0,0,4,0,6,0,0,2,0,8,3,7,7,0,0,27,15,0,0,2,0,BAL201507110
2015-07-12,0,Sun,WAS,BAL,schem001,chenw001,3,2,31,4,0,0,2,2,0,0,0,0,0,8,0,0,0,0,2,2,2,2,0,0,27,10,1,0,1,0,BAL201507120
2015-07-17,0,Fri,BAL,DET,jimeu001,sanca004,3,7,37,10,2,0,0,3,0,0,0,4,0,6,0,0,0,0,11,5,7,7,1,0,24,10,0,0,0,0,DET201507170
2015-07-18,0,Sat,BAL,DET,tillc001,pricd001,3,0,37,10,3,0,1,3,0,0,0,1,0,13,0,1,0,0,8,2,0,0,1,0,27,8,0,0,0,0,DET201507180
2015-07-19,0,Sun,BAL,DET,gonzm003,verlj001,9,3,37,14,2,0,2,9,0,0,0,4,0,8,0,0,3,0,5,4,3,3,0,0,27,7,0,0,0,0,DET201507190
2015-07-21,0,Tue,BAL,NYA,chenw001,eovan001,2,3,32,7,0,0,0,2,0,0,0,3,0,7,0,0,0,0,6,3,3,3,0,0,24,6,0,0,0,0,NYA201507210
2015-07-22,0,Wed,BAL,NYA,gausk001,novai001,3,4,29,4,1,0,2,3,1,0,0,3,0,7,1,0,0,0,3,3,4,4,0,0,24,6,0,0,0,0,NYA201507220
2015-07-23,0,Thu,BAL,NYA,jimeu001,tanam001,3,9,32,5,2,0,3,3,0,0,0,0,0,8,0,0,0,0,2,5,9,9,0,0,24,7,0,0,1,0,NYA201507230
2015-07-24,0,Fri,BAL,TBA,tillc001,archc001,1,3,33,7,1,0,0,1,0,0,1,2,0,14,0,0,1,0,8,2,3,3,0,0,24,9,0,0,1,0,TBA201507240
2015-07-25,0,Sat,BAL,TBA,gonzm003,ramie004,5,1,34,7,1,1,1,4,0,0,0,0,0,3,0,0,1,0,2,2,1,1,0,0,27,8,0,0,0,0,TBA201507250
2015-07-26,0,Sun,BAL,TBA,chenw001,moorm003,5,2,35,10,1,0,1,5,0,0,1,2,1,10,0,0,1,0,6,5,2,2,0,0,27,10,0,0,1,0,TBA201507260
2015-07-27,0,Mon,ATL,BAL,wooda002,gausk001,1,2,36,7,1,0,1,2,0,1,0,4,2,11,1,0,0,0,9,5,1,1,0,0,33,15,0,0,1,0,BAL201507270
2015-07-28,0,Tue,ATL,BAL,tehej001,jimeu001,3,7,34,9,1,0,2,7,0,0,1,4,0,8,0,0,0,0,8,3,3,3,1,0,27,14,0,0,0,0,BAL201507280
2015-07-29,0,Wed,ATL,BAL,foltm001,tillc001,0,2,28,6,1,0,2,2,0,0,0,2,0,9,0,1,0,0,4,2,0,0,0,0,27,19,1,0,2,0,BAL201507290
2015-07-30,0,Thu,DET,BAL,simoa001,gonzm003,9,8,37,10,0,0,2,8,0,0,0,5,0,6,0,0,0,0,7,4,9,9,0,0,27,10,0,0,1,0,BAL201507300
2015-07-31,0,Fri,DET,BAL,farmb001,chenw001,7,8,34,11,1,0,2,6,0,0,1,4,0,5,0,1,1,0,7,6,7,7,0,0,27,12,0,0,1,0,BAL201507310
2015-08-01,0,Sat,DET,BAL,sanca004,gausk001,2,6,33,10,3,0,2,6,0,0,0,1,0,7,1,0,1,0,4,2,2,2,0,0,27,12,0,0,1,0,BAL201508010
2015-08-02,0,Sun,DET,BAL,norrd002,jimeu001,6,1,29,4,0,0,1,1,0,0,0,1,0,5,0,0,2,0,2,3,6,6,1,0,27,12,1,0,1,0,BAL201508020
2015-08-03,0,Mon,BAL,OAK,wilst004,chavj001,9,2,40,14,4,0,2,9,0,0,0,2,0,8,0,0,2,0,6,2,2,2,0,0,27,13,0,0,0,0,OAK201508030
2015-08-04,0,Tue,BAL,OAK,gonzm003,bassc001,0,5,33,7,2,0,0,0,0,0,0,2,0,9,0,0,1,0,8,3,5,5,0,0,24,8,0,0,1,0,OAK201508040
2015-08-05,0,Wed,BAL,OAK,chenw001,gravk001,7,3,39,11,2,0,1,7,0,0,1,2,1,8,0,0,2,0,5,4,3,3,1,0,30,13,0,0,0,0,OAK201508050
2015-08-07,0,Fri,BAL,ANA,gausk001,heana001,4,8,37,12,2,0,2,4,0,0,0,1,0,5,0,0,0,0,7,5,8,8,0,0,24,7,0,0,0,0,ANA201508070
2015-08-08,0,Sat,BAL,ANA,jimeu001,richg002,5,0,34,11,4,0,2,5,0,2,0,2,0,9,1,1,1,0,6,2,0,0,0,0,27,11,1,0,2,0,ANA201508080
2015-08-09,0,Sun,BAL,ANA,gonzm003,weavj003,4,5,40,9,1,0,2,4,0,0,1,1,0,12,0,0,2,0,5,6,5,5,2,0,32,8,0,0,1,0,ANA201508090
2015-08-10,0,Mon,BAL,SEA,chenw001,nunov001,3,2,33,7,2,0,2,3,0,0,0,1,0,7,0,0,1,0,4,2,1,1,1,0,27,12,1,1,1,0,SEA201508100
2015-08-11,0,Tue,BAL,SEA,tillc001,walkt004,5,6,36,7,1,0,2,5,1,0,0,3,0,10,0,0,0,0,5,5,6,6,0,0,27,7,2,0,0,0,SEA201508110
2015-08-12,0,Wed,BAL,SEA,gausk001,iwakh001,0,3,26,0,0,0,0,0,0,0,0,3,0,7,0,0,1,0,2,2,3,3,1,0,24,5,0,0,0,0,SEA201508120
2015-08-14,0,Fri,OAK,BAL,millb001,jimeu001,6,8,51,16,2,0,3,8,0,1,1,2,0,10,0,0,1,0,10,7,6,6,0,0,39,17,0,0,0,0,BAL201508140
2015-08-15,0,Sat,OAK,BAL,bassc001,gonzm003,3,4,29,6,0,0,3,4,0,0,1,1,0,6,0,0,2,0,1,3,3,3,0,0,27,16,0,1,2,0,BAL201508150
2015-08-16,0,Sun,OAK,BAL,gravk001,chenw001,2,18,48,26,7,0,4,18,0,0,0,3,0,8,0,0,1,0,9,3,2,2,1,0,27,7,0,0,0,0,BAL201508160
2015-08-17,0,Mon,OAK,BAL,grays001,tillc001,2,4,34,7,1,0,1,4,0,0,0,2,0,7,0,0,0,0,8,3,2,2,0,0,27,12,1,0,2,0,BAL201508170
2015-08-18,0,Tue,NYN,BAL,degrj001,gausk001,5,3,33,6,1,0,1,3,0,0,0,4,0,7,0,0,0,0,7,4,4,4,1,0,27,10,2,0,0,0,BAL201508180
2015-08-19,0,Wed,NYN,BAL,syndn001,jimeu001,4,5,33,10,3,0,3,5,0,0,0,2,0,9,3,0,1,0,6,5,4,4,0,0,27,10,0,0,2,0,BAL201508190
2015-08-20,0,Thu,MIN,BAL,dufft001,gonzm003,15,2,35,10,1,0,0,2,0,0,0,2,0,9,0,0,2,0,8,3,15,15,0,0,27,10,1,0,1,0,BAL201508200
2015-08-21,0,Fri,MIN,BAL,milot001,chenw001,4,3,31,5,0,0,1,3,0,0,0,1,0,8,0,1,0,0,2,5,4,4,0,0,27,7,0,0,0,0,BAL201508210
2015-08-22,0,Sat,MIN,BAL,gibsk002,tillc001,3,2,31,7,2,0,0,2,2,1,0,4,1,6,0,0,0,0,9,4,3,3,0,0,27,5,0,0,0,0,BAL201508220
2015-08-23,0,Sun,MIN,BAL,pelfm001,gausk001,4,3,48,13,2,0,0,3,0,0,0,3,0,10,0,0,1,0,12,5,3,3,0,0,36,9,3,0,0,0,BAL201508230
2015-08-24,0,Mon,BAL,KCA,jimeu001,medlk001,3,8,30,5,2,0,1,3,0,0,0,0,0,8,0,0,1,0,0,3,8,8,0,0,24,14,1,0,0,0,KCA201508240
2015-08-25,0,Tue,BAL,KCA,gonzm003,duffd001,2,3,34,7,1,0,0,2,0,0,1,2,0,9,1,0,0,0,8,5,3,3,0,0,24,11,0,0,2,0,KCA201508250
2015-08-26,0,Wed,BAL,KCA,chenw001,cuetj001,8,5,38,13,1,0,5,8,0,0,0,1,0,11,1,1,0,0,4,5,5,5,0,0,27,14,0,0,3,0,KCA201508260
2015-08-27,0,Thu,BAL,KCA,tillc001,venty001,3,5,34,6,2,0,1,3,0,0,0,4,0,14,0,0,0,0,8,2,5,5,0,0,24,17,0,0,1,0,KCA201508270
2015-08-28,0,Fri,BAL,TEX,gausk001,hamec001,1,4,29,3,1,0,0,1,0,0,0,4,0,12,0,0,1,0,5,2,4,4,1,0,24,14,0,0,1,0,TEX201508280
2015-08-29,0,Sat,BAL,TEX,jimeu001,perem004,3,4,35,9,1,0,1,3,0,1,0,1,0,7,0,0,0,0,7,4,4,4,0,0,24,13,0,0,1,0,TEX201508290
2015-08-30,0,Sun,BAL,TEX,gonzm003,holld003,0,6,30,3,1,0,0,0,0,0,1,0,0,11,0,0,0,0,4,4,5,5,2,0,24,11,1,0,0,0,TEX201508300
2015-08-31,0,Mon,TBA,BAL,archc001,chenw001,6,3,36,8,1,0,0,3,0,0,0,5,0,10,0,0,1,0,11,4,6,6,0,0,27,11,0,0,1,0,BAL201508310
2015-09-01,0,Tue,TBA,BAL,smyld001,tillc001,11,2,32,6,2,0,1,2,0,0,0,1,0,14,1,0,1,0,4,5,11,11,1,0,27,7,0,0,0,0,BAL201509010
2015-09-02,0,Wed,TBA,BAL,ramie004,gausk001,6,7,36,9,2,0,3,7,0,0,1,3,0,6,0,1,1,0,3,7,5,5,0,0,33,14,1,0,3,0,BAL201509020
2015-09-04,0,Fri,BAL,TOR,jimeu001,hutcd001,10,2,40,13,4,0,4,10,0,1,2,1,0,5,0,0,0,0,7,4,1,1,0,0,27,14,2,0,2,0,TOR201509040
2015-09-05,0,Sat,BAL,TOR,wrigm001,pricd001,1,5,29,4,1,0,0,1,0,0,0,4,0,9,0,0,2,0,5,4,5,5,1,0,24,5,0,0,0,0,TOR201509050
