Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays,Game ID
2015-04-18,0,Sat,ANA,HOU,wilsc004,keucd001,0,4,30,3,2,0,0,0,0,0,0,3,0,13,0,0,0,0,6,3,4,4,0,0,24,6,1,0,0,0,HOU201504180
2015-04-19,0,Sun,ANA,HOU,richg002,felds001,3,4,34,8,0,0,2,3,0,0,0,0,0,6,0,1,0,0,4,5,3,3,1,0,24,8,2,0,0,0,HOU201504190
2015-04-20,0,Mon,OAK,ANA,gravk001,shoem001,6,3,32,5,1,0,0,3,0,0,0,5,0,7,1,0,1,0,7,4,6,6,0,0,27,7,0,0,1,0,ANA201504200
2015-04-21,0,Tue,OAK,ANA,pomed001,santh001,1,14,39,15,3,0,2,11,0,1,0,4,1,9,0,0,0,0,6,3,1,1,0,0,27,5,0,0,0,0,ANA201504210
2015-04-22,0,Wed,OAK,ANA,grays001,weavj003,9,2,31,4,2,0,0,2,0,0,0,3,0,10,0,0,0,0,5,6,9,9,1,0,27,12,0,0,2,0,ANA201504220
2015-04-23,0,Thu,OAK,ANA,chavj001,tropn001,0,2,25,1,0,0,1,2,1,0,0,3,0,4,1,0,0,0,3,4,0,0,0,0,27,9,0,0,0,0,ANA201504230
2015-04-24,0,Fri,TEX,ANA,rodrw002,richg002,2,3,30,8,1,0,1,3,0,1,1,3,0,8,1,0,1,0,8,3,2,2,0,0,27,10,1,0,2,0,ANA201504240
2015-04-25,0,Sat,TEX,ANA,lewic001,wilsc004,1,4,29,8,0,0,0,4,0,0,1,4,0,5,0,0,0,0,6,6,1,1,1,0,27,8,0,0,0,0,ANA201504250
2015-04-26,0,Sun,TEX,ANA,martn002,santh001,5,4,46,15,3,0,1,4,0,0,1,4,0,9,0,0,0,0,14,5,3,3,0,0,33,8,2,0,0,0,ANA201504260
2015-04-28,0,Tue,ANA,OAK,weavj003,grays001,2,6,30,6,0,0,0,2,0,0,0,1,0,9,0,1,1,0,2,2,6,6,0,0,24,7,1,0,1,0,OAK201504280
2015-04-29,0,Wed,ANA,OAK,shoem001,hahnj001,6,3,33,8,1,0,1,6,0,0,1,3,0,11,0,1,1,0,4,6,3,3,0,0,27,9,2,0,1,0,OAK201504290
2015-04-30,0,Thu,ANA,OAK,richg002,chavj001,6,5,36,12,3,0,0,6,2,0,0,4,1,5,3,0,0,0,9,5,4,4,1,0,27,11,1,0,2,0,OAK201504300
2015-05-01,0,Fri,ANA,SFN,wilsc004,hestc001,2,3,34,7,1,0,0,2,0,1,1,1,0,7,1,0,0,0,8,3,2,2,3,0,26,6,1,1,1,0,SFN201505010
2015-05-02,0,Sat,ANA,SFN,santh001,hudst001,4,5,31,6,0,0,2,4,0,0,0,2,0,4,0,1,0,0,2,4,5,5,0,0,24,8,0,0,0,0,SFN201505020
2015-05-03,0,Sun,ANA,SFN,weavj003,linct001,0,5,30,3,0,0,0,0,0,0,0,2,0,6,0,0,1,0,5,3,5,5,0,0,24,11,0,0,1,0,SFN201505030
2015-05-04,0,Mon,SEA,ANA,hernf002,shoem001,3,2,32,8,0,0,2,2,0,0,0,2,0,8,0,1,1,0,5,3,3,3,0,0,27,4,0,0,0,0,ANA201505040
2015-05-05,0,Tue,SEA,ANA,paxtj001,richg002,4,5,31,8,0,0,2,5,0,0,0,4,1,4,0,0,1,0,6,4,4,4,3,0,27,6,0,0,0,0,ANA201505050
2015-05-06,0,Wed,SEA,ANA,eliar001,wilsc004,3,4,31,7,2,1,1,4,0,0,0,2,0,5,0,0,1,0,4,3,3,3,0,0,27,11,1,0,1,0,ANA201505060
2015-05-07,0,Thu,HOU,ANA,mchuc001,santh001,3,2,30,7,2,0,1,2,1,0,1,1,0,8,0,0,1,0,4,5,3,3,1,2,27,10,1,0,1,0,ANA201505070
2015-05-08,0,Fri,HOU,ANA,carmf001,weavj003,0,2,28,7,0,0,0,2,0,1,1,0,0,3,1,0,2,0,4,1,0,0,0,0,27,7,1,0,0,0,ANA201505080
2015-05-09,0,Sat,HOU,ANA,keucd001,shoem001,6,5,36,10,2,0,1,5,0,0,0,3,1,9,0,0,1,0,7,5,6,6,0,0,27,10,0,0,0,0,ANA201505090
2015-05-10,0,Sun,HOU,ANA,felds001,richg002,1,3,28,6,1,0,0,2,0,1,0,2,0,6,0,1,0,0,4,4,1,1,0,0,27,8,0,1,0,0,ANA201505100
2015-05-12,0,Tue,COL,ANA,kendk001,wilsc004,2,5,34,10,4,0,0,5,0,0,1,1,0,7,1,0,0,0,7,2,2,2,0,0,27,8,0,1,0,0,ANA201505120
2015-05-13,0,Wed,COL,ANA,lylej001,santh001,1,2,35,8,2,0,0,2,1,1,0,2,1,8,0,0,0,0,6,6,1,1,2,0,33,7,0,0,1,0,ANA201505130
2015-05-15,0,Fri,ANA,BAL,weavj003,chenw001,3,1,30,7,1,0,1,3,0,2,0,2,0,7,0,0,2,0,4,3,1,1,0,0,27,7,1,0,1,0,BAL201505150
2015-05-16,0,Sat,ANA,BAL,shoem001,jimeu001,6,1,39,13,0,0,2,5,0,0,0,0,0,7,0,1,0,0,6,3,1,1,0,0,27,8,0,0,0,0,BAL201505160
2015-05-17,0,Sun,ANA,BAL,richg002,wrigm001,0,3,32,6,1,0,0,0,0,0,0,0,0,9,0,0,1,0,5,2,3,3,2,0,24,7,0,0,1,0,BAL201505170
2015-05-18,0,Mon,ANA,TOR,wilsc004,redmt002,6,10,39,12,3,0,3,5,0,0,0,1,0,10,0,0,0,0,7,5,10,10,2,0,24,12,0,0,0,0,TOR201505180
2015-05-19,0,Tue,ANA,TOR,santh001,sanca006,3,2,32,6,0,0,1,3,0,1,0,3,0,6,0,0,1,0,6,3,1,1,0,0,27,8,1,0,1,0,TOR201505190
2015-05-20,0,Wed,ANA,TOR,weavj003,hutcd001,4,3,35,8,3,0,1,4,0,0,1,3,1,7,1,0,0,0,8,3,3,3,0,0,27,11,0,0,1,0,TOR201505200
2015-05-21,0,Thu,ANA,TOR,shoem001,dickr001,4,8,31,5,2,0,2,4,0,0,0,2,0,7,0,0,1,0,2,3,7,7,0,0,24,8,1,0,0,0,TOR201505210
2015-05-22,0,Fri,ANA,BOS,richg002,porcr001,12,5,38,12,3,0,3,11,0,1,2,7,0,7,2,1,0,0,9,4,5,5,0,0,27,14,2,0,2,0,BOS201505220
2015-05-23,0,Sat,ANA,BOS,wilsc004,wrigs001,3,8,33,6,3,0,0,3,0,0,0,3,0,5,0,0,0,0,6,5,6,6,2,0,24,9,1,0,2,0,BOS201505230
2015-05-24,0,Sun,ANA,BOS,santh001,milew001,1,6,30,4,1,0,0,1,0,0,0,1,0,4,0,0,1,0,3,4,6,6,0,0,24,6,0,0,0,0,BOS201505240
2015-05-25,0,Mon,SDN,ANA,rosst001,weavj003,3,4,36,12,3,0,0,3,0,0,0,3,2,11,3,1,1,0,9,4,3,3,0,0,27,7,0,0,0,0,ANA201505250
2015-05-26,0,Tue,SDN,ANA,despo001,shoem001,4,0,34,5,0,0,0,0,0,0,1,2,0,9,1,0,1,0,7,6,4,4,1,0,30,7,1,0,0,0,ANA201505260
2015-05-27,0,Wed,SDN,ANA,casha001,richg002,5,4,34,11,3,0,1,4,0,1,0,1,0,7,1,0,2,0,5,4,3,3,1,0,27,13,3,0,0,0,ANA201505270
2015-05-28,0,Thu,DET,ANA,farmb001,wilsc004,2,12,34,13,3,1,3,11,1,0,0,4,1,2,0,0,1,0,3,3,2,2,0,0,27,8,0,0,1,0,ANA201505280
2015-05-29,0,Fri,DET,ANA,sanca004,santh001,0,2,30,7,2,0,1,2,0,0,0,2,0,9,0,1,1,0,6,3,0,0,0,0,27,6,0,0,0,0,ANA201505290
2015-05-30,0,Sat,DET,ANA,grees005,weavj003,6,8,33,9,2,0,5,8,0,0,0,3,1,6,0,0,0,0,4,5,6,6,0,0,27,11,1,0,1,0,ANA201505300
2015-05-31,0,Sun,DET,ANA,pricd001,shoem001,2,4,32,8,1,0,0,4,1,0,0,4,1,6,0,0,0,0,9,5,1,1,0,0,27,10,1,1,0,0,ANA201505310
2015-06-01,0,Mon,TBA,ANA,coloa001,richg002,3,7,34,11,0,0,4,7,1,0,0,5,1,6,1,1,0,0,9,5,3,3,0,0,27,10,0,0,1,0,ANA201506010
2015-06-02,0,Tue,TBA,ANA,archc001,wilsc004,6,1,33,6,1,0,1,1,0,0,0,1,0,15,0,0,0,0,6,3,6,6,0,0,27,11,0,0,1,0,ANA201506020
2015-06-03,0,Wed,TBA,ANA,karnn001,santh001,6,5,34,11,2,0,2,5,2,1,0,6,1,9,0,1,1,0,8,5,6,6,0,0,30,10,0,0,0,0,ANA201506030
2015-06-05,0,Fri,ANA,NYA,weavj003,eovan001,7,8,37,9,2,0,0,7,0,0,0,9,0,9,0,0,0,0,12,3,8,8,1,0,24,5,0,0,0,0,NYA201506050
2015-06-06,0,Sat,ANA,NYA,richg002,warra001,2,8,30,5,2,0,1,2,0,1,1,3,0,5,0,0,1,0,6,5,8,8,1,0,24,9,0,0,0,0,NYA201506060
2015-06-07,0,Sun,ANA,NYA,wilsc004,sabac001,2,6,30,5,1,0,2,2,0,0,0,2,0,12,0,0,2,0,3,2,6,6,0,0,24,6,0,0,1,0,NYA201506070
2015-06-09,0,Tue,ANA,TBA,shoem001,karnn001,8,2,44,15,5,0,1,7,0,0,0,2,0,6,0,0,0,0,11,4,2,2,0,0,27,8,0,0,1,0,TBA201506090
2015-06-10,0,Wed,ANA,TBA,weavj003,ramie004,2,4,32,7,0,0,0,2,0,0,2,1,0,8,0,0,0,0,6,2,4,4,0,0,24,7,0,0,0,0,TBA201506100
2015-06-11,0,Thu,ANA,TBA,richg002,coloa001,6,2,38,14,1,0,2,6,0,0,0,4,0,8,1,1,1,0,9,3,2,2,0,0,27,9,0,0,0,0,TBA201506110
2015-06-12,0,Fri,OAK,ANA,chavj001,santh001,4,5,30,9,2,0,2,5,0,0,0,3,0,3,0,1,2,0,4,5,4,4,1,0,27,5,0,0,0,0,ANA201506120
2015-06-13,0,Sat,OAK,ANA,gravk001,wilsc004,0,1,30,8,0,0,1,1,0,0,0,0,0,7,0,2,0,0,5,3,0,0,0,0,27,13,1,0,2,0,ANA201506130
2015-06-14,0,Sun,OAK,ANA,grays001,shoem001,8,1,34,5,0,0,0,1,0,0,1,1,0,10,0,0,0,0,8,5,6,6,0,0,27,6,3,0,0,0,ANA201506140
2015-06-15,0,Mon,ARI,ANA,ray-r002,weavj003,7,3,29,4,1,0,0,2,0,0,0,4,0,3,0,0,2,0,3,3,6,6,0,0,27,6,2,0,0,0,ANA201506150
2015-06-16,0,Tue,ARI,ANA,hellj001,richg002,1,4,32,8,0,0,2,4,0,0,0,2,0,7,0,0,0,0,6,3,0,0,0,0,27,13,1,2,1,0,ANA201506160
2015-06-17,0,Wed,ANA,ARI,santh001,andec001,2,3,36,11,2,1,0,1,0,0,0,1,0,4,0,0,3,0,8,4,3,3,0,0,24,5,0,0,0,0,ARI201506170
2015-06-18,0,Thu,ANA,ARI,wilsc004,websa001,7,1,31,8,2,1,2,7,0,0,0,7,2,6,0,0,2,0,4,2,1,1,2,0,27,10,1,0,2,0,ARI201506180
2015-06-19,0,Fri,ANA,OAK,shoem001,grays001,12,7,38,12,5,0,1,12,0,2,0,6,0,6,0,1,1,0,7,6,7,7,0,0,27,11,0,0,1,0,OAK201506190
2015-06-20,0,Sat,ANA,OAK,weavj003,hahnj001,1,4,31,5,0,0,0,1,0,0,0,4,0,4,0,0,2,0,7,4,4,4,0,0,24,6,1,0,0,0,OAK201506200
2015-06-21,0,Sun,ANA,OAK,richg002,kazms001,2,3,34,8,0,0,1,2,0,0,0,3,0,9,0,0,2,0,8,3,3,3,0,0,24,6,0,0,0,0,OAK201506210
2015-06-22,0,Mon,HOU,ANA,oberb001,santh001,3,4,31,7,0,0,2,4,1,0,1,5,0,8,1,0,0,0,10,4,3,3,0,0,27,7,0,0,0,0,ANA201506220
2015-06-23,0,Tue,HOU,ANA,mchuc001,wilsc004,13,3,37,11,2,0,0,3,0,0,0,1,1,6,0,0,1,0,8,5,11,11,2,1,27,9,2,0,0,0,ANA201506230
2015-06-24,0,Wed,HOU,ANA,mccul002,heana001,1,2,45,9,1,0,0,2,1,1,1,6,0,12,0,0,0,0,14,6,1,1,0,0,39,14,1,0,1,0,ANA201506240
2015-06-26,0,Fri,SEA,ANA,walkt004,shoem001,3,1,33,9,1,0,1,1,1,0,1,1,0,9,0,0,1,0,8,4,3,3,0,0,27,20,0,0,3,0,ANA201506260
2015-06-27,0,Sat,SEA,ANA,happj001,richg002,2,4,29,6,2,0,1,4,0,0,0,3,1,8,0,0,0,0,4,3,2,2,2,0,27,14,1,0,2,0,ANA201506270
2015-06-28,0,Sun,SEA,ANA,hernf002,santh001,2,3,32,7,1,0,0,2,2,0,1,5,2,9,0,0,3,0,8,4,2,2,0,0,30,9,0,0,0,0,ANA201506280
2015-06-29,0,Mon,NYA,ANA,sabac001,wilsc004,1,4,30,6,2,0,2,4,0,0,0,2,0,6,1,0,0,0,4,4,1,1,0,0,27,10,0,0,2,0,ANA201506290
2015-06-30,0,Tue,NYA,ANA,novai001,heana001,1,2,31,9,2,0,2,2,1,0,0,3,0,9,0,1,0,0,9,3,1,1,1,0,27,12,1,0,3,0,ANA201506300
2015-07-01,0,Wed,NYA,ANA,eovan001,shoem001,3,1,31,6,0,0,1,1,0,0,0,5,0,7,1,0,2,0,8,4,3,3,0,0,27,9,0,0,1,0,ANA201507010
2015-07-03,0,Fri,ANA,TEX,richg002,gonzc002,8,2,41,15,3,0,0,8,0,0,0,4,0,8,0,0,1,0,10,3,2,2,0,0,27,17,0,0,0,0,TEX201507030
2015-07-04,0,Sat,ANA,TEX,santh001,rodrw002,13,0,40,17,5,0,2,13,0,3,2,7,1,7,0,0,1,0,12,3,0,0,0,0,27,8,1,0,0,0,TEX201507040
2015-07-05,0,Sun,ANA,TEX,wilsc004,lewic001,12,6,39,15,3,0,2,12,0,2,1,4,0,2,0,0,1,0,7,4,6,6,0,0,27,13,1,1,1,0,TEX201507050
2015-07-07,0,Tue,ANA,COL,heana001,bettc001,10,2,36,11,1,0,4,10,1,0,1,2,0,6,0,0,1,0,3,3,2,2,0,0,27,10,0,0,1,0,COL201507070
2015-07-08,0,Wed,ANA,COL,shoem001,rusic001,3,2,34,9,1,0,2,3,0,0,0,4,1,5,0,0,1,0,8,5,2,2,1,0,27,12,1,0,0,0,COL201507080
2015-07-09,0,Thu,ANA,SEA,richg002,hernf002,2,7,34,8,1,0,1,2,0,0,0,4,0,7,0,0,0,0,9,4,7,7,1,0,24,14,1,1,1,0,SEA201507090
2015-07-10,0,Fri,ANA,SEA,santh001,montm002,7,3,41,14,2,0,4,7,0,0,1,0,0,6,0,0,1,0,8,4,3,3,0,0,27,10,0,0,1,0,SEA201507100
2015-07-11,0,Sat,ANA,SEA,wilsc004,iwakh001,0,5,31,4,0,0,0,0,0,0,0,2,0,8,0,0,0,0,6,4,5,5,0,0,24,8,2,0,0,0,SEA201507110
2015-07-12,0,Sun,ANA,SEA,heana001,walkt004,10,3,41,14,5,0,1,7,1,0,1,1,0,11,0,0,0,0,7,3,3,3,1,0,27,9,0,0,1,0,SEA201507120
2015-07-17,0,Fri,BOS,ANA,milew001,wilsc004,0,1,28,2,1,0,1,1,0,0,0,2,0,7,0,0,0,0,3,2,0,0,1,0,27,8,0,1,1,0,ANA201507170
2015-07-18,0,Sat,BOS,ANA,porcr001,richg002,0,3,29,5,1,0,2,2,0,0,1,3,0,9,0,0,1,0,6,1,0,0,0,0,27,11,0,0,0,0,ANA201507180
2015-07-20,1,Mon,BOS,ANA,rodre004,santh001,1,11,34,11,1,0,3,11,0,0,0,6,0,5,0,0,1,0,5,3,1,1,0,0,27,7,0,0,1,0,ANA201507201
2015-07-20,2,Mon,BOS,ANA,wrigs001,heana001,3,7,31,8,1,0,3,7,1,0,1,3,0,5,0,0,0,0,5,3,3,3,0,0,27,7,0,0,0,0,ANA201507202
2015-07-21,0,Tue,MIN,ANA,gibsk002,shoem001,0,7,33,13,0,0,1,7,0,2,0,2,0,8,0,0,0,0,6,3,0,0,1,0,27,7,0,0,1,0,ANA201507210
2015-07-22,0,Wed,MIN,ANA,pelfm001,wilsc004,2,5,33,12,1,1,1,4,0,0,1,2,1,3,0,0,2,0,7,5,2,2,0,0,27,10,1,0,1,0,ANA201507220
2015-07-23,0,Thu,MIN,ANA,sante001,richg002,3,0,31,4,0,0,0,0,0,0,1,0,0,7,0,0,0,0,5,2,3,3,0,0,27,16,0,0,1,0,ANA201507230
2015-07-24,0,Fri,TEX,ANA,lewic001,tropn001,4,2,33,6,0,0,1,2,0,0,0,1,0,11,0,0,0,0,5,4,4,4,0,0,27,11,1,0,0,0,ANA201507240
2015-07-25,0,Sat,TEX,ANA,gally001,santh001,7,6,36,11,3,1,0,6,0,0,0,5,0,8,1,1,1,0,8,7,6,6,1,0,27,7,1,0,0,0,ANA201507250
2015-07-26,0,Sun,TEX,ANA,martn002,heana001,7,13,39,15,3,0,3,12,1,1,0,4,0,9,1,0,0,0,8,5,5,5,0,0,27,9,0,1,0,0,ANA201507260
2015-07-28,0,Tue,ANA,HOU,wilsc004,mchuc001,5,10,36,9,1,0,1,5,0,0,0,4,0,4,1,0,0,0,8,4,10,10,0,0,24,10,1,1,2,0,HOU201507280
2015-07-29,0,Wed,ANA,HOU,richg002,mccul002,3,6,36,9,3,1,1,3,0,0,0,0,0,7,1,0,0,0,6,3,6,6,1,0,24,11,0,0,1,0,HOU201507290
2015-07-30,0,Thu,ANA,HOU,shoem001,kazms001,0,3,29,3,0,0,0,0,1,0,0,3,0,7,0,0,0,0,6,4,3,3,0,0,26,5,1,0,1,0,HOU201507300
2015-07-31,0,Fri,ANA,LAN,santh001,greiz001,3,5,32,6,0,1,1,3,0,0,1,1,0,9,0,0,1,0,4,4,5,5,0,0,24,9,0,0,1,0,LAN201507310
2015-08-01,0,Sat,ANA,LAN,heana001,kersc001,1,3,30,4,0,0,0,1,0,0,0,2,0,9,0,0,0,0,4,4,3,3,0,0,24,7,0,1,0,0,LAN201508010
2015-08-02,0,Sun,ANA,LAN,rasmc002,latom001,3,5,38,8,2,0,1,3,0,0,0,1,0,5,2,0,0,0,6,7,5,5,0,0,28,10,0,0,1,0,LAN201508020
2015-08-03,0,Mon,CLE,ANA,klubc001,richg002,4,5,35,11,1,0,1,5,0,0,1,1,0,5,0,0,0,0,8,4,4,4,0,0,27,9,0,0,0,0,ANA201508030
2015-08-04,0,Tue,CLE,ANA,carrc003,shoem001,2,0,36,2,0,0,0,0,1,0,1,1,0,9,0,1,0,0,3,6,2,2,0,0,36,13,0,0,1,0,ANA201508040
2015-08-05,0,Wed,CLE,ANA,salad001,santh001,3,4,31,5,0,0,1,3,0,0,0,4,0,9,0,0,0,0,5,4,3,3,0,0,27,8,0,0,0,0,ANA201508050
2015-08-07,0,Fri,BAL,ANA,gausk001,heana001,4,8,36,13,2,0,2,8,0,0,0,4,0,5,0,0,0,0,8,5,4,4,0,0,27,10,1,0,0,0,ANA201508070
2015-08-08,0,Sat,BAL,ANA,jimeu001,richg002,5,0,31,5,1,0,0,0,0,0,2,1,0,6,0,0,1,0,7,3,5,5,2,0,27,16,1,0,1,0,ANA201508080
2015-08-09,0,Sun,BAL,ANA,gonzm003,weavj003,4,5,44,12,4,0,2,5,0,0,0,6,3,13,2,0,1,0,13,5,4,4,1,0,33,16,0,0,2,0,ANA201508090
2015-08-10,0,Mon,ANA,CHA,shoem001,salec001,2,8,32,6,3,1,0,2,0,0,1,2,0,8,0,0,1,0,6,3,8,8,0,0,24,9,0,0,0,0,CHA201508100
2015-08-11,0,Tue,ANA,CHA,santh001,rodoc001,0,3,32,5,1,0,0,0,0,0,0,2,0,13,0,0,1,0,7,2,3,3,0,1,24,7,0,0,0,0,CHA201508110
2015-08-12,0,Wed,ANA,CHA,heana001,dankj001,2,3,48,11,1,0,0,2,1,0,0,6,1,8,3,0,0,0,14,7,3,3,1,0,37,21,1,0,2,0,CHA201508120
2015-08-13,0,Thu,ANA,KCA,richg002,guthj001,7,6,36,9,4,0,0,7,1,0,0,5,0,6,0,0,0,0,8,4,6,6,0,0,27,7,2,0,0,0,KCA201508130
2015-08-14,0,Fri,ANA,KCA,weavj003,duffd001,1,4,33,7,2,1,0,1,0,0,3,2,0,6,0,0,1,0,10,4,3,3,0,0,24,7,2,0,0,0,KCA201508140
2015-08-15,0,Sat,ANA,KCA,shoem001,cuetj001,4,9,35,11,2,0,2,3,0,0,1,0,0,6,0,0,1,0,5,5,9,9,0,0,24,10,1,0,1,0,KCA201508150
2015-08-16,0,Sun,ANA,KCA,santh001,venty001,3,4,36,6,1,1,2,2,0,0,0,1,0,8,0,0,0,0,4,4,4,4,0,0,29,9,1,0,1,0,KCA201508160
2015-08-17,0,Mon,CHA,ANA,rodoc001,heana001,1,2,25,4,0,0,2,2,1,0,0,3,0,5,0,1,1,0,3,4,1,1,0,0,27,8,1,0,1,0,ANA201508170
2015-08-18,0,Tue,CHA,ANA,dankj001,richg002,3,5,30,5,2,0,2,4,0,0,1,1,0,3,0,0,0,0,3,3,2,2,0,0,27,20,1,0,3,0,ANA201508180
2015-08-19,0,Wed,CHA,ANA,samaj001,weavj003,0,1,32,8,1,0,1,1,0,0,0,2,0,7,2,0,0,0,9,3,0,0,0,0,27,12,0,0,1,0,ANA201508190
2015-08-20,0,Thu,CHA,ANA,quinj001,tropn001,8,2,33,8,1,0,0,2,0,0,0,3,0,4,0,0,1,0,7,4,8,8,0,0,27,8,0,0,1,0,ANA201508200
2015-08-21,0,Fri,TOR,ANA,pricd001,santh001,9,2,33,6,2,0,1,2,0,0,0,1,0,12,0,0,0,0,5,5,7,7,1,0,27,10,3,0,0,0,ANA201508210
2015-08-22,0,Sat,TOR,ANA,estrm001,heana001,15,3,33,7,1,0,2,3,0,0,0,0,0,5,0,1,0,1,4,6,14,14,0,0,27,11,1,1,2,0,ANA201508220
2015-08-23,0,Sun,TOR,ANA,dickr001,richg002,12,5,33,12,2,1,0,5,0,2,1,1,0,5,0,0,3,0,5,5,10,10,1,0,27,13,2,0,2,0,ANA201508230
2015-08-25,0,Tue,ANA,DET,weavj003,simoa001,8,7,32,11,2,0,1,5,3,0,1,5,0,4,0,0,3,0,6,5,7,7,1,0,27,9,2,0,0,0,DET201508250
2015-08-26,0,Wed,ANA,DET,santh001,verlj001,0,5,26,1,1,0,0,0,0,0,0,2,0,9,0,0,2,0,1,3,5,5,0,0,24,9,1,0,0,0,DET201508260
2015-08-27,0,Thu,ANA,DET,shoem001,wolfr001,2,0,30,7,0,0,0,2,0,1,0,3,0,7,0,2,1,0,5,3,0,0,0,0,27,8,0,0,0,0,DET201508270
2015-08-28,0,Fri,ANA,CLE,heana001,bauet001,1,3,27,5,1,0,0,1,0,0,0,3,0,8,1,1,4,0,2,5,3,3,0,0,24,11,0,0,2,0,CLE201508280
2015-08-29,0,Sat,ANA,CLE,richg002,klubc001,3,8,33,6,2,0,2,2,0,0,0,4,0,7,0,0,0,0,7,3,8,8,0,0,24,4,0,0,0,0,CLE201508290
2015-08-30,0,Sun,ANA,CLE,weavj003,tomlj001,2,9,35,9,1,1,1,2,0,0,0,0,0,10,0,0,0,0,6,3,8,8,1,0,24,10,1,0,0,0,CLE201508300
2015-08-31,0,Mon,ANA,OAK,santh001,doubf001,5,11,34,10,0,0,0,4,0,1,0,5,0,7,2,1,1,0,8,6,10,10,0,0,24,5,1,0,1,0,OAK201508310
2015-09-01,0,Tue,ANA,OAK,shoem001,martc008,6,2,34,10,1,0,1,5,0,1,1,2,0,3,0,0,2,0,5,4,2,2,1,0,27,7,0,0,0,0,OAK201509010
2015-09-02,0,Wed,ANA,OAK,heana001,grays001,9,4,41,13,2,0,1,8,0,0,0,1,0,5,0,0,0,0,6,3,4,4,0,0,27,5,1,0,1,0,OAK201509020
2015-09-04,0,Fri,TEX,ANA,perem004,richg002,2,5,30,7,2,1,0,5,0,0,0,6,0,5,0,0,1,0,7,4,2,2,0,0,27,10,0,0,4,0,ANA201509040
2015-09-05,0,Sat,TEX,ANA,holld003,weavj003,2,1,29,3,0,1,0,1,0,0,0,2,0,7,0,1,0,0,3,5,2,2,0,0,27,10,0,0,0,0,ANA201509050
2015-09-06,0,Sun,TEX,ANA,lewic001,santh001,0,7,30,11,3,0,1,5,0,2,1,4,1,8,0,1,1,0,6,4,0,0,0,0,27,6,0,0,2,0,ANA201509060
