Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays,Game ID
2015-05-11,0,Mon,KCA,TEX,duffd001,lewic001,2,8,30,5,2,0,0,2,0,0,1,3,0,7,0,0,1,0,5,3,8,8,1,0,24,4,1,0,0,0,TEX201505110
2015-05-12,0,Tue,KCA,TEX,volqe001,martn002,7,6,41,12,4,1,3,7,0,1,1,2,1,6,0,0,1,0,8,5,6,6,0,0,30,15,1,0,2,0,TEX201505120
2015-05-13,0,Wed,KCA,TEX,venty001,gally001,2,5,31,6,2,0,0,2,0,0,0,1,0,3,0,1,1,0,3,2,5,5,0,0,24,13,0,0,2,0,TEX201505130
2015-05-14,0,Thu,KCA,TEX,guthj001,detwr001,6,3,38,14,3,0,1,6,2,0,1,1,0,5,0,1,0,0,9,6,3,3,1,0,27,13,0,0,1,0,TEX201505140
2015-05-15,0,Fri,NYA,KCA,pinem001,younc003,1,12,42,17,5,2,0,12,0,1,0,3,0,2,0,0,0,0,10,3,1,1,0,0,27,7,0,0,0,0,KCA201505150
2015-05-16,0,Sat,NYA,KCA,sabac001,duffd001,5,1,33,6,1,0,0,1,0,1,0,0,0,6,1,0,0,0,6,2,5,5,0,0,27,12,2,0,0,0,KCA201505160
2015-05-17,0,Sun,NYA,KCA,capuc001,volqe001,0,6,30,7,2,0,1,6,0,1,0,4,0,8,0,0,1,0,5,3,0,0,0,0,27,5,0,0,0,0,KCA201505170
2015-05-19,0,Tue,CIN,KCA,cuetj001,venty001,0,3,31,9,3,0,0,3,1,0,0,1,0,4,0,0,1,0,6,3,0,0,1,0,27,13,0,0,0,0,KCA201505190
2015-05-20,0,Wed,CIN,KCA,marqj001,guthj001,1,7,31,10,2,0,0,6,0,2,1,1,0,2,2,0,1,0,4,4,1,1,1,0,27,3,0,0,0,0,KCA201505200
2015-05-22,0,Fri,SLN,KCA,lynnl001,younc003,0,5,34,11,1,0,2,5,0,0,0,1,0,6,0,0,1,0,6,4,0,0,0,0,27,9,0,0,1,0,KCA201505220
2015-05-23,0,Sat,SLN,KCA,lackj001,volqe001,2,3,21,6,2,0,1,3,0,0,0,2,1,2,0,0,0,0,5,1,2,2,0,0,18,8,1,0,1,0,KCA201505230
2015-05-24,0,Sun,SLN,KCA,wachm001,venty001,6,1,32,6,0,0,0,1,0,0,0,2,0,6,0,0,2,0,6,3,6,6,0,0,27,13,0,0,0,0,KCA201505240
2015-05-25,0,Mon,KCA,NYA,guthj001,eovan001,1,14,33,8,1,0,0,1,0,0,1,3,0,6,0,1,1,0,9,5,14,14,2,0,24,11,1,0,1,0,NYA201505250
2015-05-26,0,Tue,KCA,NYA,vargj001,warra001,1,5,32,4,0,0,1,1,0,0,0,0,0,9,0,0,0,0,4,4,4,4,0,0,24,4,2,0,0,0,NYA201505260
2015-05-27,0,Wed,KCA,NYA,younc003,pinem001,2,4,35,8,1,0,1,1,0,0,0,2,0,11,1,0,0,0,8,3,4,4,0,0,24,5,0,0,0,0,NYA201505270
2015-05-29,0,Fri,KCA,CHN,volqe001,arrij001,8,4,37,11,2,0,3,6,0,0,0,3,1,8,1,0,2,0,5,5,4,4,0,0,27,9,0,0,0,0,CHN201505290
2015-05-31,0,Sun,KCA,CHN,venty001,wadat001,1,2,37,4,1,0,0,1,0,0,0,5,0,11,0,0,0,0,8,5,2,2,1,0,31,13,0,0,0,0,CHN201505310
2015-06-02,0,Tue,CLE,KCA,carrc003,guthj001,2,1,32,5,1,0,0,1,0,0,0,2,0,12,0,0,0,0,6,5,2,2,0,0,27,5,0,0,0,0,KCA201506020
2015-06-03,0,Wed,CLE,KCA,klubc001,vargj001,2,4,31,9,4,0,0,4,0,0,0,1,0,9,0,0,1,0,4,4,2,2,0,0,27,9,1,0,2,0,KCA201506030
2015-06-04,0,Thu,CLE,KCA,bauet001,younc003,6,2,26,4,0,0,1,2,0,0,0,5,0,6,1,0,0,0,7,4,6,6,1,0,24,8,0,0,0,0,KCA201506040
2015-06-05,0,Fri,TEX,KCA,gonzc002,volqe001,4,0,28,3,0,0,0,0,0,0,0,2,0,2,0,0,1,0,3,5,4,4,0,0,27,11,1,0,0,0,KCA201506050
2015-06-06,0,Sat,TEX,KCA,rodrw002,venty001,4,2,37,9,2,0,1,2,0,0,0,0,0,5,1,0,1,0,8,5,4,4,0,0,27,9,1,0,1,0,KCA201506060
2015-06-07,0,Sun,TEX,KCA,lewic001,guthj001,3,4,31,9,4,0,1,4,0,2,1,1,1,6,0,0,0,0,7,4,3,3,0,0,27,8,0,0,1,0,KCA201506070
2015-06-08,0,Mon,KCA,MIN,vargj001,hughp001,3,1,34,8,1,0,1,3,0,0,0,2,0,5,0,0,1,0,6,4,1,1,0,0,27,13,0,0,2,0,MIN201506080
2015-06-09,0,Tue,KCA,MIN,younc003,may-t001,2,0,34,9,1,0,1,2,0,0,0,4,0,6,1,1,0,0,9,5,0,0,0,0,27,10,0,0,0,0,MIN201506090
2015-06-10,0,Wed,KCA,MIN,volqe001,gibsk002,7,2,36,8,0,0,1,6,0,0,0,2,0,7,0,0,1,0,4,3,2,2,0,0,27,11,1,0,2,0,MIN201506100
2015-06-12,0,Fri,KCA,SLN,venty001,garcj004,0,4,32,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,5,4,4,0,0,24,9,0,0,0,0,SLN201506120
2015-06-13,0,Sat,KCA,SLN,guthj001,lyont001,2,3,33,5,1,0,2,2,1,0,0,2,1,10,1,0,0,0,7,4,3,3,0,0,24,8,2,0,0,0,SLN201506130
2015-06-15,0,Mon,KCA,MIL,volqe001,lohsk001,8,5,37,13,2,0,1,7,0,1,1,3,0,3,0,0,2,0,7,6,5,5,1,0,27,8,0,0,2,0,MIL201506150
2015-06-16,0,Tue,KCA,MIL,younc003,garzm001,7,2,43,17,1,1,2,7,0,0,0,0,0,3,0,0,0,0,9,3,2,2,0,0,27,10,0,0,1,0,MIL201506160
2015-06-17,0,Wed,MIL,KCA,fierm001,blanj001,2,10,33,12,1,2,0,10,0,2,0,5,0,3,0,0,1,0,6,5,2,2,0,0,27,14,0,0,1,0,KCA201506170
2015-06-18,0,Thu,MIL,KCA,nelsj004,guthj001,2,3,32,13,2,0,0,3,0,1,0,2,0,4,2,1,1,0,8,4,2,2,0,0,27,8,1,1,1,0,KCA201506180
2015-06-19,0,Fri,BOS,KCA,rodre004,pinoy001,7,3,36,10,4,0,1,3,0,0,1,2,0,6,0,0,1,0,9,3,7,7,0,0,27,15,1,0,5,0,KCA201506190
2015-06-20,0,Sat,BOS,KCA,porcr001,volqe001,4,7,31,11,1,0,2,6,0,1,2,3,0,3,4,1,1,0,6,6,4,4,0,0,27,14,0,0,0,0,KCA201506200
2015-06-21,0,Sun,BOS,KCA,milew001,younc003,13,2,35,9,0,1,0,2,0,0,0,4,0,5,0,0,0,0,10,3,13,13,0,0,27,7,0,0,1,0,KCA201506210
2015-06-22,0,Mon,KCA,SEA,blanj001,hernf002,4,1,33,10,2,0,0,4,0,0,0,2,0,6,1,1,2,0,4,4,1,1,1,0,27,6,0,0,0,0,SEA201506220
2015-06-23,0,Tue,KCA,SEA,guthj001,montm002,0,7,32,5,0,0,0,0,0,0,1,0,0,10,0,0,1,0,6,3,7,7,1,0,24,7,0,0,0,0,SEA201506230
2015-06-24,0,Wed,KCA,SEA,duffd001,eliar001,8,2,37,13,4,0,1,8,0,0,1,1,0,4,1,0,2,0,4,5,1,1,1,0,27,8,1,0,1,0,SEA201506240
2015-06-26,0,Fri,KCA,OAK,volqe001,hahnj001,5,2,36,11,1,0,2,4,0,0,0,4,0,7,1,0,2,0,8,4,2,2,0,0,27,10,1,0,0,0,OAK201506260
2015-06-27,0,Sat,KCA,OAK,younc003,kazms001,3,2,34,8,2,0,0,3,0,1,0,2,0,7,2,0,0,0,7,4,1,1,0,0,27,13,2,0,2,0,OAK201506270
2015-06-28,0,Sun,KCA,OAK,guthj001,chavj001,5,3,36,8,1,0,1,5,0,1,0,2,1,7,0,0,0,0,7,4,3,3,1,0,27,8,0,0,0,0,OAK201506280
2015-06-29,0,Mon,KCA,HOU,blanj001,mccul002,1,6,31,5,1,0,1,1,0,0,0,4,0,6,0,0,1,0,7,4,6,6,1,0,24,6,0,0,1,0,HOU201506290
2015-06-30,0,Tue,KCA,HOU,duffd001,keucd001,0,4,34,8,3,0,0,0,0,0,0,0,0,8,0,0,1,0,7,3,4,4,1,0,24,9,0,0,1,0,HOU201506300
2015-07-01,0,Wed,KCA,HOU,volqe001,velav001,5,6,33,7,0,2,1,5,0,0,1,1,0,8,1,0,1,0,3,5,6,6,0,0,24,9,0,0,0,0,HOU201507010
2015-07-02,0,Thu,MIN,KCA,gibsk002,younc003,2,0,30,4,0,0,0,0,0,0,0,4,0,8,1,0,1,0,7,5,2,2,3,0,27,17,0,0,1,0,KCA201507020
2015-07-03,0,Fri,MIN,KCA,milot001,guthj001,2,3,36,10,2,0,0,3,2,0,0,3,1,6,1,0,0,0,10,4,2,2,0,0,30,7,2,0,1,0,KCA201507030
2015-07-04,0,Sat,MIN,KCA,pelfm001,blanj001,5,3,34,9,1,0,0,3,0,0,0,4,0,6,0,0,2,0,8,5,5,5,0,0,27,12,0,0,2,0,KCA201507040
2015-07-05,0,Sun,MIN,KCA,sante001,duffd001,2,3,26,4,1,0,1,3,1,0,0,4,1,8,0,0,1,0,4,4,2,2,0,0,27,14,0,0,2,0,KCA201507050
2015-07-07,1,Tue,TBA,KCA,moorm003,younc003,5,9,37,15,1,0,2,9,0,0,2,4,0,1,1,0,1,0,9,4,5,5,1,0,27,3,2,0,0,0,KCA201507071
2015-07-07,2,Tue,TBA,KCA,andrm001,volqe001,1,7,35,11,2,0,0,7,0,0,1,4,0,7,1,0,0,0,9,4,1,1,0,0,27,11,0,0,1,0,KCA201507072
2015-07-08,0,Wed,TBA,KCA,archc001,guthj001,7,9,36,13,2,0,2,9,0,0,0,2,0,7,0,1,1,0,5,4,6,6,1,0,27,12,0,1,2,0,KCA201507080
2015-07-09,0,Thu,TBA,KCA,karnn001,venty001,3,8,35,13,2,1,2,8,0,1,1,0,0,6,2,0,0,0,5,5,3,3,1,0,27,11,1,0,1,0,KCA201507090
2015-07-10,0,Fri,TOR,KCA,estrm001,duffd001,0,3,35,11,2,0,1,3,0,0,0,1,0,3,1,0,0,0,9,4,0,0,0,0,27,10,1,0,1,0,KCA201507100
2015-07-11,0,Sat,TOR,KCA,buehm001,younc003,6,2,30,5,2,0,0,2,2,0,1,0,0,4,0,0,0,0,4,5,6,6,1,0,27,13,1,0,0,0,KCA201507110
2015-07-12,0,Sun,TOR,KCA,doubf001,volqe001,10,11,37,15,2,0,2,10,1,0,1,0,0,3,0,0,2,0,4,5,4,2,1,0,27,13,4,0,2,0,KCA201507120
2015-07-17,1,Fri,KCA,CHA,younc003,samaj001,4,2,31,7,2,0,2,3,0,0,0,4,0,4,1,1,2,0,4,5,2,2,0,0,27,13,1,0,1,0,CHA201507171
2015-07-17,2,Fri,KCA,CHA,volqe001,dankj001,0,2,30,4,0,0,0,0,0,0,0,4,0,7,0,1,0,0,7,3,2,2,1,0,24,15,1,0,1,0,CHA201507172
2015-07-18,0,Sat,KCA,CHA,guthj001,quinj001,7,6,52,17,5,0,1,7,0,1,2,6,1,8,1,0,2,0,15,8,6,6,0,0,39,14,1,0,1,0,CHA201507180
2015-07-19,0,Sun,KCA,CHA,duffd001,salec001,4,1,36,13,1,0,2,4,0,0,0,1,0,7,1,0,3,0,6,2,1,1,0,0,27,17,1,0,2,0,CHA201507190
2015-07-20,0,Mon,PIT,KCA,burna001,venty001,10,7,37,14,2,1,2,6,0,0,3,2,0,4,4,0,3,0,8,3,10,10,0,0,27,11,1,0,0,0,KCA201507200
2015-07-21,0,Tue,PIT,KCA,coleg001,vargj001,1,3,29,6,2,0,0,3,0,0,1,0,0,6,1,0,1,0,3,6,1,1,0,0,27,12,1,0,0,0,KCA201507210
2015-07-22,0,Wed,PIT,KCA,mortc002,volqe001,1,5,32,9,4,0,2,5,0,0,2,1,0,7,0,0,1,0,6,3,1,1,0,0,27,11,0,0,1,0,KCA201507220
2015-07-23,0,Thu,KCA,SLN,younc003,lackj001,3,4,35,10,2,1,0,3,0,0,0,3,0,6,2,0,2,0,8,5,4,4,2,0,24,6,0,0,0,0,SLN201507230
2015-07-24,0,Fri,HOU,KCA,kazms001,guthj001,4,0,30,4,0,0,0,0,0,0,0,2,0,5,0,0,1,0,5,2,4,4,0,0,27,10,0,0,0,0,KCA201507240
2015-07-25,0,Sat,HOU,KCA,felds001,duffd001,1,2,34,7,1,1,0,2,0,1,0,2,1,3,1,0,2,0,6,5,1,1,0,0,30,7,0,0,2,0,KCA201507250
2015-07-26,0,Sun,HOU,KCA,keucd001,venty001,1,5,33,11,1,0,1,5,0,0,0,0,0,8,2,0,0,0,4,3,1,1,0,0,27,9,0,0,0,0,KCA201507260
2015-07-27,0,Mon,KCA,CLE,volqe001,andec002,9,4,37,11,2,1,2,9,0,1,1,3,0,3,0,0,1,0,6,2,4,4,0,0,27,8,0,0,2,0,CLE201507270
2015-07-28,0,Tue,KCA,CLE,younc003,bauet001,2,1,30,5,0,2,1,2,0,0,1,1,0,6,0,1,2,0,3,5,1,1,0,0,27,11,1,0,1,0,CLE201507280
2015-07-29,0,Wed,KCA,CLE,guthj001,klubc001,1,12,32,5,2,0,0,1,0,0,0,1,0,6,0,0,0,0,5,3,11,11,0,0,24,9,1,0,0,0,CLE201507290
2015-07-30,0,Thu,KCA,TOR,duffd001,estrm001,2,5,32,5,1,0,0,2,0,0,1,0,0,6,0,0,0,0,4,3,5,5,0,0,24,7,0,0,2,0,TOR201507300
2015-07-31,0,Fri,KCA,TOR,cuetj001,hutcd001,6,7,39,10,2,0,0,5,0,1,0,1,0,4,1,2,1,0,2,5,7,7,0,1,31,15,1,0,1,0,TOR201507310
2015-08-01,0,Sat,KCA,TOR,venty001,buehm001,7,6,34,9,2,0,2,7,0,1,2,0,0,4,0,1,1,0,3,3,6,6,0,0,27,17,0,0,0,0,TOR201508010
2015-08-02,0,Sun,KCA,TOR,volqe001,dickr001,2,5,30,4,0,0,1,2,0,0,1,2,0,7,0,0,1,0,4,5,5,5,0,0,24,7,0,0,1,0,TOR201508020
2015-08-04,0,Tue,KCA,DET,duffd001,verlj001,5,1,37,12,2,0,1,5,1,1,0,0,0,5,0,0,0,0,7,3,1,1,0,0,27,11,0,0,2,0,DET201508040
2015-08-05,0,Wed,KCA,DET,cuetj001,boydm001,1,2,35,9,1,1,0,1,0,0,0,0,0,4,1,1,0,0,7,2,2,2,0,0,24,11,0,0,0,0,DET201508050
2015-08-06,0,Thu,KCA,DET,venty001,sanca004,6,8,34,8,1,0,1,6,0,0,0,8,0,8,1,0,0,0,9,6,8,8,0,0,24,12,1,1,1,0,DET201508060
2015-08-07,0,Fri,CHA,KCA,dankj001,volqe001,2,3,29,6,2,1,0,3,0,0,0,4,0,8,1,0,1,0,6,4,2,2,0,0,27,6,0,0,1,0,KCA201508070
2015-08-08,0,Sat,CHA,KCA,samaj001,guthj001,6,7,31,8,2,1,0,7,0,1,1,2,0,1,1,0,0,0,4,5,6,6,0,0,27,16,0,0,1,0,KCA201508080
2015-08-09,0,Sun,CHA,KCA,quinj001,duffd001,4,5,32,10,3,0,1,5,1,0,0,4,0,4,1,0,2,0,8,4,4,4,1,0,27,10,0,0,0,0,KCA201508090
2015-08-10,0,Mon,DET,KCA,boydm001,cuetj001,0,4,33,12,3,0,0,4,0,0,0,2,0,7,0,0,2,0,7,1,0,0,0,0,27,4,0,0,0,0,KCA201508100
2015-08-11,0,Tue,DET,KCA,sanca004,venty001,1,6,33,9,2,0,3,6,0,0,0,2,0,8,1,0,0,0,5,3,1,1,0,0,27,10,1,0,0,0,KCA201508110
2015-08-12,0,Wed,DET,KCA,norrd002,volqe001,7,4,31,6,3,1,0,3,0,1,1,4,0,3,2,0,1,0,6,3,6,6,0,0,27,12,1,0,2,0,KCA201508120
2015-08-13,0,Thu,ANA,KCA,richg002,guthj001,7,6,38,12,3,0,1,6,0,1,0,4,0,6,1,0,0,0,10,5,6,6,2,0,27,8,1,0,0,0,KCA201508130
2015-08-14,0,Fri,ANA,KCA,weavj003,duffd001,1,4,31,6,1,0,1,3,0,0,2,4,0,3,2,0,0,0,9,4,1,1,0,0,27,12,0,0,1,0,KCA201508140
2015-08-15,0,Sat,ANA,KCA,shoem001,cuetj001,4,9,37,14,7,0,1,9,1,0,0,5,0,5,2,0,1,0,10,2,2,2,0,0,27,8,1,0,2,0,KCA201508150
2015-08-16,0,Sun,ANA,KCA,santh001,venty001,3,4,33,5,1,0,0,4,0,1,0,7,2,6,0,0,1,0,8,4,3,3,1,0,30,14,0,1,0,0,KCA201508160
2015-08-18,0,Tue,KCA,CIN,volqe001,igler001,3,1,46,12,1,0,1,2,1,0,1,3,1,8,4,1,3,0,9,8,1,1,0,0,39,8,0,0,1,0,CIN201508180
2015-08-19,0,Wed,KCA,CIN,guthj001,sampk001,4,3,37,11,2,0,0,4,0,0,0,4,1,7,0,0,0,0,10,5,3,3,1,0,27,6,0,0,1,0,CIN201508190
2015-08-20,0,Thu,KCA,BOS,duffd001,milew001,1,4,33,6,0,0,1,1,0,0,0,1,0,8,0,0,1,0,6,2,4,4,0,0,24,10,0,0,1,0,BOS201508200
2015-08-21,0,Fri,KCA,BOS,cuetj001,owenh002,2,7,30,4,1,0,1,1,0,0,0,1,0,5,0,0,1,0,2,2,6,6,1,0,24,10,2,0,1,0,BOS201508210
2015-08-22,0,Sat,KCA,BOS,venty001,barnm001,6,3,38,12,1,0,1,6,0,0,1,2,0,3,0,0,2,0,8,5,3,3,0,0,27,10,0,0,0,0,BOS201508220
2015-08-23,0,Sun,KCA,BOS,volqe001,rodre004,8,6,37,14,4,1,1,7,2,1,1,1,0,2,1,0,0,0,7,4,5,5,0,0,27,11,1,0,1,0,BOS201508230
2015-08-24,0,Mon,BAL,KCA,jimeu001,medlk001,3,8,37,13,2,2,1,7,0,0,0,2,0,5,0,0,0,0,7,3,3,3,0,0,27,11,0,0,1,0,KCA201508240
2015-08-25,0,Tue,BAL,KCA,gonzm003,duffd001,2,3,28,6,1,0,1,3,0,0,0,6,0,3,0,0,2,0,7,4,2,2,0,0,27,8,1,0,0,0,KCA201508250
2015-08-26,0,Wed,BAL,KCA,chenw001,cuetj001,8,5,34,11,2,0,1,5,1,0,0,3,0,6,0,0,2,0,6,2,8,8,0,0,27,7,0,0,1,0,KCA201508260
2015-08-27,0,Thu,BAL,KCA,tillc001,venty001,3,5,34,12,4,1,1,5,0,1,0,1,0,1,0,0,1,0,7,4,3,3,1,0,27,6,1,0,0,0,KCA201508270
2015-08-28,0,Fri,KCA,TBA,volqe001,ramie004,3,2,33,7,1,0,1,3,0,0,0,4,0,8,0,0,1,0,7,4,1,1,0,0,27,8,1,0,1,0,TBA201508280
2015-08-29,0,Sat,KCA,TBA,medlk001,odorj001,6,3,41,11,3,0,0,6,0,0,0,3,1,8,3,0,0,0,11,4,3,3,0,0,27,7,0,0,1,0,TBA201508290
2015-08-30,0,Sun,KCA,TBA,duffd001,karnn001,2,3,33,7,0,0,0,2,0,0,0,2,0,7,1,1,0,0,6,3,3,3,0,0,24,6,1,0,0,0,TBA201508300
2015-09-01,0,Tue,DET,KCA,verlj001,cuetj001,6,5,36,10,1,0,1,5,0,1,0,2,0,7,1,0,1,0,7,3,6,6,0,0,27,11,1,0,0,0,KCA201509010
2015-09-02,0,Wed,DET,KCA,wolfr001,venty001,1,12,35,14,4,1,4,12,0,0,1,5,0,6,0,0,2,0,5,3,1,1,1,0,27,13,0,0,1,0,KCA201509020
2015-09-03,0,Thu,DET,KCA,boydm001,volqe001,7,15,41,20,2,0,2,15,0,1,0,5,0,3,0,0,1,0,8,5,7,7,1,0,27,7,1,0,0,0,KCA201509030
2015-09-04,0,Fri,CHA,KCA,dankj001,medlk001,12,1,31,7,1,0,0,1,0,1,0,1,0,5,0,0,1,0,5,2,12,12,0,0,27,15,0,0,2,0,KCA201509040
2015-09-05,0,Sat,CHA,KCA,quinj001,duffd001,6,1,36,10,5,0,0,1,0,0,0,0,0,6,0,0,1,0,8,3,6,6,1,0,27,10,0,0,2,0,KCA201509050
2015-09-06,0,Sun,CHA,KCA,johne003,cuetj001,7,5,33,7,1,0,3,5,0,1,1,0,0,6,0,0,0,0,3,5,7,7,0,0,27,7,0,0,1,0,KCA201509060
