Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays,Game ID
2015-05-31,0,Sun,WAS,CIN,roart001,lorem002,2,8,33,10,2,0,2,8,0,0,1,4,1,2,2,0,1,0,6,4,2,2,0,0,27,11,0,0,1,0,CIN201505310
2015-06-02,0,Tue,CIN,PHI,cuetj001,osuls001,4,5,34,10,4,0,0,4,2,0,1,2,0,5,1,1,1,0,8,4,4,4,0,0,25,11,2,0,0,0,PHI201506020
2015-06-03,0,Wed,CIN,PHI,leakm001,hamec001,4,5,43,9,3,0,1,4,1,0,0,7,1,12,3,0,0,0,14,5,4,4,0,0,31,12,2,1,0,0,PHI201506030
2015-06-04,0,Thu,CIN,PHI,desca001,haraa001,6,4,30,6,2,0,0,5,2,0,0,6,1,5,1,1,1,0,5,3,4,4,0,0,27,10,0,0,2,0,PHI201506040
2015-06-05,0,Fri,SDN,CIN,rosst001,moscj001,6,2,32,6,1,0,0,2,0,0,0,4,0,9,0,1,0,0,7,5,6,6,0,0,27,13,0,0,1,0,CIN201506050
2015-06-06,0,Sat,SDN,CIN,casha001,lorem002,9,7,34,11,3,1,1,7,2,0,0,6,1,6,0,1,0,0,8,5,9,9,0,0,27,11,1,0,1,0,CIN201506060
2015-06-07,0,Sun,SDN,CIN,despo001,cuetj001,0,4,33,10,2,0,2,4,1,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,27,4,0,0,0,0,CIN201506070
2015-06-08,0,Mon,PHI,CIN,hamec001,leakm001,4,6,34,11,2,0,2,5,0,0,0,2,0,9,2,1,0,0,6,4,3,3,2,0,27,13,0,1,1,0,CIN201506080
2015-06-09,0,Tue,PHI,CIN,haraa001,desca001,2,11,39,13,1,0,5,10,0,0,0,2,0,8,0,0,0,0,6,4,2,2,0,0,27,10,0,0,2,0,CIN201506090
2015-06-10,0,Wed,PHI,CIN,willj003,moscj001,2,5,35,11,1,0,1,5,0,0,0,1,0,7,0,0,0,0,7,5,2,2,1,0,27,11,0,0,1,0,CIN201506100
2015-06-11,0,Thu,CIN,CHN,lorem002,wadat001,3,6,33,6,1,1,1,3,0,0,0,2,0,6,0,0,0,0,5,4,5,5,1,0,24,8,1,0,0,0,CHN201506110
2015-06-12,0,Fri,CIN,CHN,cuetj001,hammj002,5,4,40,9,3,0,1,5,0,0,1,4,1,12,3,1,0,0,10,3,4,4,0,0,30,10,1,0,1,0,CHN201506120
2015-06-13,0,Sat,CIN,CHN,leakm001,hendk001,3,4,35,9,1,0,2,3,0,0,1,1,0,11,1,0,0,0,7,4,4,4,0,0,24,14,0,0,4,0,CHN201506130
2015-06-14,0,Sun,CIN,CHN,desca001,lestj001,1,2,39,7,4,0,0,1,0,0,0,4,1,7,5,0,0,0,9,5,2,2,0,0,31,9,0,0,0,0,CHN201506140
2015-06-15,0,Mon,CIN,DET,moscj001,sanca004,0,6,28,2,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,4,5,5,0,0,24,9,2,0,0,0,DET201506150
2015-06-16,0,Tue,CIN,DET,lorem002,ryank002,5,2,33,9,1,0,3,4,1,0,0,2,0,6,0,1,1,0,4,4,1,1,0,0,27,13,1,0,2,0,DET201506160
2015-06-17,0,Wed,DET,CIN,pricd001,cuetj001,4,8,51,16,3,1,2,8,2,0,0,4,0,14,0,0,0,0,11,7,4,4,0,0,39,11,0,0,0,0,CIN201506170
2015-06-19,0,Fri,MIA,CIN,hared001,leakm001,0,5,32,9,4,0,1,5,0,0,0,3,0,8,1,0,1,0,6,3,0,0,0,0,27,12,0,0,1,0,CIN201506190
2015-06-20,0,Sat,MIA,CIN,nicoj001,desca001,5,0,30,5,1,0,0,0,0,0,0,2,0,3,0,0,3,0,5,5,5,5,0,0,27,12,0,0,0,0,CIN201506200
2015-06-21,0,Sun,MIA,CIN,pheld001,lorem002,2,5,31,11,0,0,2,5,1,0,1,2,0,3,0,0,3,0,6,3,2,2,0,0,27,11,1,0,0,0,CIN201506210
2015-06-23,0,Tue,CIN,PIT,smitj004,lockj001,6,7,41,14,1,0,1,5,0,1,0,3,1,9,2,0,0,0,12,5,4,4,0,0,24,14,1,0,1,0,PIT201506230
2015-06-24,0,Wed,CIN,PIT,leakm001,coleg001,5,2,36,12,3,0,1,5,1,0,0,4,0,8,2,1,1,0,9,4,2,2,0,0,27,11,0,0,0,0,PIT201506240
2015-06-25,0,Thu,CIN,PIT,desca001,burna001,5,4,54,17,0,1,2,5,0,0,1,3,1,12,2,2,1,0,14,7,1,1,0,0,39,16,2,0,3,0,PIT201506250
2015-06-26,0,Fri,CIN,NYN,cuetj001,syndn001,1,2,31,5,0,0,0,1,0,0,0,0,0,5,2,1,0,0,3,3,2,2,0,0,24,10,1,0,0,0,NYN201506260
2015-06-27,0,Sat,CIN,NYN,lorem002,harvm001,1,2,47,10,2,0,0,1,1,0,0,4,1,7,0,1,1,0,12,7,2,2,1,0,36,9,2,0,0,0,NYN201506270
2015-06-28,0,Sun,CIN,NYN,smitj004,matzs001,2,7,30,6,0,0,2,2,1,0,0,3,0,7,0,0,2,0,5,3,4,4,0,0,24,6,2,0,0,0,NYN201506280
2015-06-29,0,Mon,MIN,CIN,pelfm001,leakm001,7,11,38,17,4,0,0,11,1,1,0,6,0,6,6,0,1,0,11,4,7,7,2,0,27,11,0,0,1,0,CIN201506290
2015-06-30,0,Tue,MIN,CIN,hughp001,desca001,8,5,38,11,1,0,2,3,0,0,0,2,0,5,0,0,1,0,8,4,8,8,2,0,27,15,1,0,3,0,CIN201506300
2015-07-01,0,Wed,MIN,CIN,may-t001,cuetj001,1,2,29,6,1,0,0,1,0,1,0,3,0,7,0,0,0,0,7,2,1,1,0,0,27,7,1,0,0,0,CIN201507010
2015-07-03,0,Fri,MIL,CIN,fierm001,lorem002,12,1,31,6,1,0,0,1,0,0,0,3,0,2,0,0,2,0,6,5,12,12,0,0,27,14,1,0,1,0,CIN201507030
2015-07-04,0,Sat,MIL,CIN,nelsj004,smitj004,7,3,39,11,3,0,2,3,0,0,0,1,0,5,0,0,0,0,10,6,7,7,0,1,27,10,1,0,1,0,CIN201507040
2015-07-05,0,Sun,MIL,CIN,jungt001,leakm001,6,1,30,4,2,0,0,1,0,0,0,3,0,5,1,0,1,0,5,4,6,6,0,1,27,12,0,0,2,0,CIN201507050
2015-07-06,0,Mon,CIN,WAS,desca001,fistd001,3,2,36,10,3,0,1,3,1,0,0,2,1,6,0,1,1,0,9,5,2,2,1,0,27,9,0,1,0,0,WAS201507060
2015-07-07,0,Tue,CIN,WAS,cuetj001,schem001,5,0,35,9,2,1,1,5,0,1,1,1,0,7,1,0,1,0,6,1,0,0,0,0,27,12,2,0,1,0,WAS201507070
2015-07-09,0,Thu,CIN,MIA,lorem002,fernj003,0,2,32,7,2,0,0,0,0,0,0,0,0,11,0,0,2,0,5,3,2,2,0,0,24,15,0,0,2,0,MIA201507090
2015-07-10,0,Fri,CIN,MIA,leakm001,pheld001,1,0,32,7,1,0,1,1,1,0,0,2,0,8,0,0,1,0,7,2,0,0,0,0,27,11,0,0,0,0,MIA201507100
2015-07-11,0,Sat,CIN,MIA,igler001,conla001,3,14,33,8,1,0,1,3,0,1,0,3,0,4,2,0,0,0,7,6,14,14,0,0,24,12,0,0,1,0,MIA201507110
2015-07-12,0,Sun,CIN,MIA,cuetj001,hared001,1,8,32,5,3,0,0,1,1,0,1,3,0,8,0,0,0,0,9,4,5,5,0,0,24,12,2,0,1,0,MIA201507120
2015-07-17,0,Fri,CLE,CIN,bauet001,leakm001,1,6,32,10,2,0,2,6,2,0,0,5,0,7,1,0,1,0,9,4,1,1,1,0,27,10,1,0,1,0,CIN201507170
2015-07-18,0,Sat,CLE,CIN,klubc001,desca001,9,4,33,8,1,0,1,4,0,1,0,2,0,6,0,0,0,0,5,5,9,9,0,0,27,9,0,0,0,0,CIN201507180
2015-07-19,0,Sun,CLE,CIN,carrc003,cuetj001,5,3,41,10,2,0,1,3,0,0,1,2,0,11,0,1,1,0,8,7,4,4,0,0,33,8,1,0,0,0,CIN201507190
2015-07-20,0,Mon,CHN,CIN,richc002,lorem002,4,5,30,8,1,1,3,4,0,0,0,3,0,3,0,0,2,0,4,5,4,4,0,0,27,5,0,0,0,0,CIN201507200
2015-07-21,0,Tue,CHN,CIN,hammj002,igler001,5,4,50,13,0,0,0,4,0,1,0,3,0,7,2,0,0,0,11,6,5,5,0,0,39,10,0,1,0,0,CIN201507210
2015-07-22,1,Wed,CHN,CIN,hendk001,leakm001,1,9,37,13,3,0,1,9,0,0,0,4,0,11,1,0,0,0,8,2,1,1,0,0,27,5,0,0,1,0,CIN201507221
2015-07-22,2,Wed,CHN,CIN,beeld001,cingt001,6,5,38,13,2,0,0,5,0,0,0,6,2,11,0,1,1,0,12,4,6,6,0,0,27,10,0,0,0,0,CIN201507222
2015-07-24,0,Fri,CIN,COL,desca001,butle001,5,6,35,10,5,1,1,5,0,0,0,5,3,7,1,1,1,0,8,3,6,6,1,0,26,11,0,0,0,0,COL201507240
2015-07-25,0,Sat,CIN,COL,cuetj001,rusic001,5,2,37,12,0,0,1,5,0,0,0,0,0,9,1,1,2,0,5,3,1,1,0,1,27,9,1,0,1,0,COL201507250
2015-07-26,0,Sun,CIN,COL,lorem002,kendk001,7,17,39,14,1,0,1,7,1,0,0,5,0,5,0,0,1,0,11,5,17,17,0,0,24,12,0,0,0,0,COL201507260
2015-07-27,0,Mon,CIN,SLN,igler001,lynnl001,1,4,29,5,1,0,0,1,1,1,2,3,0,7,0,0,1,0,8,3,4,4,0,0,24,8,0,0,0,0,SLN201507270
2015-07-28,0,Tue,CIN,SLN,leakm001,garcj004,4,0,31,7,2,0,1,4,1,0,0,2,0,5,0,0,2,0,3,2,0,0,0,0,27,10,0,0,0,0,SLN201507280
2015-07-29,0,Wed,CIN,SLN,desca001,lackj001,1,0,29,2,0,0,1,1,0,0,0,2,0,8,1,0,0,0,3,3,0,0,0,0,27,16,0,0,2,0,SLN201507290
2015-07-30,0,Thu,PIT,CIN,burna001,holmd002,5,15,43,19,3,0,3,15,0,1,2,6,0,6,4,0,0,0,13,4,5,5,0,0,27,8,0,0,1,0,CIN201507300
2015-07-31,0,Fri,PIT,CIN,lockj001,lorem002,5,4,34,10,1,0,2,4,1,0,0,6,0,8,2,0,0,0,10,5,5,5,2,0,27,7,0,0,0,0,CIN201507310
2015-08-01,0,Sat,PIT,CIN,coleg001,igler001,3,4,31,9,3,1,0,4,0,2,1,1,0,11,2,0,0,0,7,4,3,3,0,0,27,9,0,0,0,0,CIN201508010
2015-08-02,0,Sun,PIT,CIN,mortc002,sampk001,3,0,33,6,2,0,0,0,0,0,2,0,0,7,0,0,0,0,8,3,3,3,0,0,27,4,1,0,0,0,CIN201508020
2015-08-04,0,Tue,SLN,CIN,lackj001,desca001,2,3,30,7,2,0,0,3,0,0,0,2,0,7,1,0,1,0,5,4,2,2,0,0,27,9,0,0,1,0,CIN201508040
2015-08-05,0,Wed,SLN,CIN,martc006,holmd002,4,3,46,7,3,0,0,3,0,0,1,6,0,13,1,0,1,0,11,8,4,4,0,0,39,10,1,0,2,0,CIN201508050
2015-08-06,0,Thu,SLN,CIN,wachm001,lorem002,3,0,32,5,1,0,0,0,0,0,0,5,0,8,0,0,0,0,10,4,3,3,0,0,27,8,0,0,0,0,CIN201508060
2015-08-07,0,Fri,CIN,ARI,igler001,andec001,0,2,30,5,1,0,0,0,0,0,0,2,0,8,0,0,1,0,5,3,2,2,0,0,24,10,0,0,2,0,ARI201508070
2015-08-08,0,Sat,CIN,ARI,sampk001,ray-r002,4,1,35,8,2,0,3,4,0,0,0,1,0,11,0,0,0,0,5,4,1,1,1,0,27,8,2,0,1,0,ARI201508080
2015-08-09,0,Sun,CIN,ARI,desca001,corbp001,3,4,37,8,3,0,0,3,0,0,0,2,0,8,2,0,1,0,6,6,4,4,0,0,28,18,0,0,1,0,ARI201508090
2015-08-10,0,Mon,CIN,SDN,holmd002,kenni001,1,2,30,4,0,0,1,1,1,0,0,7,0,9,2,0,0,0,10,3,2,2,0,0,24,9,0,0,1,0,SDN201508100
2015-08-11,0,Tue,CIN,SDN,lorem002,rea-c001,6,11,35,11,3,0,2,6,0,1,0,2,0,7,0,0,2,0,5,4,8,8,1,0,24,10,2,0,0,0,SDN201508110
2015-08-12,0,Wed,CIN,SDN,igler001,shiej002,7,3,34,9,1,1,1,6,1,1,1,4,2,11,2,0,0,0,7,4,3,3,0,0,27,10,0,0,2,0,SDN201508120
2015-08-13,0,Thu,CIN,LAN,sampk001,latom001,10,3,39,15,5,0,2,10,1,1,0,2,1,9,2,1,1,0,6,5,2,2,0,0,27,5,1,0,1,0,LAN201508130
2015-08-14,0,Fri,CIN,LAN,lambj002,wooda002,3,5,30,5,1,0,1,3,0,0,0,3,0,6,0,0,1,0,3,3,5,5,1,0,24,8,0,0,2,0,LAN201508140
2015-08-15,0,Sat,CIN,LAN,holmd002,andeb004,3,8,33,7,1,0,1,3,0,0,0,2,0,5,0,0,1,0,5,4,8,8,1,0,24,13,1,0,3,0,LAN201508150
2015-08-16,0,Sun,CIN,LAN,desca001,greiz001,1,2,31,6,3,0,0,1,0,1,0,2,0,10,0,0,1,0,6,3,2,2,0,0,24,5,0,0,1,0,LAN201508160
2015-08-18,0,Tue,KCA,CIN,volqe001,igler001,3,1,43,5,0,0,1,1,0,0,0,6,1,16,1,0,1,0,9,8,2,2,1,0,39,26,1,0,3,0,CIN201508180
2015-08-19,0,Wed,KCA,CIN,guthj001,sampk001,4,3,34,9,1,0,2,3,0,0,0,5,0,10,0,0,0,0,9,4,4,4,0,0,27,11,0,0,0,0,CIN201508190
2015-08-20,0,Thu,ARI,CIN,corbp001,lambj002,5,4,34,10,2,1,0,4,0,1,0,1,0,9,0,0,0,0,5,4,5,5,0,0,27,10,0,0,0,0,CIN201508200
2015-08-21,0,Fri,ARI,CIN,delar003,holmd002,6,3,36,9,4,0,1,3,0,0,0,1,0,7,0,0,0,0,7,3,6,6,0,0,27,8,0,0,0,0,CIN201508210
2015-08-22,0,Sat,ARI,CIN,delgr001,desca001,11,7,40,13,4,0,0,7,0,0,0,5,0,7,0,0,0,0,11,4,11,11,2,0,27,12,0,0,1,0,CIN201508220
2015-08-23,0,Sun,ARI,CIN,andec001,igler001,4,0,29,5,1,0,0,0,0,0,0,3,0,5,0,0,2,0,5,3,3,3,0,0,27,6,2,0,1,0,CIN201508230
2015-08-24,0,Mon,DET,CIN,farmb001,sampk001,5,12,35,11,3,1,3,12,0,0,0,6,1,5,2,0,0,0,5,5,5,5,0,0,27,8,0,0,1,0,CIN201508240
2015-08-25,0,Tue,LAN,CIN,wooda002,lambj002,5,1,31,7,3,0,0,1,0,0,0,5,0,6,0,0,3,0,8,4,5,5,0,0,27,8,0,0,0,0,CIN201508250
2015-08-26,0,Wed,LAN,CIN,andeb004,holmd002,7,4,35,8,1,0,0,4,0,0,0,3,0,9,0,1,0,0,7,4,7,7,0,0,27,8,1,0,0,0,CIN201508260
2015-08-27,0,Thu,LAN,CIN,greiz001,desca001,1,0,31,4,0,0,0,0,0,0,0,3,0,10,1,0,0,0,7,3,1,1,0,0,27,13,0,0,5,0,CIN201508270
2015-08-28,0,Fri,CIN,MIL,igler001,jungt001,0,5,29,5,0,0,0,0,0,0,0,4,0,7,2,1,2,0,6,3,5,5,0,0,24,7,0,0,0,0,MIL201508280
2015-08-29,0,Sat,CIN,MIL,sampk001,garzm001,12,9,42,17,2,0,3,11,0,0,0,3,0,4,0,1,1,0,6,6,8,8,1,0,27,5,2,0,0,0,MIL201508290
2015-08-30,0,Sun,CIN,MIL,lambj002,peraw001,1,4,33,8,3,0,0,1,0,0,0,1,0,6,0,0,2,0,6,3,4,4,0,0,24,12,0,0,2,0,MIL201508300
2015-08-31,0,Mon,CIN,CHN,lorem002,hendk001,13,6,39,11,1,0,2,11,0,0,1,7,1,7,0,0,1,0,7,6,6,6,0,0,27,10,0,0,0,0,CHN201508310
2015-09-01,0,Tue,CIN,CHN,desca001,hared001,4,5,33,7,3,0,2,4,0,0,0,1,0,11,2,0,1,0,3,4,5,5,1,0,24,5,0,0,0,0,CHN201509010
2015-09-02,0,Wed,CIN,CHN,igler001,hammj002,7,4,39,12,2,1,2,7,1,0,0,1,0,6,2,0,0,0,7,3,4,4,1,0,27,10,0,1,1,0,CHN201509020
2015-09-05,2,Sat,MIL,CIN,peraw001,sampk001,7,3,33,7,4,0,1,3,0,0,2,2,1,4,0,0,1,0,7,4,7,7,1,0,27,10,0,0,0,0,CIN201509052
2015-09-05,1,Sat,MIL,CIN,garzm001,lambj002,8,6,37,12,1,0,0,4,0,1,0,4,0,7,0,0,1,0,9,5,8,8,0,0,27,12,1,0,1,0,CIN201509051
2015-09-06,0,Sun,MIL,CIN,nelsj004,lorem002,3,6,36,12,0,0,2,5,0,0,1,4,1,5,0,1,1,0,11,5,3,3,0,0,27,12,0,0,0,0,CIN201509060
2015-09-07,0,Mon,PIT,CIN,lockj001,desca001,1,3,27,4,0,0,0,2,0,1,0,3,0,8,0,1,2,0,4,3,1,1,0,0,27,11,1,0,1,0,CIN201509070
