Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays,Game ID
2015-04-23,0,Thu,OAK,ANA,chavj001,tropn001,0,2,35,8,1,0,0,0,0,0,0,2,0,8,0,0,0,0,10,3,1,1,0,0,24,5,1,0,0,0,ANA201504230
2015-04-24,0,Fri,HOU,OAK,keucd001,kazms001,5,4,38,8,1,0,1,4,1,0,0,3,0,5,0,0,1,0,5,6,5,5,0,0,33,15,1,1,0,0,OAK201504240
2015-04-25,0,Sat,HOU,OAK,felds001,gravk001,9,3,33,6,0,1,0,3,0,0,0,4,0,9,0,0,0,0,7,2,7,7,1,0,27,8,2,0,1,0,OAK201504250
2015-04-26,0,Sun,HOU,OAK,wojca001,pomed001,7,6,32,7,2,1,0,6,1,1,0,3,0,6,0,0,0,0,4,5,5,5,1,0,27,8,1,0,0,0,OAK201504260
2015-04-28,0,Tue,ANA,OAK,weavj003,grays001,2,6,31,7,0,0,2,6,0,0,1,1,0,1,2,0,1,0,3,2,2,2,1,0,27,10,0,0,1,0,OAK201504280
2015-04-29,0,Wed,ANA,OAK,shoem001,hahnj001,6,3,35,8,4,0,0,3,0,0,0,1,0,7,0,0,1,0,6,6,6,6,0,0,27,9,0,0,1,0,OAK201504290
2015-04-30,0,Thu,ANA,OAK,richg002,chavj001,6,5,34,9,0,0,1,5,0,0,0,5,0,5,0,0,2,0,7,5,6,6,0,0,27,11,1,0,1,0,OAK201504300
2015-05-01,0,Fri,OAK,TEX,kazms001,lewic001,7,5,34,8,1,0,1,7,0,0,0,4,0,9,0,1,0,0,4,5,5,5,0,0,27,7,0,0,0,0,TEX201505010
2015-05-02,0,Sat,OAK,TEX,pomed001,martn002,7,8,40,12,3,0,1,6,0,1,2,1,0,5,1,0,2,0,7,7,8,8,0,0,27,7,0,0,1,0,TEX201505020
2015-05-03,0,Sun,OAK,TEX,grays001,gally001,7,1,36,10,1,0,3,6,0,0,0,6,0,2,0,2,0,0,8,4,1,1,2,0,27,9,1,0,0,0,TEX201505030
2015-05-04,0,Mon,OAK,MIN,hahnj001,hughp001,7,8,40,13,3,0,2,7,0,0,0,2,0,5,0,0,0,0,8,3,8,8,1,0,24,8,1,0,1,0,MIN201505040
2015-05-05,0,Tue,OAK,MIN,chavj001,may-t001,2,1,35,9,0,0,0,2,0,0,0,2,0,7,1,0,1,0,8,3,0,0,0,0,27,6,1,0,1,0,MIN201505050
2015-05-06,0,Wed,OAK,MIN,kazms001,gibsk002,0,13,32,6,2,0,0,0,0,0,0,2,0,5,0,0,1,0,7,4,13,13,1,0,24,8,1,0,1,0,MIN201505060
2015-05-07,0,Thu,OAK,MIN,pomed001,nolar001,5,6,33,8,3,0,1,5,0,2,0,2,0,6,1,0,0,0,5,4,4,4,0,0,24,8,2,0,1,0,MIN201505070
2015-05-08,0,Fri,OAK,SEA,grays001,walkt004,3,4,40,6,1,0,1,3,0,0,1,3,1,14,1,0,0,0,8,6,4,4,2,0,30,7,1,0,1,0,SEA201505080
2015-05-09,0,Sat,OAK,SEA,hahnj001,happj001,2,7,39,10,0,0,1,2,0,0,0,2,0,13,2,0,0,0,12,5,5,5,2,0,24,9,4,0,0,0,SEA201505090
2015-05-10,0,Sun,OAK,SEA,chavj001,hernf002,3,4,33,6,0,0,3,3,0,0,0,1,0,7,0,0,0,0,4,3,4,4,0,0,24,6,1,0,0,0,SEA201505100
2015-05-11,0,Mon,BOS,OAK,porcr001,kazms001,5,4,44,13,4,0,0,3,0,1,0,3,0,7,1,0,1,0,11,6,5,5,1,0,33,10,1,0,1,0,OAK201505110
2015-05-12,0,Tue,BOS,OAK,mastj001,pomed001,2,9,36,12,1,1,3,9,0,0,0,4,0,5,0,0,0,0,7,3,2,2,0,0,27,11,1,0,0,0,OAK201505120
2015-05-13,0,Wed,BOS,OAK,milew001,grays001,2,0,31,5,1,1,0,0,0,0,0,5,0,4,0,0,1,0,9,4,1,1,1,0,27,11,1,0,0,0,OAK201505130
2015-05-15,0,Fri,CHA,OAK,rodoc001,hahnj001,7,6,38,12,2,1,1,6,0,0,0,8,0,7,0,0,1,0,13,5,5,2,0,0,27,12,1,0,1,0,OAK201505150
2015-05-16,0,Sat,CHA,OAK,dankj001,chavj001,4,3,33,7,1,0,1,2,0,0,0,3,0,6,0,0,1,0,6,5,4,4,2,0,27,15,1,0,2,0,OAK201505160
2015-05-17,0,Sun,CHA,OAK,samaj001,kazms001,7,3,33,8,0,0,1,3,0,0,0,3,0,6,1,0,2,0,6,4,5,5,0,0,27,13,4,0,1,0,OAK201505170
2015-05-18,0,Mon,OAK,HOU,pomed001,mccul002,2,1,32,6,3,0,0,2,0,0,0,5,0,9,0,0,1,0,8,4,1,1,0,0,27,12,1,0,2,0,HOU201505180
2015-05-19,0,Tue,OAK,HOU,grays001,carmf001,4,6,33,10,3,0,1,3,0,0,0,4,0,6,3,1,1,0,6,4,6,6,0,0,24,8,0,0,0,0,HOU201505190
2015-05-20,0,Wed,OAK,HOU,hahnj001,keucd001,1,6,35,7,1,0,0,0,0,0,0,3,0,7,0,0,0,0,10,3,6,6,2,0,24,10,1,0,0,0,HOU201505200
2015-05-21,0,Thu,OAK,TBA,chavj001,coloa001,0,3,32,6,0,1,0,0,0,0,0,2,0,9,0,1,0,0,7,4,3,3,0,0,24,5,1,1,0,0,TBA201505210
2015-05-22,0,Fri,OAK,TBA,kazms001,archc001,2,5,36,9,0,0,1,2,0,1,0,4,0,12,2,0,0,0,12,4,4,4,0,0,24,12,1,1,2,0,TBA201505220
2015-05-23,0,Sat,OAK,TBA,gravk001,karnn001,5,0,35,10,0,0,0,4,0,0,0,7,0,6,2,1,1,0,10,3,0,0,0,0,27,9,0,0,0,0,TBA201505230
2015-05-24,0,Sun,OAK,TBA,grays001,ramie004,7,2,32,8,1,0,3,7,0,2,1,6,0,7,1,0,1,0,7,5,2,2,0,0,27,13,0,0,0,0,TBA201505240
2015-05-25,0,Mon,DET,OAK,grees005,hahnj001,0,4,33,9,2,1,0,4,0,1,0,1,0,6,0,0,0,0,7,1,0,0,1,0,27,14,3,0,3,0,OAK201505250
2015-05-26,0,Tue,DET,OAK,pricd001,chavj001,1,0,35,7,2,0,0,0,0,0,1,1,0,3,0,0,0,0,10,2,0,0,0,0,27,10,1,0,1,0,OAK201505260
2015-05-27,0,Wed,DET,OAK,wilsa001,kazms001,3,2,29,6,1,2,0,2,0,1,0,5,0,5,0,0,2,0,6,5,3,3,0,0,27,10,0,0,1,0,OAK201505270
2015-05-28,0,Thu,NYA,OAK,sabac001,gravk001,4,5,32,9,1,0,2,5,0,1,0,2,0,5,0,0,0,0,6,4,4,4,0,0,27,7,1,0,0,0,OAK201505280
2015-05-29,0,Fri,NYA,OAK,capuc001,grays001,2,6,35,10,4,0,1,6,0,0,0,3,0,8,0,0,0,0,8,3,2,2,1,0,27,14,0,0,1,0,OAK201505290
2015-05-30,0,Sat,NYA,OAK,eovan001,hahnj001,5,3,37,12,0,0,0,3,0,1,0,0,0,10,0,0,0,0,8,3,4,4,0,0,27,13,1,0,1,0,OAK201505300
2015-05-31,0,Sun,NYA,OAK,warra001,chavj001,0,3,29,8,0,0,1,3,0,1,0,1,0,4,2,0,1,0,4,2,0,0,0,0,27,9,0,0,2,0,OAK201505310
2015-06-02,0,Tue,OAK,DET,gravk001,simoa001,5,3,34,7,0,0,1,5,0,0,0,5,0,9,0,0,1,0,7,3,3,3,1,0,27,15,0,0,0,0,DET201506020
2015-06-03,0,Wed,OAK,DET,grays001,sanca004,6,1,32,7,3,1,1,6,0,1,2,5,0,1,0,0,1,0,7,2,1,1,0,0,27,13,2,0,1,0,DET201506030
2015-06-04,0,Thu,OAK,DET,hahnj001,grees005,7,5,36,10,2,1,0,6,0,0,0,4,1,6,1,0,1,0,6,4,5,5,1,0,27,11,0,0,1,0,DET201506040
2015-06-05,0,Fri,OAK,BOS,kazms001,milew001,2,4,33,8,1,0,1,2,0,0,1,1,0,8,0,0,2,0,6,4,3,3,0,0,24,9,3,0,2,0,BOS201506050
2015-06-06,0,Sat,OAK,BOS,chavj001,kellj001,2,4,32,5,1,1,1,2,0,0,0,4,0,10,0,0,0,0,7,5,4,4,1,0,24,8,0,0,1,0,BOS201506060
2015-06-07,0,Sun,OAK,BOS,gravk001,buchc001,4,7,37,11,5,0,0,3,0,0,0,3,0,8,1,1,0,0,9,5,7,7,0,0,24,9,0,1,1,0,BOS201506070
2015-06-09,0,Tue,TEX,OAK,martn002,grays001,2,1,32,5,2,0,0,1,0,0,1,4,0,6,0,0,1,0,9,4,2,2,1,0,27,11,0,0,1,0,OAK201506090
2015-06-10,0,Wed,TEX,OAK,gally001,hahnj001,4,5,36,10,1,0,0,4,0,0,0,2,1,10,1,0,0,0,8,5,4,4,0,0,27,9,1,0,1,0,OAK201506100
2015-06-11,0,Thu,TEX,OAK,gonzc002,kazms001,0,7,32,11,1,0,2,7,0,1,1,6,0,4,2,0,1,0,9,2,0,0,0,0,27,5,0,0,1,0,OAK201506110
2015-06-12,0,Fri,OAK,ANA,chavj001,santh001,4,5,37,10,1,0,3,4,0,0,0,2,0,9,2,0,0,0,8,3,5,5,0,0,24,11,1,0,3,0,ANA201506120
2015-06-13,0,Sat,OAK,ANA,gravk001,wilsc004,0,1,28,2,1,0,0,0,0,0,0,4,0,10,0,0,1,0,5,1,1,1,0,0,24,13,0,0,1,0,ANA201506130
2015-06-14,0,Sun,OAK,ANA,grays001,shoem001,8,1,42,12,4,0,0,6,0,0,1,1,1,9,2,0,0,0,9,3,0,0,1,0,27,8,2,1,0,0,ANA201506140
2015-06-15,0,Mon,OAK,SDN,hahnj001,rosst001,9,1,40,13,1,0,1,9,0,0,0,7,1,10,1,0,0,0,11,4,1,1,0,0,27,9,1,0,0,0,SDN201506150
2015-06-16,0,Tue,OAK,SDN,kazms001,casha001,6,5,33,8,2,1,1,6,0,0,0,6,0,5,2,1,1,0,6,5,4,4,0,1,27,15,1,0,2,0,SDN201506160
2015-06-17,0,Wed,SDN,OAK,despo001,chavj001,2,16,40,20,4,1,1,16,0,2,1,3,0,4,0,1,1,0,6,3,2,2,0,0,27,8,0,0,0,0,OAK201506170
2015-06-18,0,Thu,SDN,OAK,kenni001,gravk001,3,1,31,5,3,0,1,1,0,0,0,1,0,7,0,0,1,0,4,4,3,3,0,0,27,6,2,0,0,0,OAK201506180
2015-06-19,0,Fri,ANA,OAK,shoem001,grays001,12,7,37,11,2,0,2,7,0,0,0,3,0,6,1,0,1,0,6,6,9,9,0,0,27,13,4,0,1,0,OAK201506190
2015-06-20,0,Sat,ANA,OAK,weavj003,hahnj001,1,4,35,11,5,0,0,4,0,0,0,3,0,6,1,0,0,0,10,2,1,1,1,0,27,13,1,1,2,0,OAK201506200
2015-06-21,0,Sun,ANA,OAK,richg002,kazms001,2,3,31,8,2,0,0,3,0,0,0,2,0,3,0,1,0,0,6,2,2,2,0,0,27,9,1,0,2,0,OAK201506210
2015-06-23,0,Tue,OAK,TEX,chavj001,gonzc002,8,6,37,11,3,0,2,8,0,0,1,2,0,5,0,0,0,0,5,5,5,5,0,0,27,16,1,1,1,0,TEX201506230
2015-06-24,0,Wed,OAK,TEX,gravk001,rodrw002,8,2,41,14,3,0,2,8,0,0,0,5,0,9,0,0,0,0,11,3,2,2,0,0,27,12,0,0,2,0,TEX201506240
2015-06-25,0,Thu,OAK,TEX,grays001,lewic001,6,3,35,10,0,0,0,6,0,1,0,4,0,4,0,0,1,0,7,4,3,3,0,0,27,8,0,0,0,0,TEX201506250
2015-06-26,0,Fri,KCA,OAK,volqe001,hahnj001,5,2,31,4,2,0,0,2,0,0,1,1,0,5,0,0,0,0,4,4,3,3,0,0,27,12,1,1,2,0,OAK201506260
2015-06-27,0,Sat,KCA,OAK,younc003,kazms001,3,2,30,4,3,0,0,0,0,0,0,4,0,7,2,0,2,0,5,3,3,3,0,1,27,7,0,0,0,0,OAK201506270
2015-06-28,0,Sun,KCA,OAK,guthj001,chavj001,5,3,36,11,3,0,0,3,0,2,0,1,0,10,0,0,0,0,9,4,5,5,0,0,27,4,2,0,0,0,OAK201506280
2015-06-29,0,Mon,COL,OAK,haled001,gravk001,1,7,34,11,2,1,3,7,0,0,0,2,0,3,0,0,1,0,5,4,1,1,0,0,27,10,1,0,2,0,OAK201506290
2015-06-30,0,Tue,COL,OAK,delaj001,bassc001,2,1,31,6,2,0,0,1,0,0,0,4,1,6,1,0,2,0,7,4,2,2,1,0,27,8,0,0,0,0,OAK201506300
2015-07-01,0,Wed,COL,OAK,bettc001,hahnj001,1,4,31,8,2,2,0,4,0,1,0,5,1,5,0,0,0,0,9,3,1,1,1,0,27,9,1,0,1,0,OAK201507010
2015-07-02,0,Thu,SEA,OAK,eliar001,kazms001,0,4,30,6,2,1,1,4,0,0,0,2,0,7,1,0,0,0,4,2,0,0,0,0,27,13,0,0,1,0,OAK201507020
2015-07-03,0,Fri,SEA,OAK,happj001,chavj001,9,5,37,11,2,0,0,5,0,0,0,0,0,8,0,0,1,0,5,3,8,8,0,0,27,13,2,0,2,0,OAK201507030
2015-07-04,0,Sat,SEA,OAK,hernf002,gravk001,0,2,31,10,1,0,0,2,1,1,0,2,0,7,1,1,0,0,9,3,0,0,0,0,27,13,0,0,1,0,OAK201507040
2015-07-05,0,Sun,SEA,OAK,montm002,bassc001,2,1,32,8,1,0,1,1,0,0,0,2,0,5,0,0,3,0,6,4,2,2,0,0,27,7,0,0,1,0,OAK201507050
2015-07-07,0,Tue,OAK,NYA,grays001,eovan001,4,3,36,8,0,0,2,4,0,0,0,1,0,11,1,0,2,0,3,4,3,3,2,0,30,10,1,0,3,0,NYA201507070
2015-07-08,0,Wed,OAK,NYA,kazms001,sabac001,4,5,36,9,1,0,1,4,0,0,0,3,0,5,0,0,0,0,8,5,4,4,1,0,24,10,1,0,1,0,NYA201507080
2015-07-09,0,Thu,OAK,NYA,chavj001,tanam001,2,6,30,3,2,0,0,2,0,0,0,1,0,7,0,0,1,1,3,4,4,4,0,0,24,4,1,0,0,0,NYA201507090
2015-07-10,0,Fri,OAK,CLE,gravk001,salad001,1,5,30,5,2,0,0,1,0,1,1,1,0,8,0,1,1,0,5,4,5,5,1,0,24,5,0,0,0,0,CLE201507100
2015-07-11,0,Sat,OAK,CLE,bassc001,carrc003,5,4,34,10,4,0,0,4,0,1,0,2,0,9,0,1,1,0,5,5,4,4,1,0,27,11,0,0,1,0,CLE201507110
2015-07-12,0,Sun,OAK,CLE,grays001,klubc001,2,0,30,5,0,0,1,2,0,0,0,2,0,6,0,0,2,0,3,1,0,0,0,0,27,15,0,0,1,0,CLE201507120
2015-07-17,0,Fri,MIN,OAK,sante001,grays001,5,0,33,5,0,0,0,0,0,0,0,1,0,2,1,0,0,0,7,4,5,5,0,0,27,10,2,0,0,0,OAK201507170
2015-07-18,0,Sat,MIN,OAK,hughp001,kazms001,2,3,35,10,1,0,1,3,0,0,0,3,1,5,2,0,2,0,8,3,2,2,0,0,30,11,1,0,3,0,OAK201507180
2015-07-19,0,Sun,MIN,OAK,milot001,chavj001,1,14,39,12,2,0,5,14,0,0,3,0,0,6,0,0,0,0,4,4,1,1,0,0,27,8,0,0,0,0,OAK201507190
2015-07-21,0,Tue,TOR,OAK,buehm001,gravk001,7,1,34,8,0,1,0,1,0,0,0,1,0,4,0,0,1,0,7,4,7,7,0,0,27,14,0,0,1,0,OAK201507210
2015-07-22,0,Wed,TOR,OAK,doubf001,grays001,3,4,38,11,2,0,0,4,0,1,0,4,1,7,2,1,2,0,10,4,3,3,1,0,30,19,0,0,3,0,OAK201507220
2015-07-23,0,Thu,TOR,OAK,dickr001,pomed001,5,2,31,5,2,0,0,2,0,0,1,1,0,6,0,0,2,0,4,4,5,5,0,0,27,12,0,0,0,0,OAK201507230
2015-07-24,0,Fri,OAK,SFN,chavj001,peavj001,3,9,33,8,1,0,1,3,1,0,0,0,0,5,0,0,1,0,4,6,8,8,1,0,24,8,1,0,1,0,SFN201507240
2015-07-25,0,Sat,OAK,SFN,bassc001,bumgm001,1,2,33,6,2,1,0,1,0,0,0,4,0,9,0,0,0,0,9,3,2,2,0,0,24,9,0,0,1,0,SFN201507250
2015-07-26,0,Sun,OAK,SFN,gravk001,hudst001,3,4,34,8,2,0,0,2,0,0,0,1,0,5,0,2,0,0,5,5,4,4,0,0,24,10,1,0,2,0,SFN201507260
2015-07-28,0,Tue,OAK,LAN,grays001,andeb004,2,0,32,6,1,0,1,2,0,0,0,1,0,5,0,1,0,0,4,1,0,0,0,0,27,11,0,0,0,0,LAN201507280
2015-07-29,0,Wed,OAK,LAN,chavj001,bolsm001,7,10,38,13,3,0,1,7,1,0,0,4,0,7,3,0,2,0,9,6,10,10,0,0,24,7,0,0,0,0,LAN201507290
2015-07-30,0,Thu,CLE,OAK,carrc003,bassc001,3,1,29,2,1,0,0,1,0,0,0,1,0,7,1,0,0,0,2,3,3,3,0,0,27,15,2,0,1,0,OAK201507300
2015-07-31,0,Fri,CLE,OAK,salad001,gravk001,2,1,29,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,5,1,1,0,0,27,7,1,0,1,0,OAK201507310
2015-08-01,0,Sat,CLE,OAK,andec002,brooa001,1,5,30,8,2,0,1,4,0,0,0,2,0,4,1,0,1,0,3,3,1,1,0,0,27,6,1,0,0,0,OAK201508010
2015-08-02,0,Sun,CLE,OAK,bauet001,grays001,1,2,35,7,1,0,0,2,0,0,0,4,0,9,0,0,0,0,8,5,1,1,2,0,30,11,0,0,3,0,OAK201508020
2015-08-03,0,Mon,BAL,OAK,wilst004,chavj001,9,2,32,6,2,0,0,2,0,0,0,2,0,6,0,1,0,0,5,3,9,9,0,0,27,11,1,0,2,0,OAK201508030
2015-08-04,0,Tue,BAL,OAK,gonzm003,bassc001,0,5,29,7,3,1,1,5,0,0,1,5,1,8,0,1,1,0,6,3,0,0,0,0,27,9,0,0,1,0,OAK201508040
2015-08-05,0,Wed,BAL,OAK,chenw001,gravk001,7,3,35,8,5,0,0,3,0,1,0,5,0,11,3,1,0,0,8,5,7,7,2,0,30,14,0,0,2,0,OAK201508050
2015-08-06,0,Thu,HOU,OAK,felds001,brooa001,5,4,37,7,1,0,2,4,0,0,0,4,0,5,0,0,1,0,7,5,4,4,0,0,30,8,2,0,0,0,OAK201508060
2015-08-07,0,Fri,HOU,OAK,keucd001,grays001,1,3,31,10,1,0,1,3,0,1,1,2,0,3,0,0,2,0,8,1,1,1,0,0,27,10,0,0,1,0,OAK201508070
2015-08-08,0,Sat,HOU,OAK,mchuc001,chavj001,1,2,29,5,3,0,0,2,0,0,0,3,0,10,1,0,0,0,6,3,1,1,0,1,27,8,0,0,1,0,OAK201508080
2015-08-09,0,Sun,HOU,OAK,fierm001,bassc001,4,5,36,12,2,0,1,5,0,0,0,4,2,6,0,1,0,0,9,4,4,4,1,0,27,6,0,0,0,0,OAK201508090
2015-08-11,0,Tue,OAK,TOR,gravk001,hutcd001,2,4,31,6,2,0,0,2,1,0,0,2,0,9,0,0,1,0,5,3,2,2,0,0,24,9,2,0,0,0,TOR201508110
2015-08-12,0,Wed,OAK,TOR,brooa001,dickr001,3,10,33,9,3,0,1,3,0,0,0,2,0,8,0,0,2,0,5,2,10,10,0,0,24,8,0,0,0,0,TOR201508120
2015-08-13,0,Thu,OAK,TOR,chavj001,buehm001,2,4,33,8,1,1,0,2,0,0,0,2,0,3,0,0,2,0,6,3,4,4,0,0,24,8,0,0,1,0,TOR201508130
2015-08-14,0,Fri,OAK,BAL,millb001,jimeu001,6,8,53,17,4,1,1,6,1,0,0,4,1,15,0,0,0,0,13,7,8,8,0,0,37,12,0,0,1,0,BAL201508140
2015-08-15,0,Sat,OAK,BAL,bassc001,gonzm003,3,4,31,7,0,1,2,3,0,0,0,3,0,8,1,0,2,0,4,2,4,4,0,0,26,13,0,0,3,0,BAL201508150
2015-08-16,0,Sun,OAK,BAL,gravk001,chenw001,2,18,36,9,3,0,1,2,0,0,0,1,0,10,0,0,0,0,8,6,18,18,0,0,24,11,0,0,1,0,BAL201508160
2015-08-17,0,Mon,OAK,BAL,grays001,tillc001,2,4,28,3,0,0,2,2,0,0,0,4,0,4,0,0,2,1,4,4,1,1,0,0,24,10,3,0,0,0,BAL201508170
2015-08-18,0,Tue,LAN,OAK,kersc001,doubf001,4,5,39,12,4,0,0,5,1,0,0,2,0,9,0,0,0,0,10,5,3,3,0,0,30,7,0,1,1,0,OAK201508180
2015-08-19,0,Wed,LAN,OAK,wooda002,chavj001,2,5,28,8,2,0,0,4,0,1,0,4,0,2,0,0,2,0,4,2,2,2,0,0,27,8,0,0,0,0,OAK201508190
2015-08-21,0,Fri,TBA,OAK,smyld001,bassc001,2,1,37,9,0,0,0,1,0,0,0,0,0,6,1,0,0,0,9,3,2,2,1,0,27,16,1,0,1,0,OAK201508210
2015-08-22,0,Sat,TBA,OAK,ramie004,grays001,5,4,33,8,4,0,2,4,0,0,0,2,0,6,0,0,1,1,5,3,5,5,0,0,27,15,0,0,2,0,OAK201508220
2015-08-23,0,Sun,TBA,OAK,odorj001,gravk001,2,8,34,11,2,2,0,8,0,0,0,2,0,6,0,0,1,0,4,4,2,2,0,0,27,10,0,0,2,0,OAK201508230
2015-08-24,0,Mon,OAK,SEA,doubf001,iwakh001,11,5,41,15,5,0,2,11,0,0,0,2,0,7,1,0,0,0,5,5,5,5,0,0,27,10,0,0,0,0,SEA201508240
2015-08-25,0,Tue,OAK,SEA,chavj001,montm002,5,6,37,12,3,0,1,5,0,1,0,6,0,7,1,0,1,0,12,3,6,6,0,0,24,10,0,0,0,0,SEA201508250
2015-08-26,0,Wed,OAK,SEA,bassc001,hernf002,2,8,31,4,0,0,2,2,0,0,1,2,0,8,0,0,0,0,5,6,8,8,0,0,24,12,2,0,2,0,SEA201508260
2015-08-28,0,Fri,OAK,ARI,grays001,andec001,4,6,34,8,3,0,1,4,0,0,0,1,0,5,0,0,1,0,4,3,4,4,0,0,24,13,1,2,0,0,ARI201508280
2015-08-29,0,Sat,OAK,ARI,brooa001,chacj001,3,2,34,8,2,0,1,3,0,0,0,3,1,6,0,1,0,0,7,3,2,2,0,0,27,13,0,0,2,0,ARI201508290
2015-08-30,0,Sun,OAK,ARI,chavj001,websa001,7,4,50,18,1,1,1,6,0,0,1,3,2,9,0,0,0,0,14,6,2,2,0,0,33,8,1,0,0,0,ARI201508300
2015-08-31,0,Mon,ANA,OAK,santh001,doubf001,5,11,32,9,5,0,1,11,0,1,0,6,0,12,0,0,0,0,4,5,5,5,2,0,27,11,0,0,1,0,OAK201508310
2015-09-01,0,Tue,ANA,OAK,shoem001,martc008,6,2,34,7,0,0,1,1,0,0,0,2,0,7,0,0,0,0,7,5,6,6,0,0,27,13,0,1,2,0,OAK201509010
2015-09-02,0,Wed,ANA,OAK,heana001,grays001,9,4,37,10,2,1,2,4,0,0,0,0,0,8,0,0,1,0,6,7,9,9,2,0,27,12,0,0,0,0,OAK201509020
2015-09-04,0,Fri,SEA,OAK,olmoe001,brooa001,11,8,39,15,2,1,1,8,0,0,0,4,0,6,1,2,2,0,8,7,11,11,0,0,27,9,1,0,1,0,OAK201509040
2015-09-05,0,Sat,SEA,OAK,hernf002,chavj001,8,3,32,7,1,0,1,3,0,0,0,0,0,9,0,0,2,0,2,5,8,8,1,0,27,14,0,0,2,0,OAK201509050
