Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays,Game ID
2015-04-18,0,Sat,CLE,MIN,salad001,hughp001,4,2,31,6,3,0,1,2,0,0,0,3,0,14,0,0,1,0,5,3,4,4,1,0,27,11,0,0,0,0,MIN201504180
2015-04-19,0,Sun,CLE,MIN,houst002,may-t001,2,7,34,11,2,0,1,7,0,1,1,3,0,5,0,0,0,0,8,3,2,2,0,0,27,4,1,0,1,0,MIN201504190
2015-04-20,0,Mon,MIN,KCA,gibsk002,volqe001,1,7,31,5,0,0,0,0,0,0,0,2,0,7,0,1,1,0,5,4,6,6,2,0,24,15,1,0,1,0,KCA201504200
2015-04-21,0,Tue,MIN,KCA,milot001,vargj001,5,6,36,10,2,0,0,5,0,0,0,1,0,6,0,0,1,0,5,5,6,6,1,0,24,8,0,0,0,0,KCA201504210
2015-04-22,0,Wed,MIN,KCA,pelfm001,guthj001,3,0,35,10,2,0,0,3,0,0,1,6,0,8,0,1,1,0,12,3,0,0,1,0,27,10,0,0,2,0,KCA201504220
2015-04-24,0,Fri,MIN,SEA,hughp001,hernf002,0,2,32,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,1,2,2,0,0,24,4,1,0,1,0,SEA201504240
2015-04-25,0,Sat,MIN,SEA,may-t001,paxtj001,8,5,39,10,3,0,1,8,0,0,0,7,0,10,1,1,0,0,11,7,5,5,0,0,27,8,0,0,0,0,SEA201504250
2015-04-26,0,Sun,MIN,SEA,gibsk002,eliar001,4,2,40,9,2,1,0,4,1,0,1,7,3,9,0,1,0,0,12,4,2,2,1,0,33,16,1,0,1,0,SEA201504260
2015-04-27,0,Mon,DET,MIN,pricd001,milot001,5,4,34,9,4,0,0,4,1,1,0,2,0,8,0,0,0,0,7,3,5,5,1,0,27,15,0,0,4,0,MIN201504270
2015-04-28,0,Tue,DET,MIN,sanca004,pelfm001,2,3,32,10,1,0,0,3,1,0,0,1,0,6,1,0,0,0,7,3,1,1,0,0,27,8,1,0,1,0,MIN201504280
2015-04-29,0,Wed,DET,MIN,grees005,hughp001,10,7,38,13,1,0,2,7,0,0,1,1,0,13,0,1,2,0,6,6,10,10,0,0,27,9,0,0,0,0,MIN201504290
2015-04-30,0,Thu,CHA,MIN,salec001,may-t001,2,12,38,13,3,0,1,12,0,0,0,2,0,7,0,0,0,0,4,4,2,2,0,0,27,11,0,0,0,0,MIN201504300
2015-05-01,0,Fri,CHA,MIN,quinj001,gibsk002,0,1,28,7,0,0,0,0,0,0,0,3,0,6,1,0,2,0,6,2,0,0,0,0,27,14,3,0,2,0,MIN201505010
2015-05-02,0,Sat,CHA,MIN,noesh001,nolar001,3,5,33,11,2,0,2,5,0,1,0,3,0,4,0,0,1,0,8,6,3,3,0,0,27,14,1,0,3,0,MIN201505020
2015-05-03,0,Sun,CHA,MIN,dankj001,pelfm001,3,13,45,19,1,1,2,12,0,0,1,1,0,8,0,0,1,0,10,4,2,2,0,0,27,15,1,0,4,0,MIN201505030
2015-05-04,0,Mon,OAK,MIN,hahnj001,hughp001,7,8,36,13,5,0,1,8,0,0,0,2,0,8,1,1,1,0,6,4,7,7,0,0,27,10,0,0,0,0,MIN201505040
2015-05-05,0,Tue,OAK,MIN,chavj001,may-t001,2,1,32,5,0,0,0,1,0,0,0,1,0,9,0,1,0,0,5,5,2,2,0,0,27,9,0,0,1,0,MIN201505050
2015-05-06,0,Wed,OAK,MIN,kazms001,gibsk002,0,13,35,12,2,1,3,13,0,1,1,4,0,6,0,0,1,0,4,3,0,0,1,0,27,13,0,0,1,0,MIN201505060
2015-05-07,0,Thu,OAK,MIN,pomed001,nolar001,5,6,28,5,1,0,0,5,0,1,0,6,0,6,1,0,1,0,5,5,5,5,0,0,27,8,0,0,0,0,MIN201505070
2015-05-08,0,Fri,MIN,CLE,pelfm001,bauet001,9,3,38,13,6,0,1,8,1,0,0,3,0,9,1,0,1,0,6,3,3,3,0,0,27,16,0,0,0,0,CLE201505080
2015-05-09,0,Sat,MIN,CLE,hughp001,chenb001,7,4,41,16,2,0,2,6,0,0,0,2,1,5,0,0,2,0,9,4,4,4,0,0,27,7,1,0,0,0,CLE201505090
2015-05-10,0,Sun,MIN,CLE,may-t001,salad001,2,8,29,2,0,0,1,2,0,0,0,2,0,16,0,0,0,0,2,4,8,8,1,0,24,6,1,0,0,0,CLE201505100
2015-05-12,0,Tue,MIN,DET,gibsk002,simoa001,1,2,35,7,2,1,0,1,0,1,0,1,0,10,1,1,0,0,6,3,2,2,0,0,28,12,0,0,1,0,DET201505120
2015-05-13,0,Wed,MIN,DET,nolar001,lobsk001,6,2,36,12,2,3,1,6,0,0,0,3,0,6,0,0,2,0,6,6,0,0,0,0,27,9,1,0,1,0,DET201505130
2015-05-14,0,Thu,MIN,DET,pelfm001,sanca004,1,13,30,5,0,0,0,1,0,0,0,1,0,10,1,0,2,0,3,4,12,12,0,0,24,13,2,0,1,0,DET201505140
2015-05-15,0,Fri,TBA,MIN,odorj001,hughp001,2,3,33,9,2,1,1,3,0,1,0,0,0,6,0,0,0,0,7,3,2,2,1,0,27,8,0,0,0,0,MIN201505150
2015-05-16,0,Sat,TBA,MIN,coloa001,may-t001,4,6,31,11,2,0,1,6,0,1,1,5,0,5,0,1,2,0,8,4,4,4,0,0,27,7,0,0,0,0,MIN201505160
2015-05-17,0,Sun,TBA,MIN,archc001,gibsk002,11,3,31,6,1,0,0,3,0,0,0,2,0,9,2,0,2,0,3,6,11,11,1,0,27,13,1,0,0,0,MIN201505170
2015-05-19,0,Tue,MIN,PIT,nolar001,lirif001,8,5,34,8,2,0,2,6,0,0,2,2,0,7,0,0,1,0,3,5,4,4,1,0,27,8,1,0,1,0,PIT201505190
2015-05-20,0,Wed,MIN,PIT,pelfm001,lockj001,4,3,47,10,3,0,1,4,0,0,0,5,1,10,1,0,1,0,9,8,3,3,1,0,39,16,0,0,2,0,PIT201505200
2015-05-22,0,Fri,MIN,CHA,hughp001,samaj001,2,3,28,3,1,0,0,2,1,1,0,1,0,11,1,0,0,0,2,3,3,3,0,0,24,9,0,1,1,0,CHA201505220
2015-05-23,0,Sat,MIN,CHA,may-t001,salec001,4,3,31,6,1,0,2,4,1,0,1,2,1,10,0,0,2,0,4,4,3,3,0,0,27,8,1,0,0,0,CHA201505230
2015-05-24,0,Sun,MIN,CHA,gibsk002,quinj001,8,1,37,9,2,0,2,7,0,0,0,2,0,7,0,0,0,0,4,2,1,1,0,0,27,14,0,0,1,0,CHA201505240
2015-05-25,0,Mon,BOS,MIN,kellj001,nolar001,2,7,37,16,3,0,1,7,0,1,0,2,0,8,2,0,1,0,9,3,2,2,0,1,27,10,0,0,1,0,MIN201505250
2015-05-26,0,Tue,BOS,MIN,buchc001,pelfm001,1,2,30,7,3,0,0,2,0,0,1,1,0,4,0,0,2,0,6,3,1,1,1,0,27,13,0,0,2,0,MIN201505260
2015-05-27,0,Wed,BOS,MIN,porcr001,hughp001,4,6,29,8,0,0,2,6,0,0,0,2,0,2,0,1,2,0,1,6,4,4,1,0,27,10,0,0,0,0,MIN201505270
2015-05-29,0,Fri,TOR,MIN,buehm001,may-t001,6,4,31,6,2,0,0,4,0,1,0,0,0,3,0,1,1,0,1,7,6,6,0,0,27,13,0,0,1,0,MIN201505290
2015-05-30,0,Sat,TOR,MIN,sanca006,gibsk002,2,3,29,9,2,1,1,3,1,0,0,3,0,6,0,2,1,0,6,5,1,1,0,0,27,10,2,0,3,0,MIN201505300
2015-05-31,0,Sun,TOR,MIN,hutcd001,nolar001,5,6,32,9,3,0,1,6,0,1,0,1,0,6,1,0,1,0,4,6,4,4,0,0,27,13,2,0,1,0,MIN201505310
2015-06-02,0,Tue,MIN,BOS,pelfm001,buchc001,0,1,29,3,0,0,0,0,0,0,0,3,0,9,1,0,1,0,5,2,1,1,0,0,24,11,0,0,1,0,BOS201506020
2015-06-03,2,Wed,MIN,BOS,may-t001,porcr001,2,0,30,5,2,0,0,2,1,0,0,0,0,6,1,0,1,0,2,3,0,0,0,0,27,6,0,0,0,0,BOS201506032
2015-06-03,1,Wed,MIN,BOS,hughp001,rodre004,3,6,31,5,0,0,2,3,0,0,0,3,0,7,0,0,1,0,4,4,6,6,0,0,24,11,0,0,0,0,BOS201506031
2015-06-04,0,Thu,MIN,BOS,milot001,wrigs001,8,4,40,11,1,0,1,7,0,1,0,4,2,7,1,0,0,0,10,6,2,2,0,0,27,17,2,0,0,0,BOS201506040
2015-06-05,0,Fri,MIL,MIN,lohsk001,gibsk002,10,5,37,10,0,0,1,5,0,0,0,1,1,7,0,0,0,0,6,6,10,10,0,0,27,12,2,0,1,0,MIN201506050
2015-06-06,0,Sat,MIL,MIN,garzm001,grahj002,4,2,31,7,2,0,1,2,2,0,0,1,0,5,0,0,2,0,5,5,3,3,1,0,27,13,1,0,2,0,MIN201506060
2015-06-07,0,Sun,MIL,MIN,fierm001,pelfm001,0,2,32,9,1,1,0,2,0,0,0,4,0,5,0,0,0,0,10,2,0,0,1,0,27,11,0,0,3,0,MIN201506070
2015-06-08,0,Mon,KCA,MIN,vargj001,hughp001,3,1,32,8,1,0,1,1,0,0,1,1,0,6,0,1,2,0,6,3,3,3,1,0,27,11,0,0,1,0,MIN201506080
2015-06-09,0,Tue,KCA,MIN,younc003,may-t001,2,0,27,1,0,1,0,0,0,0,0,4,0,5,1,1,0,0,4,5,2,2,2,0,27,10,0,0,1,0,MIN201506090
2015-06-10,0,Wed,KCA,MIN,volqe001,gibsk002,7,2,33,7,0,0,1,2,0,0,0,3,0,8,0,0,2,0,7,2,4,4,0,0,27,10,3,0,1,0,MIN201506100
2015-06-12,0,Fri,MIN,TEX,milot001,rodrw002,2,6,30,5,0,0,1,2,0,1,0,3,0,7,0,0,1,0,5,5,6,6,0,0,24,9,0,0,0,0,TEX201506120
2015-06-13,0,Sat,MIN,TEX,pelfm001,lewic001,7,11,35,9,7,0,0,7,0,0,1,2,0,7,0,0,1,0,4,5,11,11,0,0,24,16,0,0,4,0,TEX201506130
2015-06-14,0,Sun,MIN,TEX,hughp001,martn002,4,3,37,11,4,4,1,4,0,0,0,3,2,7,0,0,0,0,9,3,3,3,0,0,27,9,0,0,2,0,TEX201506140
2015-06-15,0,Mon,MIN,SLN,may-t001,lackj001,2,3,30,5,2,1,0,2,0,1,1,1,0,7,0,0,1,0,4,4,3,3,0,0,24,10,0,0,1,0,SLN201506150
2015-06-16,0,Tue,MIN,SLN,gibsk002,wachm001,2,3,33,7,3,0,0,2,0,0,0,2,0,6,2,1,0,0,6,4,3,3,0,0,24,10,0,0,2,0,SLN201506160
2015-06-17,0,Wed,SLN,MIN,martc006,milot001,1,3,29,7,3,1,0,2,0,1,1,3,0,8,0,0,0,0,7,3,1,1,0,0,27,12,0,0,1,0,MIN201506170
2015-06-18,0,Thu,SLN,MIN,garcj004,pelfm001,1,2,30,7,0,0,2,2,1,0,0,4,1,6,0,0,2,0,7,2,1,1,0,0,27,10,0,0,1,0,MIN201506180
2015-06-19,0,Fri,CHN,MIN,hendk001,hughp001,2,7,34,12,6,1,0,5,0,0,0,2,0,3,1,1,1,0,5,2,2,2,0,0,27,9,0,0,1,0,MIN201506190
2015-06-20,0,Sat,CHN,MIN,lestj001,may-t001,4,1,32,7,0,0,1,1,0,0,0,5,0,8,2,1,2,0,6,5,2,2,0,0,30,7,1,0,2,0,MIN201506200
2015-06-21,0,Sun,CHN,MIN,arrij001,gibsk002,8,0,31,4,1,0,0,0,0,0,0,0,0,7,1,0,1,0,4,5,8,8,0,0,27,8,0,0,0,0,MIN201506210
2015-06-22,0,Mon,CHA,MIN,dankj001,milot001,2,13,38,15,3,0,4,13,0,1,0,2,1,4,1,0,0,0,4,3,2,2,0,0,27,14,0,0,2,0,MIN201506220
2015-06-23,0,Tue,CHA,MIN,samaj001,pelfm001,6,2,33,9,1,0,1,2,0,0,1,1,0,7,0,1,1,0,6,4,5,5,0,0,27,17,1,0,0,0,MIN201506230
2015-06-24,0,Wed,CHA,MIN,salec001,hughp001,1,6,33,11,4,0,0,5,0,1,0,1,0,10,0,0,1,0,5,2,1,1,0,0,27,10,0,0,0,0,MIN201506240
2015-06-26,0,Fri,MIN,MIL,may-t001,lohsk001,4,10,34,7,0,0,2,4,0,0,0,1,0,4,1,0,0,0,4,5,9,9,0,0,24,7,1,0,1,0,MIL201506260
2015-06-27,0,Sat,MIN,MIL,gibsk002,garzm001,5,2,31,7,1,0,3,5,0,0,0,4,0,4,1,2,1,0,3,4,2,2,0,0,27,14,1,0,1,0,MIL201506270
2015-06-28,0,Sun,MIN,MIL,milot001,fierm001,3,5,31,7,0,0,1,3,0,1,0,5,0,7,1,1,0,0,7,4,5,5,0,0,24,7,0,0,0,0,MIL201506280
2015-06-29,0,Mon,MIN,CIN,pelfm001,leakm001,7,11,34,9,3,0,1,6,1,0,0,3,0,10,2,0,1,0,4,5,11,11,0,0,24,7,0,0,1,0,CIN201506290
2015-06-30,0,Tue,MIN,CIN,hughp001,desca001,8,5,39,15,3,0,1,8,0,1,0,4,1,11,2,0,3,0,9,4,4,4,2,0,27,6,2,0,1,0,CIN201506300
2015-07-01,0,Wed,MIN,CIN,may-t001,cuetj001,1,2,31,4,1,0,0,1,0,0,1,1,0,9,0,0,0,0,5,3,1,1,2,0,24,6,1,0,0,0,CIN201507010
2015-07-02,0,Thu,MIN,KCA,gibsk002,younc003,2,0,32,10,3,2,0,2,3,0,0,1,0,6,0,2,0,0,7,2,0,0,0,0,27,12,0,0,1,0,KCA201507020
2015-07-03,0,Fri,MIN,KCA,milot001,guthj001,2,3,35,5,2,0,0,2,0,1,0,1,0,7,0,0,1,0,5,5,3,3,1,0,28,12,0,0,1,0,KCA201507030
2015-07-04,0,Sat,MIN,KCA,pelfm001,blanj001,5,3,37,13,3,1,1,5,0,1,0,1,0,9,0,0,1,0,7,7,3,3,1,0,27,14,0,0,2,0,KCA201507040
2015-07-05,0,Sun,MIN,KCA,sante001,duffd001,2,3,30,7,3,0,1,2,1,0,0,3,0,2,0,1,2,0,5,3,3,3,0,0,24,7,0,0,1,0,KCA201507050
2015-07-06,0,Mon,BAL,MIN,chenw001,hughp001,2,4,33,6,0,0,3,4,0,0,0,4,0,6,1,0,1,0,5,5,2,2,0,0,30,9,0,0,2,0,MIN201507060
2015-07-07,0,Tue,BAL,MIN,gausk001,gibsk002,3,8,32,11,2,0,1,7,0,1,1,4,1,7,1,0,2,0,6,4,3,3,0,0,27,8,0,0,1,0,MIN201507070
2015-07-08,0,Wed,BAL,MIN,jimeu001,milot001,3,5,33,11,4,0,2,5,0,0,0,6,0,9,2,2,0,0,10,3,3,3,0,0,27,8,0,0,1,0,MIN201507080
2015-07-09,0,Thu,DET,MIN,pricd001,pelfm001,4,2,33,6,0,0,0,2,1,0,0,3,0,8,0,0,0,0,8,3,4,4,0,0,27,15,0,0,2,0,MIN201507090
2015-07-10,0,Fri,DET,MIN,verlj001,sante001,6,8,34,10,1,0,1,8,0,0,1,2,0,7,2,0,1,0,4,4,6,6,0,0,27,7,0,0,1,0,MIN201507100
2015-07-11,0,Sat,DET,MIN,simoa001,hughp001,5,9,37,16,3,1,1,9,0,0,1,2,0,9,1,1,1,0,7,5,5,5,0,0,27,7,0,0,1,0,MIN201507110
2015-07-12,0,Sun,DET,MIN,grees005,gibsk002,1,7,31,9,1,2,2,7,0,1,0,3,0,6,0,1,0,0,4,2,0,0,0,0,27,16,1,0,3,0,MIN201507120
2015-07-17,0,Fri,MIN,OAK,sante001,grays001,5,0,35,8,0,0,2,5,0,0,0,3,0,9,1,1,0,0,6,2,0,0,1,0,27,7,1,0,0,0,OAK201507170
2015-07-18,0,Sat,MIN,OAK,hughp001,kazms001,2,3,32,6,2,0,0,2,0,1,1,1,0,7,0,0,3,0,3,5,3,3,1,0,27,8,0,0,2,0,OAK201507180
2015-07-19,0,Sun,MIN,OAK,milot001,chavj001,1,14,34,7,2,1,0,1,0,0,1,1,0,14,0,0,0,0,8,5,12,12,1,0,24,5,3,0,0,0,OAK201507190
2015-07-21,0,Tue,MIN,ANA,gibsk002,shoem001,0,7,28,2,0,0,0,0,0,0,0,3,0,13,0,0,1,0,4,3,6,6,0,0,24,8,1,0,1,0,ANA201507210
2015-07-22,0,Wed,MIN,ANA,pelfm001,wilsc004,2,5,36,9,1,0,0,2,0,0,0,5,0,7,2,0,1,0,12,2,3,3,0,0,24,11,1,0,3,0,ANA201507220
2015-07-23,0,Thu,MIN,ANA,sante001,richg002,3,0,29,5,1,0,1,3,1,0,0,3,1,7,1,0,1,0,3,2,0,0,0,0,27,4,0,0,0,0,ANA201507230
2015-07-24,0,Fri,NYA,MIN,pinem001,hughp001,1,10,37,14,5,0,4,10,0,1,0,0,0,6,0,0,0,0,4,3,0,0,0,0,27,8,1,0,0,0,MIN201507240
2015-07-25,0,Sat,NYA,MIN,sabac001,milot001,8,5,34,7,0,0,2,5,0,0,1,4,0,6,0,0,1,0,7,5,8,8,0,0,27,11,1,0,1,0,MIN201507250
2015-07-26,0,Sun,NYA,MIN,eovan001,gibsk002,7,2,34,10,1,0,0,2,0,0,0,1,0,5,0,0,2,0,6,3,7,7,1,0,27,10,0,0,0,0,MIN201507260
2015-07-28,0,Tue,PIT,MIN,mortc002,pelfm001,8,7,36,12,2,2,0,6,0,0,0,5,0,6,0,0,3,0,7,6,7,7,0,0,27,6,1,0,0,0,MIN201507280
2015-07-29,0,Wed,PIT,MIN,lirif001,sante001,10,4,38,12,3,1,0,4,0,0,0,2,0,9,0,0,0,0,9,4,8,8,2,0,27,17,3,0,1,0,MIN201507290
2015-07-30,0,Thu,SEA,MIN,happj001,hughp001,5,9,39,13,1,1,3,9,0,0,0,4,1,6,2,0,0,0,10,4,5,5,0,0,27,6,1,0,1,0,MIN201507300
2015-07-31,0,Fri,SEA,MIN,walkt004,milot001,6,1,29,1,0,0,1,1,0,0,0,1,0,11,0,0,0,0,2,3,6,6,0,0,27,9,0,0,0,0,MIN201507310
2015-08-01,0,Sat,SEA,MIN,montm002,gibsk002,2,3,31,6,1,1,0,1,0,0,0,4,1,10,1,0,2,0,6,4,2,2,0,0,27,11,0,0,0,0,MIN201508010
2015-08-02,0,Sun,SEA,MIN,iwakh001,pelfm001,4,1,37,4,2,0,1,1,0,0,0,2,0,11,0,0,0,0,5,6,4,4,1,0,33,18,0,0,2,0,MIN201508020
2015-08-03,0,Mon,MIN,TOR,sante001,pricd001,1,5,30,3,2,0,1,1,0,0,0,2,0,12,0,0,0,0,4,3,5,5,0,0,24,6,0,0,0,0,TOR201508030
2015-08-04,0,Tue,MIN,TOR,hughp001,estrm001,1,3,28,2,1,0,0,1,0,1,0,3,0,6,0,0,0,0,4,4,3,3,1,0,24,11,0,0,0,0,TOR201508040
2015-08-05,0,Wed,MIN,TOR,dufft001,hutcd001,7,9,35,10,3,0,1,7,1,0,0,2,0,11,0,1,1,0,4,6,9,9,3,0,24,6,0,0,0,0,TOR201508050
2015-08-06,0,Thu,MIN,TOR,gibsk002,buehm001,3,9,32,5,1,0,2,3,0,0,0,2,0,1,0,0,0,0,4,5,9,9,1,0,24,10,1,0,1,0,TOR201508060
2015-08-07,0,Fri,MIN,CLE,pelfm001,andec002,10,9,41,15,5,2,2,10,1,0,0,2,1,8,1,0,0,0,7,6,6,6,0,0,27,7,1,0,1,0,CLE201508070
2015-08-08,0,Sat,MIN,CLE,sante001,bauet001,4,17,33,9,0,0,3,4,0,0,0,3,0,12,0,0,3,0,5,7,17,17,1,0,24,11,0,0,0,0,CLE201508080
2015-08-09,0,Sun,MIN,CLE,hughp001,klubc001,1,8,29,3,2,0,0,1,0,0,0,1,0,10,0,0,1,0,2,5,8,8,0,0,24,9,0,0,0,0,CLE201508090
2015-08-11,0,Tue,TEX,MIN,gally001,gibsk002,2,3,31,6,3,0,0,3,0,0,0,5,0,3,0,0,0,0,7,5,2,2,0,0,27,8,0,0,1,0,MIN201508110
2015-08-12,0,Wed,TEX,MIN,martn002,pelfm001,1,11,42,18,2,0,3,11,0,1,0,2,0,8,0,0,0,0,10,2,1,1,0,0,27,12,0,0,0,0,MIN201508120
2015-08-13,0,Thu,TEX,MIN,gonzc002,sante001,6,5,33,7,2,0,1,4,0,0,0,5,0,4,0,0,0,0,6,5,6,6,1,0,27,12,0,0,1,0,MIN201508130
2015-08-14,0,Fri,CLE,MIN,klubc001,may-t001,6,1,27,1,0,0,1,1,0,0,0,1,0,7,0,0,1,0,0,5,6,6,1,0,27,10,0,0,1,0,MIN201508140
2015-08-15,0,Sat,CLE,MIN,tomlj001,dufft001,1,4,30,6,0,0,3,4,0,0,0,1,0,6,0,0,1,0,3,4,1,1,0,0,27,13,0,0,1,0,MIN201508150
2015-08-16,0,Sun,CLE,MIN,carrc003,milot001,1,4,32,9,1,1,1,4,0,0,0,3,0,7,1,0,0,0,7,5,1,1,0,0,27,11,1,0,0,0,MIN201508160
2015-08-17,0,Mon,MIN,NYA,gibsk002,mitcb001,7,8,44,16,0,0,3,7,0,0,0,2,0,14,2,3,0,0,9,6,8,8,0,0,28,10,1,0,0,0,NYA201508170
2015-08-18,0,Tue,MIN,NYA,pelfm001,sabac001,4,8,32,7,2,0,1,4,0,0,0,3,0,9,0,0,1,0,4,4,8,8,0,0,24,4,0,0,0,0,NYA201508180
2015-08-19,0,Wed,MIN,NYA,sante001,eovan001,3,4,32,5,0,0,0,3,0,0,0,2,0,12,0,0,0,0,4,2,4,4,0,0,24,8,0,0,2,0,NYA201508190
2015-08-20,0,Thu,MIN,BAL,dufft001,gonzm003,15,2,44,18,2,0,2,14,0,0,0,4,0,8,0,0,1,0,6,2,2,2,0,0,27,11,0,0,2,0,BAL201508200
2015-08-21,0,Fri,MIN,BAL,milot001,chenw001,4,3,37,11,2,0,0,4,0,1,1,3,0,9,0,0,0,0,11,4,3,3,0,0,27,13,0,0,0,0,BAL201508210
2015-08-22,0,Sat,MIN,BAL,gibsk002,tillc001,3,2,32,7,3,0,0,3,2,0,0,4,1,8,0,0,0,0,8,4,2,2,1,0,27,13,0,0,0,0,BAL201508220
2015-08-23,0,Sun,MIN,BAL,pelfm001,gausk001,4,3,46,7,2,0,1,3,0,0,0,0,0,16,0,0,0,0,6,8,3,3,0,0,36,13,1,0,1,0,BAL201508230
2015-08-25,0,Tue,MIN,TBA,sante001,karnn001,11,7,38,12,2,1,3,11,0,0,0,5,0,11,0,0,1,0,5,6,7,7,0,0,27,10,0,0,1,0,TBA201508250
2015-08-26,0,Wed,MIN,TBA,dufft001,archc001,5,3,39,13,4,0,2,5,1,1,0,1,0,15,1,0,0,0,10,4,3,3,0,0,27,6,1,0,2,0,TBA201508260
2015-08-27,0,Thu,MIN,TBA,milot001,smyld001,4,5,35,9,4,0,1,3,0,0,0,2,0,11,0,0,1,0,6,4,4,4,0,0,24,10,0,1,1,0,TBA201508270
2015-08-28,0,Fri,HOU,MIN,kazms001,gibsk002,0,3,26,3,1,0,1,3,0,0,2,2,0,7,0,0,0,0,3,5,0,0,0,0,27,9,1,0,0,0,MIN201508280
2015-08-29,0,Sat,HOU,MIN,fierm001,pelfm001,4,1,31,5,2,0,0,0,0,0,1,3,0,10,0,0,1,0,7,5,4,4,0,0,27,8,2,0,0,0,MIN201508290
2015-08-30,0,Sun,HOU,MIN,mccul002,sante001,5,7,31,8,2,1,2,7,0,1,1,4,0,7,1,0,0,0,6,4,5,5,0,0,27,6,0,0,1,0,MIN201508300
2015-09-01,0,Tue,CHA,MIN,salec001,dufft001,6,8,36,12,3,0,1,7,1,1,0,3,1,13,0,0,0,0,9,6,6,6,0,0,27,10,0,0,1,0,MIN201509010
2015-09-02,0,Wed,CHA,MIN,rodoc001,milot001,0,3,29,7,1,0,1,3,0,0,0,4,0,7,0,0,1,0,6,3,0,0,0,0,27,8,1,0,0,0,MIN201509020
2015-09-03,0,Thu,CHA,MIN,samaj001,gibsk002,6,4,35,7,0,0,1,4,0,0,0,4,0,8,0,0,0,0,8,5,6,6,2,0,27,8,0,0,0,0,MIN201509030
2015-09-04,0,Fri,MIN,HOU,pelfm001,mchuc001,0,8,32,7,2,0,0,0,0,0,0,1,0,9,0,0,1,0,6,5,8,8,0,0,24,7,0,0,1,0,HOU201509040
2015-09-05,0,Sat,MIN,HOU,sante001,mccul002,3,2,31,5,2,1,0,2,0,0,1,2,0,10,0,0,1,0,4,2,2,2,0,0,27,6,0,0,1,0,HOU201509050
2015-09-06,0,Sun,MIN,HOU,dufft001,keucd001,5,8,34,8,1,0,3,5,0,1,0,2,0,12,0,0,0,0,5,5,8,8,0,0,24,9,0,0,1,0,HOU201509060
