Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays
2015-05-03,0,Sun,SEA,HOU,happj001,carmf001,6,7,33,10,4,2,0,4,0,0,0,3,0,6,0,1,2,0,3,3,7,7,0,0,24,12,0,0,0,0
2015-05-04,0,Mon,SEA,ANA,hernf002,shoem001,3,2,31,4,0,0,3,3,0,0,1,1,0,11,0,0,0,0,3,3,2,2,1,0,27,14,0,0,2,0
2015-05-05,0,Tue,SEA,ANA,paxtj001,richg002,4,5,35,9,4,0,0,4,0,1,1,2,1,6,0,0,0,0,8,3,5,5,1,0,24,6,0,0,1,0
2015-05-06,0,Wed,SEA,ANA,eliar001,wilsc004,3,4,34,9,1,0,1,3,0,1,1,1,0,6,1,1,1,0,7,4,4,4,0,0,25,13,0,0,1,0
2015-05-08,0,Fri,OAK,SEA,grays001,walkt004,3,4,39,10,3,0,1,4,0,0,0,3,1,15,0,0,0,0,8,7,3,3,1,0,33,9,2,0,0,0
2015-05-09,0,Sat,OAK,SEA,hahnj001,happj001,2,7,35,10,2,0,0,3,0,0,2,6,1,6,2,0,0,0,12,6,2,2,1,0,27,5,1,0,0,0
2015-05-10,0,Sun,OAK,SEA,chavj001,hernf002,3,4,29,5,3,0,0,4,0,1,0,4,0,7,0,0,0,0,6,3,3,3,0,0,27,7,0,0,0,0
2015-05-12,0,Tue,SDN,SEA,kenni001,paxtj001,4,11,36,15,2,0,6,11,1,0,1,4,0,7,0,1,0,0,7,5,2,2,0,0,27,7,1,0,1,0
2015-05-13,0,Wed,SDN,SEA,shiej002,walkt004,4,2,36,9,2,0,1,2,0,0,0,3,0,14,1,0,1,0,10,4,3,3,1,0,27,7,1,0,0,0
2015-05-14,0,Thu,BOS,SEA,kellj001,eliar001,2,1,32,7,0,0,0,1,0,0,0,3,0,2,0,0,1,0,7,5,2,2,0,0,27,12,1,0,1,0
2015-05-15,0,Fri,BOS,SEA,buchc001,happj001,1,2,31,5,1,0,1,2,0,0,0,0,0,11,0,0,0,0,3,2,1,1,0,0,27,12,0,0,1,0
2015-05-16,0,Sat,BOS,SEA,porcr001,hernf002,4,2,32,5,1,0,2,2,0,0,0,2,0,9,0,0,0,0,5,3,4,4,0,0,27,11,0,0,0,0
2015-05-17,0,Sun,BOS,SEA,wrigs001,paxtj001,0,5,31,8,1,0,2,4,0,0,0,3,0,7,0,1,0,0,5,2,0,0,0,0,27,14,0,0,1,0
2015-05-19,0,Tue,SEA,BAL,walkt004,gonzm003,4,9,33,6,0,0,2,4,0,0,1,3,0,9,0,0,0,0,6,4,7,7,1,0,24,8,1,1,2,0
2015-05-20,0,Wed,SEA,BAL,eliar001,chenw001,4,2,38,12,3,1,1,4,0,0,0,1,0,6,0,0,1,0,8,3,2,2,0,0,27,10,0,0,1,0
2015-05-21,0,Thu,SEA,BAL,happj001,tillc001,4,5,36,10,0,0,0,4,0,1,0,7,1,12,1,1,0,0,13,6,5,5,0,0,24,8,1,0,0,0
2015-05-22,0,Fri,SEA,TOR,hernf002,estrm001,4,3,32,6,2,1,1,4,0,0,0,4,0,6,1,1,0,0,5,3,3,3,0,0,27,15,0,0,3,0
2015-05-23,0,Sat,SEA,TOR,paxtj001,buehm001,3,2,31,6,2,0,1,3,1,0,1,3,0,6,0,0,1,0,6,4,2,2,1,0,27,11,0,0,1,0
2015-05-24,0,Sun,SEA,TOR,walkt004,sanca006,2,8,31,8,1,0,1,2,0,1,0,2,0,9,0,1,2,0,5,4,8,8,0,0,24,7,0,0,0,0
2015-05-25,0,Mon,SEA,TBA,eliar001,odorj001,4,1,35,9,3,0,1,4,0,0,0,3,1,8,0,1,0,0,7,4,1,1,1,0,27,11,0,0,0,0
2015-05-26,0,Tue,SEA,TBA,happj001,coloa001,7,6,41,12,0,0,2,7,0,0,0,3,0,7,2,1,1,0,7,5,6,6,0,0,30,9,0,0,0,0
2015-05-27,0,Wed,SEA,TBA,hernf002,archc001,3,0,30,3,1,0,1,3,0,0,0,2,0,14,0,0,0,0,2,1,0,0,0,0,27,11,0,0,4,0
2015-05-28,0,Thu,CLE,SEA,klubc001,paxtj001,5,3,34,7,0,0,2,3,0,0,1,1,0,16,0,0,0,0,6,3,4,4,0,0,27,9,1,0,0,0
2015-05-29,0,Fri,CLE,SEA,bauet001,walkt004,1,2,28,6,0,0,1,2,0,0,0,5,0,11,0,2,0,0,7,2,1,1,0,0,27,10,0,0,1,0
2015-05-30,0,Sat,CLE,SEA,marcs001,eliar001,4,3,35,11,3,0,1,3,0,0,0,4,0,8,0,1,1,0,9,5,4,4,0,0,27,10,0,0,1,0
2015-05-31,0,Sun,CLE,SEA,salad001,happj001,6,3,40,5,2,0,0,2,0,1,0,6,2,11,0,0,0,0,8,8,6,6,0,0,36,17,0,1,3,0
2015-06-01,0,Mon,NYA,SEA,pinem001,hernf002,7,2,33,8,1,1,0,2,0,0,0,2,0,13,0,1,2,0,6,3,7,7,1,0,27,13,0,0,1,0
2015-06-02,0,Tue,NYA,SEA,sabac001,montm002,5,3,45,14,2,0,0,3,0,0,1,3,0,13,1,1,1,0,13,7,5,5,1,0,33,14,0,0,2,0
2015-06-03,0,Wed,NYA,SEA,tanam001,walkt004,3,1,31,5,1,1,0,1,0,0,1,1,0,13,0,0,0,0,5,2,3,3,0,0,27,11,0,0,0,0
2015-06-04,0,Thu,TBA,SEA,ramie004,eliar001,2,1,35,10,2,0,0,1,1,0,0,2,0,9,0,0,0,0,10,2,2,2,0,1,27,10,0,0,2,0
2015-06-05,0,Fri,TBA,SEA,odorj001,happj001,1,0,33,7,0,1,0,0,0,0,0,3,0,8,0,0,1,0,9,3,1,1,1,0,27,9,0,0,0,0
2015-06-06,0,Sat,TBA,SEA,coloa001,hernf002,1,2,30,9,2,0,1,2,0,0,0,4,1,4,0,2,1,0,8,3,1,1,2,0,27,8,0,0,1,0
2015-06-07,0,Sun,TBA,SEA,archc001,montm002,3,1,34,7,1,0,0,1,0,0,0,0,0,13,0,2,0,0,6,4,2,2,0,0,27,6,2,0,1,0
2015-06-09,0,Tue,SEA,CLE,eliar001,klubc001,3,2,35,10,5,0,0,3,0,0,0,4,0,5,1,0,2,0,9,5,2,2,0,0,27,13,1,0,1,0
2015-06-10,0,Wed,SEA,CLE,walkt004,bauet001,9,3,37,10,4,0,1,9,0,0,0,7,0,10,0,0,0,0,8,3,3,3,0,0,27,9,2,0,1,0
2015-06-11,0,Thu,SEA,CLE,happj001,marcs001,0,6,29,2,1,0,0,0,0,0,1,0,0,7,0,0,0,0,3,4,5,5,0,0,24,10,0,1,2,0
2015-06-12,0,Fri,SEA,HOU,hernf002,oberb001,0,10,31,4,0,0,0,0,0,0,0,3,0,8,0,0,1,0,7,6,10,10,0,0,24,10,1,0,2,0
2015-06-13,0,Sat,SEA,HOU,montm002,mchuc001,8,1,39,13,3,0,2,8,0,1,1,2,0,7,0,0,1,0,8,3,1,1,3,0,27,13,1,0,3,0
2015-06-14,0,Sun,SEA,HOU,eliar001,mccul002,0,13,28,2,1,0,0,0,0,0,0,5,0,10,0,0,1,0,6,6,12,12,0,0,24,5,1,1,0,0
2015-06-15,0,Mon,SEA,SFN,walkt004,hudst001,5,1,39,12,0,0,1,5,0,0,0,1,0,8,1,0,1,0,8,3,1,1,1,0,27,9,0,0,0,0
2015-06-16,0,Tue,SEA,SFN,happj001,linct001,2,6,31,5,0,0,1,2,0,0,0,4,0,4,2,0,1,0,6,3,6,6,0,0,24,13,0,1,2,0
2015-06-17,0,Wed,SFN,SEA,bumgm001,hernf002,0,2,27,4,1,1,0,2,0,0,0,1,1,9,0,1,0,0,2,3,0,0,0,0,27,7,1,0,0,0
2015-06-18,0,Thu,SFN,SEA,voger001,montm002,7,0,30,5,0,0,0,0,0,0,0,4,0,8,0,0,1,0,7,4,7,7,0,0,27,13,0,0,0,0
2015-06-19,0,Fri,HOU,SEA,mccul002,eliar001,2,5,32,8,1,0,0,5,0,0,0,4,0,7,1,0,1,0,7,3,2,2,0,0,27,7,0,0,0,0
2015-06-20,0,Sat,HOU,SEA,keucd001,walkt004,3,6,31,7,0,0,3,6,0,0,0,5,0,8,1,0,0,0,6,6,3,3,0,0,27,7,0,0,0,0
2015-06-21,0,Sun,HOU,SEA,velav001,happj001,6,2,30,4,2,0,0,2,0,1,0,6,0,8,0,0,0,0,8,4,5,5,1,0,27,9,1,0,2,0
2015-06-22,0,Mon,KCA,SEA,blanj001,hernf002,4,1,29,2,1,0,1,1,0,0,0,1,0,13,0,0,0,0,2,3,4,4,0,0,27,10,0,0,4,0
2015-06-23,0,Tue,KCA,SEA,guthj001,montm002,0,7,34,10,2,0,2,7,0,0,0,5,0,6,0,0,0,0,8,1,0,0,0,0,27,10,1,0,1,0
2015-06-24,0,Wed,KCA,SEA,duffd001,eliar001,8,2,35,9,0,0,0,1,0,1,0,0,0,6,0,0,1,0,7,4,8,8,0,0,27,10,0,0,3,0
2015-06-26,0,Fri,SEA,ANA,walkt004,shoem001,3,1,32,9,4,0,1,3,1,0,0,3,1,3,0,0,3,0,6,4,1,1,0,0,27,7,0,0,1,0
2015-06-27,0,Sat,SEA,ANA,happj001,richg002,2,4,34,8,1,0,1,1,0,0,0,2,0,7,0,0,1,0,7,2,4,4,0,0,24,7,0,0,0,0
2015-06-28,0,Sun,SEA,ANA,hernf002,santh001,2,3,34,5,1,0,1,2,0,0,0,2,0,7,0,1,0,0,4,7,3,3,3,0,29,14,1,0,3,0
2015-06-30,0,Tue,SEA,SDN,montm002,kenni001,5,0,34,7,0,1,2,4,0,0,0,1,0,8,0,0,0,0,3,1,0,0,0,0,27,10,0,0,1,0
2015-07-01,0,Wed,SEA,SDN,walkt004,shiej002,7,0,33,9,2,0,2,7,1,2,0,5,0,10,1,0,0,0,7,5,0,0,0,0,27,8,0,0,1,0
2015-07-02,0,Thu,SEA,OAK,eliar001,kazms001,0,4,28,2,1,0,0,0,0,0,1,0,0,8,0,0,1,0,2,3,4,4,0,0,24,13,0,0,0,0
2015-07-03,0,Fri,SEA,OAK,happj001,chavj001,9,5,40,13,3,0,4,9,0,0,0,0,0,6,1,0,2,0,4,4,5,5,0,0,27,13,0,0,1,0
2015-07-04,0,Sat,SEA,OAK,hernf002,gravk001,0,2,31,6,1,0,0,0,0,0,0,2,0,3,0,1,1,0,6,2,2,2,0,0,24,11,0,0,0,0
2015-07-05,0,Sun,SEA,OAK,montm002,bassc001,2,1,31,5,1,0,0,2,0,0,1,1,0,7,0,0,0,0,4,4,1,1,0,0,27,12,0,0,3,0
2015-07-06,0,Mon,DET,SEA,simoa001,iwakh001,12,5,35,9,1,1,1,5,0,0,0,3,0,10,2,0,1,0,6,5,12,12,0,0,27,12,0,0,3,0
2015-07-07,0,Tue,DET,SEA,ryank002,walkt004,6,7,43,15,2,0,3,7,1,0,0,4,0,9,0,0,2,0,10,5,6,6,0,0,33,8,1,0,1,0
2015-07-08,0,Wed,DET,SEA,sanca004,happj001,5,4,32,6,2,0,1,3,2,0,1,7,0,10,2,0,0,0,11,4,5,5,1,0,27,11,0,1,3,0
2015-07-09,0,Thu,ANA,SEA,richg002,hernf002,2,7,37,19,2,0,1,7,1,2,0,2,0,3,0,0,1,0,11,5,2,2,0,0,27,13,0,0,0,0
2015-07-10,0,Fri,ANA,SEA,santh001,montm002,7,3,35,9,4,0,1,3,0,0,1,0,0,9,0,0,0,0,6,4,7,7,0,0,27,10,1,0,1,0
2015-07-11,0,Sat,ANA,SEA,wilsc004,iwakh001,0,5,31,9,2,0,0,5,1,1,1,5,1,5,0,0,0,0,10,2,0,0,0,0,27,10,0,0,0,0
2015-07-12,0,Sun,ANA,SEA,heana001,walkt004,10,3,35,9,1,0,1,3,0,0,0,1,0,8,0,0,0,0,6,5,9,9,1,0,27,10,3,0,0,0
2015-07-17,0,Fri,SEA,NYA,montm002,tanam001,3,4,33,6,0,0,2,3,0,0,0,2,0,10,0,0,0,0,5,4,4,4,2,0,24,5,1,0,1,0
2015-07-18,0,Sat,SEA,NYA,iwakh001,pinem001,4,3,33,7,0,0,2,4,0,0,0,3,0,5,1,1,0,0,5,6,3,3,1,0,27,13,0,0,0,0
2015-07-19,0,Sun,SEA,NYA,hernf002,sabac001,1,2,31,7,0,0,0,1,2,0,0,3,0,10,1,0,1,0,8,3,2,2,0,0,24,7,0,0,1,0
2015-07-20,0,Mon,SEA,DET,happj001,simoa001,4,5,35,8,2,0,1,4,0,0,0,4,0,7,2,0,0,0,8,2,5,5,0,0,24,10,0,0,2,0
2015-07-21,0,Tue,SEA,DET,walkt004,grees005,11,9,40,14,3,0,2,10,0,1,2,5,2,5,1,0,0,0,10,6,8,8,2,0,27,7,2,0,1,0
2015-07-22,0,Wed,SEA,DET,montm002,sanca004,4,9,35,11,4,0,2,4,0,0,0,4,0,8,1,0,3,0,8,4,7,7,0,0,24,11,2,1,1,0
2015-07-23,0,Thu,SEA,DET,iwakh001,pricd001,3,2,41,9,2,0,1,3,3,0,0,4,1,10,0,0,0,0,9,5,2,2,1,0,36,15,0,0,2,0
2015-07-24,0,Fri,TOR,SEA,estrm001,hernf002,2,5,31,9,3,1,1,4,0,0,0,5,0,8,0,1,0,0,7,3,1,1,0,0,27,10,1,0,0,0
2015-07-25,0,Sat,TOR,SEA,hutcd001,happj001,8,6,36,9,0,0,2,6,0,1,1,3,0,8,1,0,0,0,8,6,8,8,0,0,27,14,1,0,2,0
2015-07-26,0,Sun,TOR,SEA,buehm001,walkt004,5,6,39,13,0,0,3,6,0,0,0,2,0,7,0,0,2,0,7,4,4,4,0,1,30,10,1,0,2,1
2015-07-27,0,Mon,ARI,SEA,ray-r002,montm002,4,3,36,9,2,0,1,3,0,0,0,5,1,11,0,0,3,0,8,5,3,3,2,0,30,19,2,0,0,0
2015-07-28,0,Tue,ARI,SEA,godlz001,iwakh001,8,4,33,9,2,0,2,4,0,0,0,3,0,7,0,0,3,0,5,4,8,8,0,0,27,11,0,0,0,0
2015-07-29,0,Wed,ARI,SEA,corbp001,hernf002,8,2,34,7,4,0,0,2,0,0,0,2,0,10,0,0,0,0,7,3,8,8,0,0,27,11,1,0,2,0
2015-07-30,0,Thu,SEA,MIN,happj001,hughp001,5,9,37,11,4,0,2,5,0,0,0,2,0,8,0,0,1,0,7,5,8,8,0,0,24,9,1,0,0,0
2015-07-31,0,Fri,SEA,MIN,walkt004,milot001,6,1,38,13,3,0,2,6,0,2,0,1,0,8,1,0,0,0,8,1,1,1,0,0,27,8,1,0,0,0
2015-08-01,0,Sat,SEA,MIN,montm002,gibsk002,2,3,33,6,2,0,1,2,0,0,1,1,0,6,0,0,0,0,6,4,3,3,3,0,26,9,1,0,2,0
2015-08-02,0,Sun,SEA,MIN,iwakh001,pelfm001,4,1,40,9,2,0,1,4,0,0,0,4,1,8,0,0,2,0,7,4,1,1,0,0,33,12,0,0,0,0
2015-08-03,0,Mon,SEA,COL,hernf002,butle001,8,7,37,12,3,0,3,8,0,0,0,3,0,7,1,0,1,0,5,5,7,7,0,0,27,8,0,0,1,0
2015-08-04,0,Tue,SEA,COL,nunov001,grayj003,10,4,41,14,3,0,1,10,1,0,0,4,1,6,2,0,0,0,9,5,4,4,0,0,27,11,0,0,0,0
2015-08-05,0,Wed,SEA,COL,walkt004,rusic001,5,7,43,12,5,0,1,5,1,0,0,7,0,9,1,1,0,0,13,6,7,7,0,0,32,12,0,0,2,0
2015-08-07,0,Fri,TEX,SEA,hamec001,iwakh001,3,4,32,10,2,0,3,3,0,0,0,2,0,9,2,0,1,0,6,4,3,3,1,0,27,13,0,0,0,0
2015-08-08,0,Sat,TEX,SEA,perem004,montm002,11,3,40,8,2,0,0,3,0,1,0,4,2,14,0,0,2,0,9,7,11,11,0,0,33,14,0,0,1,0
2015-08-09,0,Sun,TEX,SEA,lewic001,hernf002,2,4,28,5,0,0,2,4,1,0,0,1,0,6,1,0,0,0,2,3,2,2,1,0,27,12,0,0,0,0
2015-08-10,0,Mon,BAL,SEA,chenw001,nunov001,3,2,32,5,2,0,1,1,0,0,0,2,0,9,0,1,1,0,5,3,3,3,0,0,27,9,0,0,1,0
2015-08-11,0,Tue,BAL,SEA,tillc001,walkt004,5,6,39,13,2,0,2,6,1,1,0,5,0,9,0,1,0,0,13,5,5,5,0,0,30,9,0,0,0,0
2015-08-12,0,Wed,BAL,SEA,gausk001,iwakh001,0,3,30,6,5,0,0,3,0,0,0,2,0,9,0,0,0,0,5,1,0,0,0,0,27,12,0,0,1,0
2015-08-14,0,Fri,SEA,BOS,montm002,kellj001,1,15,34,7,4,0,1,1,0,0,0,2,0,8,0,0,0,0,8,4,14,14,1,0,24,11,1,1,0,0
2015-08-15,0,Sat,SEA,BOS,hernf002,milew001,10,22,39,13,1,0,3,9,0,0,0,4,0,10,0,0,2,0,6,6,20,20,1,0,24,8,1,0,1,0
2015-08-16,0,Sun,SEA,BOS,nunov001,owenh002,10,8,53,18,3,1,4,10,1,0,0,4,0,14,2,0,1,0,12,7,8,8,3,0,36,12,0,0,1,0
2015-08-17,0,Mon,SEA,TEX,walkt004,hamec001,3,4,31,8,1,0,0,3,1,0,0,4,0,9,1,0,2,0,6,4,4,4,0,0,25,13,0,0,2,0
2015-08-18,0,Tue,SEA,TEX,iwakh001,gonzc002,3,2,33,6,3,0,1,3,0,0,1,2,0,11,0,0,0,0,6,3,2,2,0,0,27,11,1,0,0,0
2015-08-19,0,Wed,SEA,TEX,montm002,holld003,2,7,34,9,1,0,1,1,0,0,0,0,0,9,0,0,1,0,5,3,7,7,0,0,24,12,1,0,1,0
2015-08-21,0,Fri,CHA,SEA,salec001,hernf002,11,4,32,5,0,0,2,4,0,0,0,1,0,16,0,0,1,0,2,5,11,11,1,0,27,11,0,0,0,0
2015-08-22,0,Sat,CHA,SEA,rodoc001,nunov001,6,3,36,8,2,0,0,2,1,0,0,5,0,12,0,0,2,0,9,5,4,4,0,0,30,15,1,2,1,0
2015-08-23,0,Sun,CHA,SEA,dankj001,walkt004,6,8,31,11,2,0,1,8,1,1,0,6,0,6,1,0,0,0,7,4,6,6,0,0,27,14,0,0,1,0
2015-08-24,0,Mon,OAK,SEA,doubf001,iwakh001,11,5,34,9,1,0,2,5,0,0,1,0,0,10,1,1,0,0,3,5,10,10,0,0,27,6,1,0,1,0
2015-08-25,0,Tue,OAK,SEA,chavj001,montm002,5,6,34,11,4,1,2,6,1,0,0,4,1,7,0,0,0,0,9,5,5,5,1,0,27,8,1,0,1,0
2015-08-26,0,Wed,OAK,SEA,bassc001,hernf002,2,8,36,12,2,0,2,8,0,0,1,5,0,3,1,0,2,0,10,2,2,2,0,0,27,8,0,0,0,0
2015-08-27,0,Thu,SEA,CHA,eliar001,rodoc001,2,4,33,7,1,0,1,2,0,0,0,3,0,8,0,0,0,0,7,2,3,3,0,0,24,11,1,0,2,0
2015-08-28,0,Fri,SEA,CHA,walkt004,dankj001,2,0,37,10,1,0,2,2,0,0,1,1,0,8,0,0,1,0,10,3,0,0,0,0,27,5,0,0,1,0
2015-08-29,0,Sat,SEA,CHA,iwakh001,samaj001,7,6,37,13,3,0,1,6,1,2,0,4,0,9,0,0,0,0,10,4,6,6,0,0,27,7,0,0,1,0
2015-08-30,0,Sun,SEA,CHA,olmoe001,quinj001,5,6,44,12,1,1,2,5,0,0,0,3,1,19,0,1,1,0,9,5,5,5,1,0,32,13,3,0,1,0
2015-08-31,0,Mon,SEA,HOU,nunov001,keucd001,3,8,34,8,0,0,2,3,0,0,0,1,0,9,1,0,2,0,5,2,8,8,1,0,24,11,2,0,2,0
2015-09-01,0,Tue,SEA,HOU,eliar001,felds001,7,5,34,9,0,1,3,7,0,0,0,7,0,8,2,1,0,0,7,5,4,4,0,0,27,11,2,0,0,0
2015-09-02,0,Wed,SEA,HOU,walkt004,kazms001,8,3,39,13,3,0,1,8,1,0,0,6,2,9,2,0,0,0,11,4,3,3,2,0,27,10,1,0,1,0
2015-09-04,0,Fri,SEA,OAK,olmoe001,brooa001,11,8,37,13,4,0,2,11,0,1,0,3,0,10,0,2,1,0,3,8,7,7,0,0,27,13,1,0,2,0
2015-09-05,0,Sat,SEA,OAK,hernf002,chavj001,8,3,36,14,5,0,2,8,1,0,0,7,0,5,0,0,1,0,9,2,3,3,1,0,27,15,0,0,2,0
2015-09-06,0,Sun,SEA,OAK,iwakh001,nolis001,3,2,30,7,1,0,0,2,0,1,0,3,0,4,1,1,1,0,4,5,2,2,1,0,27,10,0,0,0,0
2015-09-07,0,Mon,TEX,SEA,gally001,eliar001,3,0,32,7,0,1,0,0,0,0,0,2,0,8,0,2,0,0,7,5,3,3,3,1,27,9,0,0,2,0
2015-09-08,0,Tue,TEX,SEA,hamec001,walkt004,9,6,34,9,2,0,1,6,0,1,0,2,0,7,0,0,1,0,4,7,7,7,1,0,27,9,2,0,0,0
2015-09-09,0,Wed,TEX,SEA,perem004,nunov001,0,6,31,9,0,0,2,6,0,0,0,4,0,6,1,0,2,0,5,3,0,0,0,0,27,9,0,0,0,0
2015-09-10,0,Thu,TEX,SEA,holld003,hernf002,0,5,31,9,3,0,1,5,1,0,0,2,0,7,0,0,1,0,5,2,0,0,1,0,27,10,0,0,2,0
2015-09-11,0,Fri,COL,SEA,bettc001,iwakh001,4,2,32,5,1,0,1,2,0,0,0,6,1,11,0,0,1,0,9,4,4,4,1,0,27,11,0,0,0,0
2015-09-12,0,Sat,COL,SEA,flany001,eliar001,2,7,33,9,1,0,4,7,1,0,0,3,0,8,0,0,0,0,6,6,0,0,0,0,27,10,1,0,1,0
2015-09-13,0,Sun,COL,SEA,kendk001,paxtj001,3,2,29,5,0,0,0,2,0,0,0,4,0,8,2,1,1,0,4,6,2,2,0,1,27,8,2,0,1,0
2015-09-14,0,Mon,ANA,SEA,richg002,walkt004,1,10,37,12,4,0,1,8,0,0,0,5,0,13,0,0,0,0,8,3,1,1,0,0,27,9,1,0,2,0
2015-09-15,0,Tue,ANA,SEA,tropn001,hernf002,4,3,32,6,0,0,2,3,0,0,0,4,0,10,0,1,0,0,6,2,4,4,0,0,27,15,0,0,0,0
2015-09-16,0,Wed,ANA,SEA,weavj003,iwakh001,1,3,28,8,1,0,1,3,0,0,1,1,0,6,0,1,2,0,3,4,1,1,0,0,27,9,0,0,0,0
