Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays,Game ID
2015-05-24,0,Sun,SDN,LAN,shiej002,friac001,11,3,32,7,0,0,1,2,0,0,0,1,0,10,0,0,2,0,3,6,11,11,0,0,27,12,0,1,1,0,LAN201505240
2015-05-25,0,Mon,ATL,LAN,perew001,andeb004,3,6,34,11,1,0,3,6,0,0,1,5,0,9,0,0,1,0,10,4,3,3,1,0,27,16,0,0,1,0,LAN201505250
2015-05-26,0,Tue,ATL,LAN,tehej001,kersc001,0,8,30,11,4,0,1,8,0,0,0,3,1,2,0,1,2,0,1,3,0,0,2,0,27,7,1,0,0,0,LAN201505260
2015-05-27,0,Wed,ATL,LAN,wooda002,greiz001,3,2,34,9,0,0,1,2,0,0,0,2,0,8,1,0,1,0,7,5,3,3,1,0,27,10,0,0,1,0,LAN201505270
2015-05-29,0,Fri,LAN,SLN,bolsm001,lackj001,0,3,32,6,1,0,0,0,0,0,0,1,0,11,0,0,1,0,6,4,2,2,0,0,24,12,1,0,1,0,SLN201505290
2015-05-30,0,Sat,LAN,SLN,friac001,wachm001,5,1,35,9,1,0,1,5,0,0,1,3,0,11,0,0,1,0,7,3,0,0,0,0,27,10,2,0,3,0,SLN201505300
2015-05-31,0,Sun,LAN,SLN,andeb004,martc006,1,3,29,2,0,0,1,1,0,0,0,5,0,12,0,0,0,0,6,3,3,3,0,0,24,15,0,0,2,0,SLN201505310
2015-06-01,0,Mon,LAN,COL,kersc001,kendk001,11,4,44,18,3,1,4,11,0,0,0,5,1,6,0,0,0,0,11,3,4,4,0,0,27,11,0,0,0,0,COL201506010
2015-06-02,1,Tue,LAN,COL,nicaj001,delaj001,3,6,31,5,1,0,1,3,0,0,0,4,0,9,0,0,0,0,5,5,6,6,0,0,24,11,1,0,0,0,COL201506021
2015-06-02,2,Tue,LAN,COL,greiz001,haled001,9,8,39,13,0,1,4,9,0,0,0,3,0,7,1,0,1,0,6,5,8,8,0,0,27,13,0,0,2,0,COL201506022
2015-06-03,0,Wed,LAN,COL,bolsm001,bettc001,6,7,36,11,3,0,1,5,0,0,1,5,0,7,0,0,2,0,9,6,7,7,0,1,25,10,0,1,0,0,COL201506030
2015-06-04,0,Thu,SLN,LAN,wachm001,friac001,7,1,34,9,2,0,0,1,1,1,0,0,0,7,0,0,0,0,8,2,5,5,1,0,27,18,1,0,0,0,LAN201506040
2015-06-05,0,Fri,SLN,LAN,martc006,andeb004,2,1,30,4,0,0,0,1,0,0,0,4,0,14,0,0,1,0,6,2,2,2,0,0,27,12,0,0,1,0,LAN201506050
2015-06-06,0,Sat,SLN,LAN,garcj004,kersc001,0,2,27,7,2,0,0,2,1,0,0,0,0,6,0,0,3,0,2,2,0,0,0,0,27,9,0,0,1,0,LAN201506060
2015-06-07,0,Sun,SLN,LAN,lynnl001,greiz001,4,2,33,7,1,0,0,2,0,0,0,2,0,10,1,0,0,0,6,5,4,4,0,0,27,9,0,0,1,0,LAN201506070
2015-06-08,0,Mon,ARI,LAN,delar003,bolsm001,3,9,34,10,1,0,2,9,0,0,0,1,0,5,0,0,0,0,2,3,3,3,0,0,27,13,0,0,1,0,LAN201506080
2015-06-09,0,Tue,ARI,LAN,ray-r002,friac001,1,3,30,7,1,0,1,3,0,0,1,5,1,4,0,0,1,0,9,4,1,1,2,0,27,10,0,0,0,0,LAN201506090
2015-06-10,0,Wed,ARI,LAN,hellj001,andeb004,6,7,32,9,2,0,2,7,2,1,0,5,0,8,0,0,0,0,8,6,6,6,0,0,27,9,2,1,1,0,LAN201506100
2015-06-12,0,Fri,LAN,SDN,kersc001,despo001,4,3,33,11,1,0,0,4,1,0,1,4,0,6,0,1,1,0,8,5,1,1,0,0,27,6,1,0,0,0,SDN201506120
2015-06-13,0,Sat,LAN,SDN,greiz001,kenni001,1,2,29,5,0,0,1,1,0,0,1,1,0,6,0,0,2,0,3,1,2,2,0,0,24,12,1,0,1,0,SDN201506130
2015-06-14,0,Sun,LAN,SDN,bolsm001,shiej002,4,2,41,10,3,1,1,4,1,0,0,7,0,12,0,0,3,0,9,7,2,2,0,0,36,11,0,0,0,0,SDN201506140
2015-06-15,0,Mon,LAN,TEX,friac001,gally001,1,4,30,7,1,0,1,1,0,0,0,4,0,6,0,1,3,0,6,3,4,4,0,0,24,9,0,1,1,0,TEX201506150
2015-06-16,0,Tue,LAN,TEX,andeb004,gonzc002,2,3,34,7,0,0,1,2,0,0,0,2,0,2,0,0,0,0,7,2,3,3,0,0,24,12,0,0,2,0,TEX201506160
2015-06-17,0,Wed,TEX,LAN,rodrw002,kersc001,5,3,34,9,4,0,1,3,1,0,0,5,0,5,0,0,1,0,10,5,4,4,0,1,27,10,0,1,1,0,LAN201506170
2015-06-18,0,Thu,TEX,LAN,ranaa001,greiz001,0,1,29,5,0,1,0,0,1,0,0,4,0,6,0,0,1,0,7,3,0,0,0,0,27,10,0,0,0,0,LAN201506180
2015-06-19,0,Fri,SFN,LAN,hestc001,bolsm001,9,5,34,9,3,0,1,5,0,0,1,2,0,4,0,0,2,0,5,4,9,9,0,0,27,6,0,0,2,0,LAN201506190
2015-06-20,0,Sat,SFN,LAN,hudst001,friac001,6,2,33,7,2,0,2,2,0,0,0,2,0,6,0,0,1,0,6,3,6,6,0,0,27,13,0,0,1,0,LAN201506200
2015-06-21,0,Sun,SFN,LAN,linct001,andeb004,2,10,38,16,3,0,4,9,2,0,0,3,0,5,0,0,0,0,9,3,2,2,0,0,27,17,0,0,2,0,LAN201506210
2015-06-22,0,Mon,LAN,CHN,kersc001,wadat001,2,4,28,5,0,0,2,2,0,0,0,4,0,8,0,2,2,0,3,3,4,4,0,0,24,6,0,0,0,0,CHN201506220
2015-06-23,0,Tue,LAN,CHN,greiz001,hammj002,0,1,32,3,1,1,0,0,1,0,0,3,0,8,0,0,0,0,6,6,1,1,0,0,29,5,0,0,0,0,CHN201506230
2015-06-24,0,Wed,LAN,CHN,bolsm001,hendk001,5,2,33,7,2,0,2,5,0,0,0,1,0,10,0,0,1,0,2,6,2,2,0,0,27,12,0,0,2,0,CHN201506240
2015-06-25,0,Thu,LAN,CHN,friac001,lestj001,4,0,31,6,1,2,0,4,0,0,0,6,0,9,0,1,0,0,6,5,0,0,0,0,27,9,0,0,2,0,CHN201506250
2015-06-26,0,Fri,LAN,MIA,andeb004,nicoj001,7,1,38,13,1,0,1,7,0,0,1,4,1,6,0,0,1,0,9,3,1,1,0,0,27,12,0,0,0,0,MIA201506260
2015-06-27,0,Sat,LAN,MIA,kersc001,koeht001,2,3,32,6,0,0,1,2,0,0,0,0,0,9,0,0,1,0,3,3,1,1,1,0,24,10,2,0,1,0,MIA201506270
2015-06-28,0,Sun,LAN,MIA,greiz001,urenj001,2,0,32,7,1,0,0,2,1,0,0,8,1,9,0,0,1,0,12,3,0,0,0,0,27,10,0,0,0,0,MIA201506280
2015-06-29,0,Mon,LAN,ARI,bolsm001,websa001,6,10,36,10,1,0,3,5,0,0,1,7,1,8,0,0,1,0,11,7,8,8,0,0,24,8,1,0,1,0,ARI201506290
2015-06-30,0,Tue,LAN,ARI,friac001,delar003,6,4,41,11,3,0,2,6,0,0,0,3,0,13,0,0,0,0,8,5,4,4,0,0,30,15,0,0,2,0,ARI201506300
2015-07-01,0,Wed,LAN,ARI,andeb004,ray-r002,4,3,33,9,3,1,0,4,0,1,1,4,0,9,0,1,1,0,8,4,3,3,0,0,27,11,0,0,1,0,ARI201507010
2015-07-03,0,Fri,NYN,LAN,syndn001,kersc001,2,1,31,3,1,0,1,1,0,0,0,2,0,10,1,0,0,0,5,3,2,2,1,0,27,8,1,0,0,0,LAN201507030
2015-07-04,0,Sat,NYN,LAN,harvm001,greiz001,3,4,33,10,2,0,1,4,0,0,0,6,0,6,1,0,1,0,11,5,3,3,1,0,27,5,0,0,0,0,LAN201507040
2015-07-05,0,Sun,NYN,LAN,matzs001,bolsm001,8,0,30,3,0,0,0,0,0,0,1,2,0,11,1,0,0,0,6,4,8,8,0,0,27,9,1,0,0,0,LAN201507050
2015-07-06,0,Mon,PHI,LAN,osuls001,garcy001,7,10,36,15,5,1,2,10,1,1,0,3,0,4,0,1,0,1,8,7,7,7,0,0,27,6,0,1,1,0,LAN201507060
2015-07-07,0,Tue,PHI,LAN,billc001,andeb004,7,2,31,6,0,0,1,2,0,0,3,1,0,7,0,0,1,0,6,3,6,6,0,0,27,13,1,0,0,0,LAN201507070
2015-07-08,0,Wed,PHI,LAN,morga001,kersc001,0,5,33,9,2,0,2,5,1,0,1,2,0,7,0,0,0,0,8,1,0,0,1,0,27,9,0,0,0,0,LAN201507080
2015-07-09,0,Thu,PHI,LAN,gonzs001,greiz001,0,6,31,7,2,0,2,6,0,0,1,4,0,5,0,0,0,0,6,2,0,0,0,0,27,12,0,0,0,0,LAN201507090
2015-07-10,0,Fri,MIL,LAN,nelsj004,bolsm001,2,3,29,5,1,0,0,3,0,0,1,3,0,9,2,0,1,0,6,4,2,2,3,0,27,12,0,0,0,0,LAN201507100
2015-07-11,0,Sat,MIL,LAN,jungt001,beacb001,7,1,26,3,1,0,0,1,0,1,0,2,0,7,0,0,2,0,1,6,7,7,0,0,27,9,0,0,1,0,LAN201507110
2015-07-12,0,Sun,MIL,LAN,lohsk001,andeb004,3,4,33,9,3,0,2,4,0,0,0,1,0,10,0,0,0,0,6,3,3,3,0,0,27,10,0,0,1,0,LAN201507120
2015-07-17,0,Fri,LAN,WAS,bolsm001,zimmj003,3,5,34,6,0,0,2,3,0,0,1,2,0,10,0,0,0,0,7,5,5,5,0,0,24,7,1,0,0,0,WAS201507170
2015-07-18,0,Sat,LAN,WAS,kersc001,fistd001,4,2,37,13,1,0,0,4,0,1,1,4,1,6,0,1,1,0,12,2,2,2,0,0,27,7,1,0,0,0,WAS201507180
2015-07-19,0,Sun,LAN,WAS,greiz001,schem001,5,0,40,15,1,0,0,4,2,0,0,3,1,13,0,0,0,0,13,2,0,0,0,0,27,11,1,0,1,0,WAS201507190
2015-07-20,0,Mon,LAN,ATL,beacb001,wislm001,5,7,39,14,2,0,1,4,0,0,0,0,0,2,0,0,1,0,7,4,7,7,0,0,24,12,0,0,0,0,ATL201507200
2015-07-21,0,Tue,LAN,ATL,andeb004,wooda002,3,4,31,6,1,0,2,3,1,0,0,4,0,4,0,0,2,0,6,5,1,1,0,0,24,10,2,0,1,0,ATL201507210
2015-07-22,0,Wed,LAN,ATL,bolsm001,tehej001,3,1,31,6,2,0,0,3,0,0,0,5,0,14,0,0,2,0,6,3,0,0,0,0,27,14,1,0,1,0,ATL201507220
2015-07-23,0,Thu,LAN,NYN,kersc001,colob001,3,0,31,8,0,0,1,3,0,1,1,1,0,6,0,0,3,0,4,1,0,0,0,0,27,13,0,0,0,0,NYN201507230
2015-07-24,0,Fri,LAN,NYN,thomi001,niesj001,7,2,37,12,4,0,3,6,0,0,1,1,0,6,0,0,1,0,5,5,2,2,0,0,27,11,0,0,2,0,NYN201507240
2015-07-25,0,Sat,LAN,NYN,lee-z001,harvm001,2,15,33,7,1,0,2,2,0,0,0,1,0,8,0,0,0,0,5,5,15,15,1,0,24,9,0,0,1,0,NYN201507250
2015-07-26,0,Sun,LAN,NYN,greiz001,degrj001,2,3,34,5,2,0,0,2,1,0,0,3,0,10,1,0,0,0,6,4,3,3,0,0,28,13,1,0,2,0,NYN201507260
2015-07-28,0,Tue,OAK,LAN,grays001,andeb004,2,0,29,3,1,0,0,0,0,0,0,1,0,9,0,1,0,0,3,3,2,2,0,0,27,15,0,0,0,0,LAN201507280
2015-07-29,0,Wed,OAK,LAN,chavj001,bolsm001,7,10,35,12,4,1,1,10,0,0,0,4,0,9,1,0,0,0,5,6,6,6,0,0,27,11,1,0,2,0,LAN201507290
2015-07-31,0,Fri,ANA,LAN,santh001,greiz001,3,5,33,10,2,0,2,5,0,0,1,2,0,7,0,0,1,0,7,2,3,3,1,0,27,9,0,0,1,0,LAN201507310
2015-08-01,0,Sat,ANA,LAN,heana001,kersc001,1,3,30,7,0,0,1,3,0,1,0,3,0,6,1,0,0,0,7,2,1,1,0,0,27,7,0,0,1,0,LAN201508010
2015-08-02,0,Sun,ANA,LAN,rasmc002,latom001,3,5,36,9,1,0,3,5,0,0,1,3,0,10,0,0,1,0,7,5,3,3,0,0,30,12,1,0,0,0,LAN201508020
2015-08-04,0,Tue,LAN,PHI,wooda002,willj003,2,6,37,11,2,0,0,2,0,0,0,5,0,12,0,0,2,0,13,3,6,6,0,1,24,9,1,0,1,0,PHI201508040
2015-08-05,0,Wed,LAN,PHI,andeb004,haraa001,4,3,34,10,0,0,1,4,0,0,0,9,0,5,0,0,1,0,12,4,3,3,0,0,27,11,2,0,1,0,PHI201508050
2015-08-06,0,Thu,LAN,PHI,greiz001,buchd001,10,8,40,15,4,0,2,10,0,1,0,2,0,9,0,0,1,0,6,5,7,7,1,0,27,7,1,0,1,0,PHI201508060
2015-08-07,0,Fri,LAN,PIT,kersc001,coleg001,4,5,34,6,3,0,0,4,0,0,1,5,0,9,2,0,2,1,7,5,5,5,1,0,27,14,0,0,2,0,PIT201508070
2015-08-08,0,Sat,LAN,PIT,latom001,lirif001,5,6,38,13,1,0,1,5,0,0,1,4,0,8,0,0,3,0,11,4,6,6,0,0,24,15,0,0,1,0,PIT201508080
2015-08-09,0,Sun,LAN,PIT,wooda002,mortc002,6,13,38,14,2,0,1,6,0,0,0,4,1,10,4,0,2,0,9,4,13,13,1,0,24,9,1,0,1,0,PIT201508090
2015-08-10,0,Mon,WAS,LAN,gonzg003,andeb004,8,3,35,8,2,1,1,3,1,0,0,2,0,9,0,0,0,0,8,4,8,8,0,0,27,14,0,0,2,0,LAN201508100
2015-08-11,0,Tue,WAS,LAN,rossj002,greiz001,0,5,29,6,0,2,1,5,0,0,0,6,0,4,0,0,0,0,6,3,0,0,1,0,27,6,0,0,0,0,LAN201508110
2015-08-12,0,Wed,WAS,LAN,zimmj003,kersc001,0,3,27,4,2,0,0,1,0,0,1,2,0,10,0,0,0,0,3,2,0,0,0,0,27,12,0,0,0,0,LAN201508120
2015-08-13,0,Thu,CIN,LAN,sampk001,latom001,10,3,35,11,1,0,1,3,0,2,0,3,0,4,1,0,1,0,10,6,9,9,1,0,27,13,2,0,1,0,LAN201508130
2015-08-14,0,Fri,CIN,LAN,lambj002,wooda002,3,5,31,11,2,0,1,5,0,1,0,4,0,9,0,2,0,0,7,4,3,3,0,0,27,13,0,0,2,0,LAN201508140
2015-08-15,0,Sat,CIN,LAN,holmd002,andeb004,3,8,31,12,0,0,4,8,2,0,0,5,0,2,1,0,3,0,6,3,3,3,0,0,27,17,1,0,2,0,LAN201508150
2015-08-16,0,Sun,CIN,LAN,desca001,greiz001,1,2,28,7,0,0,2,2,1,0,0,2,0,10,0,1,1,0,5,4,1,1,0,0,27,7,0,0,1,0,LAN201508160
2015-08-18,0,Tue,LAN,OAK,kersc001,doubf001,4,5,36,7,0,0,1,4,0,0,0,9,0,9,0,0,1,0,11,5,5,5,0,0,27,10,1,0,0,0,OAK201508180
2015-08-19,0,Wed,LAN,OAK,wooda002,chavj001,2,5,29,2,1,0,1,2,0,0,0,2,0,6,0,0,0,0,2,5,5,5,0,0,24,11,0,0,3,0,OAK201508190
2015-08-21,0,Fri,LAN,HOU,andeb004,fierm001,0,3,27,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,3,3,3,3,0,0,24,11,0,0,1,0,HOU201508210
2015-08-22,0,Sat,LAN,HOU,greiz001,kazms001,1,3,33,7,2,0,0,1,0,0,0,1,0,12,0,0,0,0,6,2,3,3,0,0,24,8,1,0,0,0,HOU201508220
2015-08-23,0,Sun,LAN,HOU,kersc001,mccul002,2,3,35,10,2,0,0,1,1,1,0,1,0,12,1,1,1,0,6,3,3,3,0,0,28,10,0,0,0,0,HOU201508230
2015-08-25,0,Tue,LAN,CIN,wooda002,lambj002,5,1,33,7,3,0,2,5,1,0,1,3,0,7,0,0,0,0,6,6,1,1,0,0,27,15,0,0,3,0,CIN201508250
2015-08-26,0,Wed,LAN,CIN,andeb004,holmd002,7,4,37,10,2,0,3,7,0,0,1,3,0,6,0,0,0,0,7,6,1,1,1,0,27,13,1,0,0,0,CIN201508260
2015-08-27,0,Thu,LAN,CIN,greiz001,desca001,1,0,30,8,0,0,0,0,0,0,2,4,0,8,0,0,5,0,8,3,0,0,0,0,27,7,0,0,0,0,CIN201508270
2015-08-28,0,Fri,CHN,LAN,hammj002,kersc001,1,4,29,6,1,1,0,2,0,0,1,4,0,5,0,0,1,0,6,2,1,1,0,0,27,7,0,0,0,0,LAN201508280
2015-08-29,0,Sat,CHN,LAN,lestj001,latom001,2,5,34,11,2,0,0,5,1,0,0,1,0,7,4,0,0,1,8,6,2,2,1,1,27,8,0,0,2,0,LAN201508290
2015-08-30,0,Sun,CHN,LAN,arrij001,wooda002,2,0,27,0,0,0,0,0,1,0,0,1,0,12,0,0,0,0,2,4,2,2,0,0,27,9,0,0,2,0,LAN201508300
2015-08-31,0,Mon,SFN,LAN,peavj001,andeb004,4,5,50,12,2,0,2,5,1,0,0,6,3,9,4,0,0,0,13,7,4,4,0,0,42,18,0,0,0,0,LAN201508310
2015-09-01,0,Tue,SFN,LAN,bumgm001,greiz001,1,2,33,9,1,0,1,2,0,0,0,1,0,9,1,0,0,0,8,3,1,1,0,0,27,8,1,0,1,0,LAN201509010
2015-09-02,0,Wed,SFN,LAN,leakm001,kersc001,1,2,28,6,1,0,1,2,0,0,1,0,0,5,1,0,1,0,3,1,1,1,0,0,27,8,0,0,0,0,LAN201509020
2015-09-03,0,Thu,LAN,SDN,latom001,rea-c001,7,10,36,9,3,0,0,6,0,0,0,4,0,8,0,0,0,0,6,7,10,10,0,0,24,11,1,0,1,0,SDN201509030
2015-09-04,0,Fri,LAN,SDN,bolsm001,shiej002,8,4,37,10,2,0,5,8,0,0,0,9,0,10,3,0,0,0,11,5,4,4,1,0,27,7,1,0,1,0,SDN201509040
2015-09-05,0,Sat,LAN,SDN,wooda002,rosst001,2,0,35,8,4,0,0,2,0,0,1,5,1,8,0,0,0,0,12,3,0,0,0,0,27,12,0,0,0,0,SDN201509050
2015-09-06,0,Sun,LAN,SDN,andeb004,casha001,5,1,32,7,1,0,0,2,0,1,2,7,0,10,3,1,1,0,10,5,1,1,1,0,27,13,0,0,1,0,SDN201509060
