Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays
2015-05-04,0,Mon,LAN,MIL,kersc001,lohsk001,3,4,31,7,2,2,1,4,0,0,0,0,0,8,0,0,0,0,3,4,3,3,0,0,27,8,0,0,0,0
2015-05-05,0,Tue,LAN,MIL,greiz001,garzm001,8,2,30,3,1,0,0,1,0,0,0,3,0,8,0,0,1,0,4,6,8,8,0,0,27,11,0,0,0,0
2015-05-06,0,Wed,LAN,MIL,wielj001,peraw001,3,6,31,7,1,0,2,6,0,0,0,7,1,8,1,0,0,0,8,2,2,2,0,0,27,12,1,0,1,0
2015-05-07,0,Thu,LAN,MIL,friac001,fierm001,14,4,34,8,1,0,1,4,0,1,0,3,0,9,1,0,0,0,7,5,14,14,0,0,27,7,1,0,2,0
2015-05-08,0,Fri,CHN,MIL,hammj002,nelsj004,7,6,35,10,2,0,2,6,0,0,0,7,1,10,0,0,1,0,9,3,6,6,0,0,27,7,2,0,0,0
2015-05-09,0,Sat,CHN,MIL,woodt004,lohsk001,4,12,33,11,2,0,3,12,0,2,0,5,0,4,0,0,1,0,4,4,4,4,0,0,27,7,0,1,0,0
2015-05-10,0,Sun,CHN,MIL,hendk001,garzm001,2,3,38,9,1,0,2,3,0,0,0,5,2,5,1,0,2,0,9,6,2,2,0,0,33,7,0,1,1,0
2015-05-11,0,Mon,CHA,MIL,samaj001,peraw001,7,10,34,10,3,1,3,9,1,0,0,2,0,9,1,0,0,0,3,5,4,4,1,0,27,15,2,0,3,0
2015-05-12,0,Tue,CHA,MIL,salec001,fierm001,4,2,30,3,0,1,1,2,0,0,0,1,0,13,1,1,0,0,2,5,4,4,1,0,27,9,2,0,0,0
2015-05-13,0,Wed,CHA,MIL,quinj001,nelsj004,4,2,32,7,1,1,1,2,0,0,0,2,0,12,0,0,2,0,5,3,4,4,1,0,27,15,0,0,2,0
2015-05-15,0,Fri,MIL,NYN,lohsk001,colob001,7,0,36,10,4,0,3,7,0,0,0,0,0,5,0,0,1,0,2,2,0,0,0,0,27,6,1,0,0,0
2015-05-16,0,Sat,MIL,NYN,garzm001,degrj001,1,14,31,7,0,0,0,1,0,1,0,1,0,10,0,0,1,0,5,4,14,14,0,0,24,10,0,0,2,0
2015-05-17,0,Sun,MIL,NYN,peraw001,syndn001,1,5,30,4,1,0,0,1,1,0,1,2,0,7,0,0,0,0,6,4,5,5,0,0,24,12,1,0,1,0
2015-05-18,0,Mon,MIL,DET,fierm001,lobsk001,3,2,35,8,1,0,2,3,0,0,0,2,1,4,1,0,1,0,7,4,2,2,1,0,27,14,1,0,3,0
2015-05-19,0,Tue,MIL,DET,nelsj004,sanca004,8,1,38,13,3,1,3,8,0,0,0,2,0,8,1,0,1,0,5,2,1,1,0,0,27,15,2,0,1,0
2015-05-20,0,Wed,MIL,DET,lohsk001,grees005,2,5,31,6,2,0,1,2,0,0,1,3,0,7,1,1,0,0,6,4,5,5,0,0,24,13,1,0,1,0
2015-05-21,0,Thu,MIL,ATL,garzm001,tehej001,1,10,27,2,0,0,0,1,0,1,0,2,0,10,0,0,0,0,2,5,9,9,1,0,24,9,1,0,0,0
2015-05-22,0,Fri,MIL,ATL,peraw001,stule002,11,0,36,12,5,0,1,10,0,0,0,8,1,9,0,1,1,1,7,4,0,0,0,0,27,7,1,0,0,0
2015-05-23,0,Sat,MIL,ATL,fierm001,mills001,2,3,39,10,2,0,0,2,0,0,1,4,1,10,0,1,2,0,9,6,3,3,0,0,32,15,0,0,1,0
2015-05-24,0,Sun,MIL,ATL,nelsj004,foltm001,1,2,29,3,0,0,0,1,0,1,1,2,0,11,0,0,0,0,5,3,2,2,1,0,24,9,1,0,2,0
2015-05-25,0,Mon,SFN,MIL,linct001,lohsk001,8,4,32,5,1,0,3,4,0,0,0,4,0,7,1,0,0,0,5,6,8,8,0,0,27,8,2,0,2,0
2015-05-26,0,Tue,SFN,MIL,bumgm001,garzm001,6,3,34,8,1,0,1,3,0,1,0,2,0,7,0,0,0,0,7,5,6,6,0,0,27,10,0,0,0,0
2015-05-27,0,Wed,SFN,MIL,voger001,fierm001,3,1,32,6,0,2,0,1,0,0,0,0,0,10,0,0,1,0,4,4,3,3,0,0,27,8,0,0,0,0
2015-05-29,0,Fri,ARI,MIL,delar003,nelsj004,7,5,38,11,3,0,2,5,0,0,0,3,0,6,1,0,0,0,9,5,7,7,1,0,27,11,1,1,1,0
2015-05-30,0,Sat,ARI,MIL,hellj001,lohsk001,7,3,33,8,1,0,0,3,1,1,0,1,0,5,1,0,0,0,6,4,7,7,1,0,27,6,3,0,0,0
2015-05-31,0,Sun,ARI,MIL,andec001,wagnt001,6,7,65,16,4,1,1,6,0,0,1,5,1,13,0,0,0,0,15,9,6,6,2,0,51,24,0,0,1,0
2015-06-01,0,Mon,MIL,SLN,fierm001,garcj004,1,0,33,6,0,0,0,1,0,0,0,0,0,4,0,0,1,0,5,5,0,0,0,0,27,4,0,0,1,0
2015-06-02,0,Tue,MIL,SLN,cravt001,lynnl001,0,1,31,7,0,0,0,0,1,0,0,1,0,5,0,0,1,0,6,2,1,1,0,0,24,12,0,0,3,0
2015-06-03,0,Wed,MIL,SLN,nelsj004,lackj001,4,7,40,14,2,0,1,4,0,0,0,1,0,5,0,0,1,0,10,4,6,6,0,0,24,8,1,0,1,0
2015-06-05,0,Fri,MIL,MIN,lohsk001,gibsk002,10,5,38,12,2,0,3,10,1,0,1,1,1,11,0,0,1,0,4,3,5,5,1,1,27,11,1,0,0,0
2015-06-06,0,Sat,MIL,MIN,garzm001,grahj002,4,2,33,10,1,0,1,4,1,0,0,4,0,7,1,1,1,0,7,3,2,2,1,0,27,11,1,0,2,0
2015-06-07,0,Sun,MIL,MIN,fierm001,pelfm001,0,2,32,8,1,0,0,0,0,0,0,2,0,8,0,0,3,0,7,4,2,2,0,0,24,9,0,0,1,0
2015-06-08,0,Mon,MIL,PIT,nelsj004,burna001,2,0,34,8,2,0,0,2,0,0,0,1,0,9,0,1,1,0,6,4,0,0,0,0,27,11,0,0,1,0
2015-06-09,0,Tue,MIL,PIT,jungt001,lirif001,4,1,33,6,0,0,2,4,0,0,0,1,0,6,1,0,0,0,3,3,1,1,1,0,27,10,0,0,0,0
2015-06-10,0,Wed,MIL,PIT,lohsk001,mortc002,0,2,28,3,0,0,0,0,0,0,0,3,0,6,0,0,2,0,4,4,2,2,1,0,24,15,0,0,2,0
2015-06-11,0,Thu,WAS,MIL,roart001,garzm001,5,6,35,10,1,1,1,6,0,0,0,2,0,6,0,0,0,0,7,4,1,1,0,0,27,12,4,0,1,0
2015-06-12,0,Fri,WAS,MIL,zimmj003,fierm001,4,8,38,16,6,0,0,8,0,0,0,1,0,8,1,0,1,0,7,3,4,4,0,0,27,7,0,0,1,0
2015-06-13,0,Sat,WAS,MIL,rossj002,nelsj004,7,2,35,8,2,0,0,2,0,0,0,1,0,8,0,0,0,0,7,4,7,7,0,0,27,13,1,0,1,0
2015-06-14,0,Sun,WAS,MIL,schem001,jungt001,4,0,28,1,0,0,0,0,0,0,0,1,0,16,0,0,0,0,2,5,4,4,2,0,27,10,1,0,0,0
2015-06-15,0,Mon,KCA,MIL,volqe001,lohsk001,8,5,36,11,4,0,0,5,0,0,1,4,0,7,0,0,2,0,9,4,8,8,1,0,27,10,0,0,2,0
2015-06-16,0,Tue,KCA,MIL,younc003,garzm001,7,2,34,9,1,0,1,2,1,0,0,0,0,4,1,0,1,0,6,3,7,7,0,0,27,13,0,0,0,0
2015-06-17,0,Wed,MIL,KCA,fierm001,blanj001,2,10,32,6,1,2,0,2,0,0,0,1,0,6,0,0,1,0,4,4,10,10,3,0,24,8,0,0,1,0
2015-06-18,0,Thu,MIL,KCA,nelsj004,guthj001,2,3,35,8,1,0,0,2,0,1,0,1,0,7,1,0,1,0,8,4,3,3,2,0,24,9,0,0,1,0
2015-06-19,0,Fri,MIL,COL,jungt001,delaj001,9,5,38,16,3,1,2,9,0,1,1,4,0,6,1,0,3,0,8,4,5,5,0,0,27,15,0,0,0,0
2015-06-20,0,Sat,MIL,COL,lohsk001,bettc001,1,5,30,6,1,0,1,1,1,0,0,2,0,7,2,0,2,0,5,3,5,5,0,0,24,7,0,0,0,0
2015-06-21,0,Sun,MIL,COL,garzm001,rusic001,4,10,35,11,4,1,0,4,0,0,0,1,0,5,0,0,2,0,5,4,7,7,0,0,24,16,1,0,3,0
2015-06-23,0,Tue,NYN,MIL,niesj001,fierm001,2,3,30,9,2,0,0,2,1,1,1,5,1,6,1,0,0,0,11,4,2,2,1,0,27,10,1,0,0,0
2015-06-24,0,Wed,NYN,MIL,colob001,nelsj004,1,4,33,10,3,0,1,4,0,0,0,2,1,4,0,0,1,0,7,2,1,1,0,0,27,16,0,0,1,0
2015-06-25,0,Thu,NYN,MIL,degrj001,jungt001,2,0,30,4,1,0,0,0,0,0,0,0,0,8,0,0,1,0,3,5,2,2,0,0,27,11,1,0,0,0
2015-06-26,0,Fri,MIN,MIL,may-t001,lohsk001,4,10,36,12,2,0,3,9,1,0,0,3,0,6,2,0,1,0,6,3,4,4,0,0,27,8,0,0,0,0
2015-06-27,0,Sat,MIN,MIL,gibsk002,garzm001,5,2,34,7,1,0,0,2,0,0,0,1,0,4,0,0,1,0,6,4,5,5,0,0,27,13,0,0,1,0
2015-06-28,0,Sun,MIN,MIL,milot001,fierm001,3,5,31,8,2,0,2,5,1,0,0,4,0,8,2,0,0,0,7,3,3,3,0,0,27,9,0,0,0,0
2015-06-29,0,Mon,MIL,PHI,nelsj004,osuls001,7,4,39,16,5,0,0,7,1,1,0,2,0,5,0,0,2,0,9,6,4,4,1,1,27,19,1,0,1,0
2015-06-30,0,Tue,MIL,PHI,jungt001,hamec001,4,3,36,10,1,1,0,4,1,0,0,3,0,9,1,0,0,0,9,6,2,2,0,0,27,15,3,0,1,0
2015-07-01,0,Wed,MIL,PHI,lohsk001,haraa001,9,5,43,17,4,1,1,9,0,0,0,1,0,6,0,0,1,0,8,4,5,5,0,0,27,4,2,0,0,0
2015-07-02,0,Thu,MIL,PHI,garzm001,billc001,8,7,44,16,2,0,0,8,1,1,0,4,0,6,0,1,3,0,9,6,7,7,0,0,33,12,0,0,1,0
2015-07-03,0,Fri,MIL,CIN,fierm001,lorem002,12,1,40,16,2,0,3,12,0,1,0,6,0,4,1,1,1,0,8,2,1,1,0,0,27,10,1,0,3,0
2015-07-04,0,Sat,MIL,CIN,nelsj004,smitj004,7,3,35,11,0,0,1,6,0,0,4,8,2,6,4,1,1,0,13,5,3,3,0,0,27,10,1,0,0,0
2015-07-05,0,Sun,MIL,CIN,jungt001,leakm001,6,1,35,13,2,0,2,6,2,0,0,3,0,5,0,0,2,0,7,2,1,1,0,0,27,13,0,0,1,0
2015-07-06,0,Mon,ATL,MIL,wislm001,lohsk001,5,3,33,8,3,0,1,3,0,0,0,2,0,6,1,0,1,0,5,4,5,5,0,0,27,11,0,0,1,0
2015-07-07,0,Tue,ATL,MIL,banum001,cravt001,4,3,33,8,3,0,2,3,0,0,0,4,0,7,0,1,1,0,7,3,4,4,0,0,27,9,0,0,1,0
2015-07-08,0,Wed,ATL,MIL,tehej001,fierm001,5,6,29,5,0,0,3,6,0,0,0,4,0,10,0,0,0,0,3,4,5,5,0,0,27,11,2,0,1,0
2015-07-10,0,Fri,MIL,LAN,nelsj004,bolsm001,2,3,33,7,0,0,0,1,0,0,0,1,0,9,0,1,0,0,5,2,0,0,0,0,24,10,2,0,1,0
2015-07-11,0,Sat,MIL,LAN,jungt001,beacb001,7,1,36,12,6,0,1,7,1,0,0,5,2,6,0,0,1,0,8,1,1,1,0,0,27,13,0,0,3,0
2015-07-12,0,Sun,MIL,LAN,lohsk001,andeb004,3,4,34,8,0,0,2,3,0,0,0,0,0,6,0,0,1,0,4,6,4,4,0,0,24,6,1,0,0,0
2015-07-17,0,Fri,PIT,MIL,mortc002,fierm001,1,4,28,6,3,0,0,2,2,0,3,6,1,4,2,0,1,0,11,3,1,1,2,0,27,7,2,0,2,0
2015-07-18,0,Sat,PIT,MIL,worlv001,nelsj004,5,8,36,13,1,0,3,8,0,0,1,5,1,6,1,0,1,0,10,4,4,4,1,0,27,8,2,0,1,0
2015-07-19,0,Sun,PIT,MIL,lockj001,jungt001,1,6,32,11,2,0,0,5,0,1,0,2,0,3,0,0,2,0,5,4,1,1,0,0,27,10,0,0,2,0
2015-07-21,0,Tue,CLE,MIL,salad001,garzm001,1,8,33,9,0,2,1,7,0,0,1,4,0,8,1,0,1,0,6,5,1,1,0,0,27,9,0,0,4,0
2015-07-22,0,Wed,CLE,MIL,andec002,lohsk001,7,5,41,17,3,0,1,5,0,0,0,1,0,8,1,0,3,0,10,4,7,7,0,0,27,11,1,0,4,0
2015-07-23,0,Thu,MIL,ARI,fierm001,godlz001,3,8,32,7,2,0,1,3,0,0,1,0,0,10,0,0,1,0,3,3,7,7,0,0,24,4,2,0,0,0
2015-07-24,0,Fri,MIL,ARI,nelsj004,corbp001,2,1,32,6,1,0,1,1,1,0,1,3,0,12,0,0,0,0,8,4,1,1,1,0,27,13,0,0,3,0
2015-07-25,0,Sat,MIL,ARI,jungt001,delar003,0,2,33,6,0,0,0,0,1,0,0,3,0,7,2,1,1,0,10,3,2,2,0,0,24,9,1,0,1,0
2015-07-26,0,Sun,MIL,ARI,garzm001,hellj001,0,3,31,4,0,0,0,0,0,0,1,4,1,11,0,0,0,0,9,4,3,3,0,0,24,9,1,0,1,0
2015-07-27,0,Mon,MIL,SFN,lohsk001,hestc001,2,4,30,7,2,0,0,2,0,0,0,3,0,8,0,1,3,0,4,3,4,4,0,0,24,8,0,0,0,0
2015-07-28,0,Tue,MIL,SFN,peraw001,cainm001,5,2,34,9,3,2,0,5,0,2,0,0,0,6,0,0,0,0,4,4,2,2,1,0,27,11,0,0,2,0
2015-07-29,0,Wed,MIL,SFN,fierm001,peavj001,0,5,31,6,0,0,0,0,1,0,0,1,0,5,1,0,0,0,6,4,5,5,0,0,24,5,1,0,1,0
2015-07-30,0,Thu,CHN,MIL,arrij001,nelsj004,5,2,32,6,1,0,0,2,0,0,0,3,1,8,3,1,0,0,6,4,5,5,2,0,27,10,0,0,0,0
2015-07-31,0,Fri,CHN,MIL,hammj002,jungt001,4,1,33,7,1,0,1,1,0,0,0,3,0,8,1,0,1,0,8,3,3,3,1,0,27,7,1,0,0,0
2015-08-01,0,Sat,CHN,MIL,hendk001,garzm001,4,2,30,5,1,0,0,2,1,0,1,2,0,8,1,1,0,0,5,4,4,4,0,0,27,9,0,0,1,0
2015-08-02,0,Sun,CHN,MIL,richc002,lohsk001,4,3,36,8,2,0,0,3,0,0,0,0,0,6,0,0,0,0,6,5,4,4,0,0,27,10,0,0,0,0
2015-08-03,0,Mon,SDN,MIL,rosst001,peraw001,13,5,35,9,2,0,1,4,0,0,0,4,0,8,0,0,1,0,7,6,13,13,1,0,27,8,1,0,1,0
2015-08-04,0,Tue,SDN,MIL,casha001,nelsj004,1,4,32,11,2,1,0,4,0,1,0,5,1,7,1,0,0,0,10,4,0,0,2,0,27,9,1,0,0,0
2015-08-05,0,Wed,SDN,MIL,kenni001,jungt001,5,8,35,11,2,1,1,8,0,0,0,1,1,7,0,0,0,0,4,5,5,5,0,0,27,9,0,0,1,0
2015-08-06,0,Thu,SDN,MIL,despo001,garzm001,1,10,35,14,1,0,2,10,3,0,0,4,0,5,0,0,0,0,8,2,1,1,0,0,27,12,0,0,0,0
2015-08-07,0,Fri,SLN,MIL,lynnl001,cravt001,6,0,31,6,0,0,0,0,1,0,0,4,0,10,0,0,1,0,9,4,6,6,0,0,27,8,0,0,0,0
2015-08-08,0,Sat,SLN,MIL,garcj004,peraw001,3,0,27,2,0,0,0,0,0,0,0,5,0,10,0,0,2,0,5,3,3,3,1,1,27,10,0,0,0,0
2015-08-09,0,Sun,SLN,MIL,lackj001,nelsj004,4,5,26,7,0,0,3,5,1,0,0,4,0,3,0,1,2,0,2,3,4,4,0,0,27,11,0,0,0,0
2015-08-11,0,Tue,MIL,CHN,jungt001,hared001,3,6,34,7,2,0,1,3,0,0,0,1,0,10,0,0,0,0,5,5,4,4,0,0,24,9,3,0,2,0
2015-08-12,0,Wed,MIL,CHN,garzm001,hammj002,2,3,35,6,1,0,1,1,1,0,0,1,0,12,0,0,0,0,5,4,3,3,0,0,27,9,1,0,1,0
2015-08-13,0,Thu,MIL,CHN,cravt001,lestj001,2,9,36,9,3,0,0,2,0,0,0,2,0,14,5,1,0,0,9,5,9,9,0,0,24,5,0,0,0,0
2015-08-14,0,Fri,PHI,MIL,morga001,peraw001,1,3,27,4,2,0,1,3,0,1,0,0,0,3,0,0,0,0,1,3,1,1,0,0,27,12,0,0,0,0
2015-08-15,0,Sat,PHI,MIL,willj003,nelsj004,2,4,34,10,2,0,0,3,0,0,0,1,1,7,1,0,0,0,7,4,2,2,0,0,27,11,0,1,0,0
2015-08-16,0,Sun,PHI,MIL,haraa001,jungt001,1,6,33,8,1,1,1,6,0,0,0,3,0,6,0,0,0,0,6,4,1,1,1,0,27,9,0,0,0,0
2015-08-17,0,Mon,MIA,MIL,nicoj001,garzm001,6,2,33,7,3,0,0,2,1,0,0,4,0,5,0,0,1,0,9,3,6,6,0,0,27,10,0,0,0,0
2015-08-18,0,Tue,MIA,MIL,conla001,cravt001,9,6,38,11,4,0,0,5,0,0,1,4,0,12,1,1,2,0,10,6,6,6,0,0,27,13,2,0,1,0
2015-08-19,0,Wed,MIA,MIL,koeht001,peraw001,7,8,36,12,1,0,3,8,0,0,1,6,0,8,0,0,0,0,11,5,7,7,0,0,27,18,2,0,1,0
2015-08-21,0,Fri,MIL,WAS,nelsj004,gonzg003,10,3,36,14,3,0,1,9,1,3,0,3,0,7,1,0,1,1,7,4,3,3,0,0,27,9,0,0,0,0
2015-08-22,0,Sat,MIL,WAS,jungt001,rossj002,1,6,33,7,1,0,1,1,0,0,0,1,0,6,0,0,1,0,6,3,6,6,0,0,24,9,0,0,1,0
2015-08-23,0,Sun,MIL,WAS,garzm001,zimmj003,5,9,36,10,1,0,3,5,0,0,1,1,1,11,0,0,0,0,6,4,9,9,0,0,24,9,0,0,2,0
2015-08-25,0,Tue,MIL,CLE,peraw001,tomlj001,6,11,34,7,1,0,4,6,0,0,0,0,0,10,0,0,0,0,1,4,9,9,0,0,24,12,2,0,1,0
2015-08-26,0,Wed,MIL,CLE,nelsj004,andec002,2,6,33,7,2,0,1,2,0,1,0,3,0,11,0,0,0,0,8,4,6,6,2,0,24,9,1,0,2,0
2015-08-28,0,Fri,CIN,MIL,igler001,jungt001,0,5,30,6,2,0,1,5,0,0,0,4,0,11,0,0,0,0,5,4,0,0,1,0,27,9,0,0,2,0
2015-08-29,0,Sat,CIN,MIL,sampk001,garzm001,12,9,38,13,2,2,0,8,0,2,0,4,1,9,0,0,0,0,8,7,11,11,2,0,27,16,0,1,1,0
2015-08-30,0,Sun,CIN,MIL,lambj002,peraw001,1,4,28,9,3,2,1,4,2,1,1,1,1,9,0,0,2,0,5,4,1,1,0,0,27,15,0,0,2,0
2015-09-01,0,Tue,PIT,MIL,coleg001,nelsj004,4,7,31,10,4,0,0,7,0,0,1,3,0,5,3,1,0,0,4,4,4,4,0,0,27,7,0,0,1,0
2015-09-02,0,Wed,PIT,MIL,lockj001,daviz001,4,9,39,15,3,0,1,9,0,0,0,2,1,5,0,0,0,0,8,5,4,4,0,0,27,14,0,0,1,0
2015-09-03,0,Thu,PIT,MIL,lirif001,jungt001,3,5,30,10,4,1,1,5,0,1,0,5,0,9,1,0,2,0,7,5,3,3,1,0,27,11,0,0,0,0
2015-09-05,1,Sat,MIL,CIN,garzm001,lambj002,8,6,38,14,3,1,1,8,0,1,1,4,0,6,3,0,1,0,9,6,5,5,1,0,27,8,1,0,1,0
2015-09-05,2,Sat,MIL,CIN,peraw001,sampk001,7,3,37,11,0,0,2,7,0,0,0,3,0,6,0,1,0,0,6,6,3,3,0,0,27,10,0,1,1,0
2015-09-06,0,Sun,MIL,CIN,nelsj004,lorem002,3,6,34,9,1,0,1,3,1,0,0,1,0,6,0,1,0,0,6,3,5,5,0,0,24,13,2,0,1,0
2015-09-07,0,Mon,MIL,MIA,daviz001,nicoj001,9,1,41,15,5,1,1,9,0,1,0,5,1,5,1,0,0,0,11,2,1,1,0,0,27,13,0,0,1,0
2015-09-08,0,Tue,MIL,MIA,jungt001,conla001,4,6,39,13,0,0,1,4,0,0,0,5,0,16,1,0,1,0,13,5,6,6,1,0,24,13,0,0,1,0
2015-09-09,0,Wed,MIL,MIA,penaa003,koeht001,2,5,28,4,1,0,0,1,0,0,1,2,0,10,0,0,3,0,2,4,5,5,1,0,24,12,0,0,1,0
2015-09-10,0,Thu,MIL,PIT,peraw001,burna001,6,4,49,12,3,0,1,6,1,0,0,6,0,14,1,1,1,0,11,8,4,4,2,0,39,20,0,0,3,0
2015-09-11,0,Fri,MIL,PIT,nelsj004,mortc002,3,6,32,7,1,0,1,3,0,0,0,3,0,6,0,0,3,0,5,3,6,6,1,0,24,10,1,0,1,0
2015-09-12,0,Sat,MIL,PIT,daviz001,lockj001,2,10,31,6,4,0,0,2,0,1,0,3,0,8,0,0,1,0,6,4,10,10,0,0,24,11,1,0,1,0
2015-09-13,0,Sun,MIL,PIT,jungt001,lirif001,6,7,42,14,2,0,1,5,2,0,0,3,0,12,3,0,2,0,8,4,6,6,1,0,31,10,3,0,1,0
2015-09-15,0,Tue,SLN,MIL,martc006,penaa003,3,1,32,5,0,0,1,1,1,0,0,4,1,13,0,0,2,0,6,6,2,2,0,0,30,11,1,0,2,0
2015-09-16,0,Wed,SLN,MIL,garcj004,peraw001,5,4,35,8,2,0,1,4,0,0,0,1,0,8,0,0,0,0,5,4,5,5,1,0,27,8,2,0,1,0
2015-09-17,0,Thu,SLN,MIL,lackj001,nelsj004,6,3,32,8,0,0,1,3,1,0,0,2,0,10,0,0,2,0,5,4,5,5,0,0,27,12,3,0,1,0
